uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A013S3F9	56.4103	78	1	UniRef90_A0A013S3F9 Uncharacterized protein n=1 Tax=Acinetobacter baumannii 573719 TaxID=1310759 RepID=A0A013S3F9_ACIBA	-	-	-	-	-	-	-
UniRef90_A0A015W411	64.8148	54	4	UniRef90_A0A015W411 Uncharacterized protein n=1 Tax=Bacteroides fragilis str. 3988T(B)14 TaxID=1339315 RepID=A0A015W411_BACFG	-	-	-	-	-	-	-
UniRef90_A0A015Y5S0	76.3158	38	2	UniRef90_A0A015Y5S0 Uncharacterized protein n=1 Tax=Bacteroides fragilis str. 2-F-2 #4 TaxID=1339280 RepID=A0A015Y5S0_BACFG	-	-	-	-	-	-	-
UniRef90_A0A016BMM0	59.4595	37	2	UniRef90_A0A016BMM0 Uncharacterized protein n=2 Tax=Bacteroides TaxID=816 RepID=A0A016BMM0_BACFG	-	-	-	-	-	-	-
UniRef90_A0A017N6V1	60.8541	281	13	UniRef90_A0A017N6V1 Uncharacterized protein n=3 Tax=Bacteroides fragilis TaxID=817 RepID=A0A017N6V1_BACFG	-	-	-	-	-	-	-
UniRef90_A0A031GBR6	50	92	1	UniRef90_A0A031GBR6 DUF4235 domain-containing protein n=23 Tax=Micrococcaceae TaxID=1268 RepID=A0A031GBR6_MICLU	2I8AR	2EGCW@1|root,33A4P@2|Bacteria,2I8AR@201174|Actinobacteria,1WCPI@1268|Micrococcaceae	201174|Actinobacteria	S	-	Protein of unknown function (DUF4235)	GO:0016021
UniRef90_A0A031IS57	95.2381	42	2	UniRef90_A0A031IS57 Uncharacterized protein n=13 Tax=Micrococcaceae TaxID=1268 RepID=A0A031IS57_MICLU	-	-	-	-	-	-	-
UniRef90_A0A031LIA7	67.5676	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A060PWN5	86.8421	190	26	UniRef90_A0A060PWN5 HTH tetR-type domain-containing protein n=8 Tax=Staphylococcus TaxID=1279 RepID=A0A060PWN5_STAHA	-	-	-	-	-	-	GO:0003677
UniRef90_A0A061YCI1	62.5954	131	2	UniRef90_A0A061YCI1 S-adenosylhomocysteine hydrolase n=52 Tax=Bacteria TaxID=2 RepID=A0A061YCI1_ECOLX	1T24S	COG5340@1|root,COG5340@2|Bacteria,1QUXC@1224|Proteobacteria,1T24S@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	-	Psort location Cytoplasmic, score	GO:0016787
UniRef90_A0A068A232	60	80	5	UniRef90_A0A068A232 HTH cro/C1-type domain-containing protein n=12 Tax=root TaxID=1 RepID=A0A068A232_9CAUD	-	-	-	-	-	-	GO:0003677
UniRef90_A0A068FMP7	81.8182	44	6	UniRef90_A0A068FMP7 Phenol soluble modulin beta 4 n=6 Tax=Staphylococcus TaxID=1279 RepID=A0A068FMP7_9STAP	-	-	-	-	-	-	GO:0005576
UniRef90_A0A068FPX1	100	44	6	UniRef90_A0A068FPX1 Phenol soluble modulin beta 1 n=4 Tax=Staphylococcus TaxID=1279 RepID=A0A068FPX1_9STAP	4I4QU	2DIUC@1|root,3044Z@2|Bacteria,1TW1F@1239|Firmicutes,4I4QU@91061|Bacilli,4H058@90964|Staphylococcaceae	91061|Bacilli	S	-	antibacterial protein	GO:0005576
UniRef90_A0A068LIT5	59.2105	76	1	UniRef90_A0A068LIT5 Phosphoglycerate kinase n=121 Tax=Bacteria TaxID=2 RepID=A0A068LIT5_9BACT	-	-	-	-	-	-	-
UniRef90_A0A069AW56	55.5985	259	68	UniRef90_A0A069AW56 Uncharacterized protein n=1 Tax=Micrococcus sp. A1 TaxID=404583 RepID=A0A069AW56_9MICC	-	-	-	-	-	-	-
UniRef90_A0A069S446	72.093	86	8	UniRef90_A0A069S446 Uncharacterized protein n=1 Tax=Parabacteroides distasonis str. 3776 Po2 i TaxID=1339341 RepID=A0A069S446_9BACT	4NYGM	2EP0A@1|root,33GM5@2|Bacteria,4NYGM@976|Bacteroidetes,2FUEY@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-
UniRef90_A0A069SB46	83.3333	48	2	UniRef90_A0A069SB46 Putative lipoprotein n=3 Tax=Phocaeicola vulgatus TaxID=821 RepID=A0A069SB46_PHOVU	-	-	-	-	-	-	GO:0016021
UniRef90_A0A069SJX9	84.6154	91	11	UniRef90_A0A069SJX9 Addiction module toxin, RelE/StbE family protein n=8 Tax=Parabacteroides TaxID=375288 RepID=A0A069SJX9_9BACT	4NVNU	COG3041@1|root,COG3041@2|Bacteria,4NVNU@976|Bacteroidetes,2G35Z@200643|Bacteroidia,22Z2R@171551|Porphyromonadaceae	976|Bacteroidetes	S	-	addiction module toxin, RelE StbE family	-
UniRef90_A0A070EAX7	82.1429	84	43	UniRef90_A0A070EAX7 Uncharacterized protein (Fragment) n=4 Tax=Escherichia coli TaxID=562 RepID=A0A070EAX7_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A074IQ02	66.2162	74	1	UniRef90_A0A074IQ02 Accessory secretory protein Asp5 n=21 Tax=Streptococcus TaxID=1301 RepID=A0A074IQ02_STRSL	-	-	-	-	-	-	GO:0016021
UniRef90_A0A074IR17	100	100	8	UniRef90_A0A074IR17 PLD phosphodiesterase domain-containing protein n=2 Tax=Streptococcus TaxID=1301 RepID=A0A074IR17_STRSL	4H9TI	COG1502@1|root,COG1502@2|Bacteria,1TPKY@1239|Firmicutes,4H9TI@91061|Bacilli	91061|Bacilli	I	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0006644,GO:0006650,GO:0006655,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0008808,GO:0009058,GO:0009987,GO:0016020,GO:0016021,GO:0016740,GO:0016772,GO:0016780,GO:0019637,GO:0030572,GO:0031224,GO:0032048,GO:0032049,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044425,GO:0044464,GO:0045017,GO:0046471,GO:0046474,GO:0046486,GO:0071704,GO:0071944,GO:0090407,GO:1901576	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	GO:0003824
