UniRef90_A0A013S3F9	78
UniRef90_A0A014PUN3	88
UniRef90_A0A015RWP8	45
UniRef90_A0A015RXL0	36
UniRef90_A0A015RZF5	58
UniRef90_A0A015S4P0	46
UniRef90_A0A015S7T1	44
UniRef90_A0A015T647	149
UniRef90_A0A015TRB7	99
UniRef90_A0A015TWT2	47
UniRef90_A0A015U1N3	38
UniRef90_A0A015V007	40
UniRef90_A0A015V488	37
UniRef90_A0A015V6I6	43
UniRef90_A0A015V6J7	51
UniRef90_A0A015V927	54
UniRef90_A0A015VA00	44
UniRef90_A0A015VBQ3	46
UniRef90_A0A015VTS6	64
UniRef90_A0A015VU96	86
UniRef90_A0A015W2I5	109
UniRef90_A0A015W411	54
UniRef90_A0A015W869	64
UniRef90_A0A015WCQ7	82
UniRef90_A0A015WEZ1	41
UniRef90_A0A015WJ96	77
UniRef90_A0A015X3N0	56
UniRef90_A0A015X504	71
UniRef90_A0A015X7Y5	82
UniRef90_A0A015X954	51
UniRef90_A0A015X9D6	60
UniRef90_A0A015XEI7	45
UniRef90_A0A015Y4Y1	55
UniRef90_A0A015Y5S0	38
UniRef90_A0A015YA43	53
UniRef90_A0A015YDP3	196
UniRef90_A0A015YHN8	72
UniRef90_A0A015YI58	84
UniRef90_A0A015YI85	52
UniRef90_A0A015YIQ7	69
UniRef90_A0A015YJG6	55
UniRef90_A0A015ZHV3	44
UniRef90_A0A015ZLH1	61
UniRef90_A0A015ZU89	112
UniRef90_A0A016AG44	45
UniRef90_A0A016ARS3	623
UniRef90_A0A016AXQ7	76
UniRef90_A0A016BMM0	37
UniRef90_A0A016BSP7	45
UniRef90_A0A016BUP5	65
UniRef90_A0A016BVL3	117
UniRef90_A0A016BXM2	48
UniRef90_A0A016CJG5	45
UniRef90_A0A016CJH0	56
UniRef90_A0A016FH59	326
UniRef90_A0A016FM05	45
UniRef90_A0A016FMF4	121
UniRef90_A0A016G2J7	40
UniRef90_A0A016GGJ2	45
UniRef90_A0A016GLI7	96
UniRef90_A0A016H9R6	54
UniRef90_A0A016HV92	283
UniRef90_A0A016HXW4	53
UniRef90_A0A016HZ33	78
UniRef90_A0A016JPS8	56
UniRef90_A0A017N5Z8	48
UniRef90_A0A017N6V1	281
UniRef90_A0A017N9Q5	58
UniRef90_A0A017NJE3	78
UniRef90_A0A017NJY1	47
UniRef90_A0A023L065	71
UniRef90_A0A023YS81	42
UniRef90_A0A023YTS2	59
UniRef90_A0A023YUM2	52
UniRef90_A0A023YUW1	51
UniRef90_A0A023YXZ5	46
UniRef90_A0A023Z081	49
UniRef90_A0A024KZS2	38
UniRef90_A0A024L0K2	66
UniRef90_A0A028AW31	112
UniRef90_A0A029GEZ4	59
UniRef90_A0A029HWL5	54
UniRef90_A0A029I4F1	49
UniRef90_A0A029IHT4	52
UniRef90_A0A029II34	94
UniRef90_A0A029ITL3	47
UniRef90_A0A029IWG4	50
UniRef90_A0A029J0H9	42
UniRef90_A0A029JET8	59
UniRef90_A0A031GBR6	92
UniRef90_A0A031GFB2	93
UniRef90_A0A031GNP4	69
UniRef90_A0A031HBU1	84
UniRef90_A0A031I4N4	82
UniRef90_A0A031ICK4	79
UniRef90_A0A031IS57	42
