DP_00000136	6360
DP_00000643	4533
DP_00000675	4497
DP_00000684	4488
DP_00001126	4056
DP_00001300	3930
DP_00001309	3924
DP_00001646	3738
DP_00001698	3711
DP_00001745	3687
DP_00001862	3624
DP_00001945	3597
DP_00001951	3597
DP_00002225	3510
DP_00002257	3501
DP_00002328	3480
DP_00002592	3408
DP_00002594	3408
DP_00002775	3363
DP_00002843	3351
DP_00002925	3330
DP_00003045	3297
DP_00003131	3282
DP_00003352	3234
DP_00003444	3219
DP_00003696	3174
DP_00004457	3066
DP_00004848	3015
DP_00005060	2985
DP_00005295	2958
DP_00005482	2937
DP_00005601	2925
DP_00005962	2895
DP_00006248	2862
DP_00006353	2856
DP_00006374	2856
DP_00006813	2820
DP_00006892	2814
DP_00006992	2805
DP_00007148	2793
DP_00007684	2754
DP_00007731	2751
DP_00007741	2751
DP_00008331	2706
DP_00008450	2697
DP_00008594	2688
DP_00008646	2685
DP_00008744	2679
DP_00008822	2673
DP_00008826	2673
DP_00008853	2670
DP_00008953	2664
DP_00009523	2631
DP_00009530	2631
DP_00009557	2631
DP_00009711	2622
DP_00010103	2601
DP_00010559	2574
DP_00010569	2574
DP_00010697	2568
DP_00010788	2565
DP_00010822	2562
DP_00010932	2556
DP_00011262	2541
DP_00011445	2532
DP_00011737	2520
DP_00011752	2517
DP_00012034	2502
DP_00012043	2502
DP_00012415	2484
DP_00012483	2481
DP_00012623	2475
DP_00013055	2457
DP_00013133	2454
DP_00013203	2451
DP_00013402	2442
DP_00013455	2439
DP_00013611	2433
DP_00013676	2433
DP_00013782	2427
DP_00013856	2424
DP_00013885	2424
DP_00014212	2409
DP_00014314	2406
DP_00014322	2406
DP_00014407	2403
DP_00014414	2403
DP_00014455	2403
DP_00014767	2391
DP_00015343	2370
DP_00015438	2367
DP_00015522	2364
DP_00015647	2361
DP_00015794	2355
DP_00015943	2349
DP_00015972	2349
DP_00016239	2340
DP_00016379	2334
DP_00016612	2328
DP_00016850	2319
DP_00016876	2319
DP_00017488	2298
DP_00017617	2295
DP_00017644	2295
DP_00017802	2289
DP_00017911	2286
DP_00018044	2283
DP_00018122	2283
DP_00018252	2277
DP_00018314	2277
DP_00018353	2274
DP_00018620	2265
DP_00018631	2265
DP_00018685	2265
DP_00018713	2265
DP_00018732	2262
DP_00018824	2259
DP_00018947	2256
DP_00018957	2256
DP_00019151	2250
DP_00019171	2250
DP_00019239	2250
DP_00019300	2247
DP_00019482	2244
DP_00019616	2238
DP_00019672	2238
DP_00020031	2229
DP_00020324	2223
DP_00020367	2220
DP_00020465	2217
DP_00020512	2217
DP_00020922	2208
DP_00020951	2205
DP_00020995	2205
DP_00021021	2205
DP_00021525	2193
DP_00021625	2190
DP_00021675	2190
DP_00021676	2190
DP_00021759	2187
DP_00022352	2175
DP_00022377	2172
DP_00022646	2166
DP_00022682	2166
DP_00023084	2157
DP_00023104	2157
DP_00023243	2154
DP_00023344	2154
DP_00023392	2151
DP_00023767	2142
DP_00023819	2142
DP_00024237	2133
