uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A013S3F9	61.5385	78	1	UniRef90_A0A013S3F9 Uncharacterized protein n=1 Tax=Acinetobacter baumannii 573719 TaxID=1310759 RepID=A0A013S3F9_ACIBA	-	-	-	-	-	-	-
UniRef90_A0A014PUN3	51.1364	88	1	UniRef90_A0A014PUN3 Acyl carrier protein n=1 Tax=Erwinia mallotivora TaxID=69222 RepID=A0A014PUN3_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A015RWP8	100	45	1	UniRef90_A0A015RWP8 Uncharacterized protein n=1 Tax=Bacteroides fragilis str. 3986 N(B)19 TaxID=1339289 RepID=A0A015RWP8_BACFG	-	-	-	-	-	-	-
UniRef90_A0A015RXL0	91.6667	36	2	UniRef90_A0A015RXL0 Uncharacterized protein (Fragment) n=1 Tax=Bacteroides fragilis str. 3986 N(B)19 TaxID=1339289 RepID=A0A015RXL0_BACFG	-	-	-	-	-	-	-
UniRef90_A0A015RZF5	81.0345	58	7	UniRef90_A0A015RZF5 Uncharacterized protein n=1 Tax=Bacteroides fragilis str. 3986 N(B)19 TaxID=1339289 RepID=A0A015RZF5_BACFG	4NWDW	COG0451@1|root,COG0451@2|Bacteria,4NWDW@976|Bacteroidetes,2FSSC@200643|Bacteroidia,4AR4C@815|Bacteroidaceae	976|Bacteroidetes	GM	-	NAD dependent epimerase dehydratase family	-
UniRef90_A0A015S4P0	100	46	1	UniRef90_A0A015S4P0 Uncharacterized protein n=1 Tax=Bacteroides fragilis str. 3986 N(B)19 TaxID=1339289 RepID=A0A015S4P0_BACFG	-	-	-	-	-	-	-
UniRef90_A0A015T647	55.0336	149	5	UniRef90_A0A015T647 Integrase domain protein n=2 Tax=Bacteroides fragilis TaxID=817 RepID=A0A015T647_BACFG	4NDZJ	COG0582@1|root,COG0582@2|Bacteria,4NDZJ@976|Bacteroidetes,2FM4Q@200643|Bacteroidia,4AKDX@815|Bacteroidaceae	976|Bacteroidetes	L	-	Belongs to the 'phage' integrase family	GO:0003677
UniRef90_A0A015TRB7	55.5556	99	5	UniRef90_A0A015TRB7 Polysaccharide biosynthesis family protein (Fragment) n=1 Tax=Bacteroides fragilis str. 3988T(B)14 TaxID=1339315 RepID=A0A015TRB7_BACFG	4NI21	COG2244@1|root,COG2244@2|Bacteria,4NI21@976|Bacteroidetes,2FRQ3@200643|Bacteroidia	976|Bacteroidetes	S	-	Polysaccharide biosynthesis protein	GO:0016021
UniRef90_A0A015U1N3	71.0526	38	2	UniRef90_A0A015U1N3 Uncharacterized protein n=12 Tax=Bacteroides fragilis TaxID=817 RepID=A0A015U1N3_BACFG	-	-	-	-	-	-	-
UniRef90_A0A015V007	85	40	6	UniRef90_A0A015V007 Putative membrane protein n=2 Tax=Bacteroides fragilis TaxID=817 RepID=A0A015V007_BACFG	-	-	-	-	-	-	GO:0016021
