2	-	Achromobacter	UniRef90_A0A1F4GCZ4
1	-	Achromobacter	UniRef90_A0A2M9PCQ8
2	-	Achromobacter	UniRef90_A0A512DL18
2	-	Achromobacter	UniRef90_A0A7S4D7Q9
2	-	Achromobacter	UniRef90_UPI0018EDD1B8
8	-	Achromobacter_deleyi	UniRef90_UPI0018E1648E
2	-	Achromobacter_denitrificans	UniRef90_A0A1W6CVV5
1	-	Achromobacter_denitrificans	UniRef90_A0A257DGB1
1	-	Achromobacter_denitrificans	UniRef90_A0A529LA64
4	-	Achromobacter_insolitus	UniRef90_A0A512DQT1
1	-	Achromobacter_xylosoxidans_A8	UniRef90_A0A357LMX0
2	-	Acidovorax	UniRef90_A0A1I1ZVZ9
2	-	Acidovorax	UniRef90_A0A1I2AJS3
1	-	Acidovorax	UniRef90_A0A4R3VKV8
1	-	Acidovorax	UniRef90_A0A5C1W8S6
2	-	Acidovorax	UniRef90_B2U6R3
2	-	Acidovorax	UniRef90_U3G7M3
1	-	Acidovorax	UniRef90_V7F875
4	-	Acidovorax_antarcticus	UniRef90_A0A4Q9GVL7
5	-	Acidovorax_antarcticus	UniRef90_A0A6N1X6S0
6	-	Acidovorax_antarcticus	UniRef90_A0A6N1X7C2
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2EEZ4
8	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2GEC7
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2H248
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A1TLV5
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_F0Q8E4
8	-	Acidovorax_avenae_subsp._avenae	UniRef90_F0Q8E9
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_UPI0013587A2D
1	-	Acidovorax_avenae_subsp._avenae_ATCC_19860	UniRef90_A0A1I2D6R4
2	-	Acidovorax_carolinensis	UniRef90_A0A0Q5L646
3	-	Acidovorax_carolinensis	UniRef90_A0A258NI88
2	-	Acidovorax_carolinensis	UniRef90_A0A3C0Y3W0
2	-	Acidovorax_carolinensis	UniRef90_A0A7Y9K8N6
6	-	Acidovorax_carolinensis	UniRef90_UPI001B340766
