uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A009NBC4	82.7586	116	49	UniRef90_A0A009NBC4 Uncharacterized protein n=1 Tax=Acinetobacter sp. 1475718 TaxID=1310652 RepID=A0A009NBC4_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A016U7J8	58.0247	81	2	UniRef90_A0A016U7J8 MADS-box domain-containing protein n=1 Tax=Ancylostoma ceylanicum TaxID=53326 RepID=A0A016U7J8_9BILA	-	-	-	-	-	-	GO:0005634,GO:0003677,GO:0046983
UniRef90_A0A023EDX1	70.3297	91	7	UniRef90_A0A023EDX1 Ribosomal protein L37 n=27 Tax=Culicoidea TaxID=41827 RepID=A0A023EDX1_AEDAL	3BRZY	COG2126@1|root,KOG3475@2759|Eukaryota,3A5MM@33154|Opisthokonta,3BRZY@33208|Metazoa,3D83D@33213|Bilateria,41ZXD@6656|Arthropoda,3SN63@50557|Insecta,453W8@7147|Diptera,45IPQ@7148|Nematocera	33208|Metazoa	J	GO:0000184,GO:0000956,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015934,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0019838,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042886,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046483,GO:0046700,GO:0046872,GO:0046907,GO:0048519,GO:0050789,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1990904	structural constituent of ribosome	-
UniRef90_A0A023GEG3	64.6259	147	4	UniRef90_A0A023GEG3 Putative ribosomal protein s4 (Fragment) n=1 Tax=Amblyomma triste TaxID=251400 RepID=A0A023GEG3_AMBTT	3BBRC	COG0522@1|root,COG5275@1|root,KOG1983@1|root,KOG1968@2759|Eukaryota,KOG1983@2759|Eukaryota,KOG3301@2759|Eukaryota,38EXY@33154|Opisthokonta,3BBRC@33208|Metazoa,3CWS9@33213|Bilateria,41XU5@6656|Arthropoda	33208|Metazoa	U	GO:0000149,GO:0000902,GO:0000904,GO:0001505,GO:0002791,GO:0002792,GO:0002793,GO:0003008,GO:0003674,GO:0005096,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0005892,GO:0006810,GO:0006836,GO:0006887,GO:0006892,GO:0006893,GO:0007154,GO:0007163,GO:0007267,GO:0007268,GO:0007269,GO:0007275,GO:0007399,GO:0007409,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008021,GO:0008047,GO:0008104,GO:0008150,GO:0009653,GO:0009987,GO:0010646,GO:0010648,GO:0010817,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0016079,GO:0016082,GO:0016192,GO:0017016,GO:0017075,GO:0017137,GO:0017156,GO:0017157,GO:0019899,GO:0019905,GO:0022008,GO:0022607,GO:0023051,GO:0023052,GO:0023057,GO:0023061,GO:0030030,GO:0030054,GO:0030133,GO:0030141,GO:0030154,GO:0030182,GO:0030234,GO:0030659,GO:0030695,GO:0031090,GO:0031175,GO:0031201,GO:0031224,GO:0031226,GO:0031267,GO:0031410,GO:0031594,GO:0031982,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0032940,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033500,GO:0034622,GO:0034702,GO:0042221,GO:0042592,GO:0042593,GO:0042886,GO:0043085,GO:0043087,GO:0043226,GO:0043227,GO:0043229,GO:0043235,GO:0043547,GO:0043933,GO:0044085,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044464,GO:0045055,GO:0045184,GO:0045202,GO:0045921,GO:0046676,GO:0046883,GO:0046888,GO:0046903,GO:0046907,GO:0048193,GO:0048468,GO:0048489,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048878,GO:0050708,GO:0050709,GO:0050714,GO:0050789,GO:0050790,GO:0050794,GO:0050796,GO:0050804,GO:0050877,GO:0050890,GO:0050896,GO:0051020,GO:0051046,GO:0051047,GO:0051048,GO:0051049,GO:0051050,GO:0051051,GO:0051179,GO:0051222,GO:0051223,GO:0051224,GO:0051234,GO:0051336,GO:0051345,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051716,GO:0060589,GO:0060627,GO:0061564,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070201,GO:0070382,GO:0070887,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0090087,GO:0090276,GO:0090278,GO:0097458,GO:0097479,GO:0097480,GO:0097708,GO:0098772,GO:0098793,GO:0098796,GO:0098797,GO:0098802,GO:0098876,GO:0098916,GO:0099003,GO:0099177,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0099643,GO:0120036,GO:0120039,GO:0140029,GO:1900073,GO:1902074,GO:1902075,GO:1902495,GO:1903530,GO:1903531,GO:1903532,GO:1904950,GO:1904951,GO:1990351	syntaxin binding	GO:0015935,GO:0019843,GO:0003735,GO:0006412
UniRef90_A0A024V1R7	61.9718	71	2	UniRef90_A0A024V1R7 Ubiquitin-60S ribosomal protein L40 n=4 Tax=Plasmodium falciparum TaxID=5833 RepID=A0A024V1R7_PLAFA	-	-	-	-	-	-	GO:0005840
UniRef90_A0A026W063	53.4483	116	6	UniRef90_A0A026W063 RNA-binding protein Raly n=2 Tax=Formicidae TaxID=36668 RepID=A0A026W063_OOCBI	-	-	-	-	-	-	GO:0003723
UniRef90_A0A031LIA7	71.6216	74	8	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A034VAR4	70.5357	112	6	UniRef90_A0A034VAR4 40S ribosomal protein S16 n=1 Tax=Bactrocera dorsalis TaxID=27457 RepID=A0A034VAR4_BACDO	3BPYI	COG0088@1|root,KOG1753@2759|Eukaryota,3A1V3@33154|Opisthokonta,3BPYI@33208|Metazoa,3CZYM@33213|Bilateria,41YS6@6656|Arthropoda,3SMBD@50557|Insecta,44ZN5@7147|Diptera	33208|Metazoa	J	GO:0000462,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the universal ribosomal protein uS9 family	GO:0005840,GO:0003735,GO:0006412
UniRef90_A0A059F5R1	57.6471	85	1	UniRef90_A0A059F5R1 Uncharacterized protein (Fragment) n=1 Tax=Anncaliia algerae PRA339 TaxID=1288291 RepID=A0A059F5R1_9MICR	-	-	-	-	-	-	GO:0005832,GO:0005524,GO:0051082,GO:0006457
UniRef90_A0A059NTR0	57.4713	87	1	UniRef90_A0A059NTR0 Histone H4 (Fragment) n=1 Tax=Orcula dolium TaxID=1331962 RepID=A0A059NTR0_9EUPU	3BQAA	COG2036@1|root,KOG3467@2759|Eukaryota,3A1HI@33154|Opisthokonta,3BQAA@33208|Metazoa,3D789@33213|Bilateria,48C3X@7711|Chordata,495KF@7742|Vertebrata,3JEZY@40674|Mammalia,3580Y@311790|Afrotheria	33208|Metazoa	B	GO:0000785,GO:0000786,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006351,GO:0006352,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0018130,GO:0019438,GO:0022607,GO:0031497,GO:0032774,GO:0032991,GO:0032993,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0034728,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0044815,GO:0046483,GO:0046982,GO:0046983,GO:0051276,GO:0065003,GO:0065004,GO:0071103,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	GO:0000786,GO:0005634,GO:0003677,GO:0046982
