2	-	Achromobacter	UniRef90_A0A140HL91
2	-	Achromobacter	UniRef90_A0A1F4GCZ4
1	-	Achromobacter	UniRef90_A0A1V3P389
1	-	Achromobacter	UniRef90_A0A520GQE8
2	-	Achromobacter	UniRef90_UPI000696C2EF
1	-	Achromobacter	UniRef90_UPI000AE685E0
2	-	Achromobacter_deleyi	UniRef90_A0A1W6CWZ7
6	-	Achromobacter_deleyi	UniRef90_A0A2W4Y3S5
2	-	Achromobacter_deleyi	UniRef90_A0A7X0PJS8
6	-	Achromobacter_deleyi	UniRef90_UPI0018E1B8BB
22	-	Achromobacter_insolitus	UniRef90_A0A512DQT1
1	-	Achromobacter_pestifer	UniRef90_J0SV35
1	-	Achromobacter_pestifer	UniRef90_U1SII9
2	-	Achromobacter_sp._AONIH1	UniRef90_A0A1F4G4D4
16	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DE53
4	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DR82
4	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DRE2
3	-	Achromobacter_sp._AONIH1	UniRef90_A0A6S7CCB6
2	-	Achromobacter_sp._AONIH1	UniRef90_UPI00188E3F67
2	-	Achromobacter_xylosoxidans	UniRef90_A0A176XMM4
2	-	Achromobacter_xylosoxidans	UniRef90_A0A4Y1MVG1
1	-	Achromobacter_xylosoxidans_A8	UniRef90_A0A1H7RTL2
1	-	Achromobacter_xylosoxidans_A8	UniRef90_UPI00192CA614
12	-	Achromobacter_xylosoxidans_NH44784-1996	UniRef90_A0A0M7GVJ0
1	-	Acidovorax	UniRef90_A0A1H0T941
5	-	Acidovorax	UniRef90_A0A1I2B3H6
1	-	Acidovorax	UniRef90_A0A1I2BU63
1	-	Acidovorax	UniRef90_A0A1I2D848
7	-	Acidovorax	UniRef90_A0A2M9PD04
1	-	Acidovorax	UniRef90_A0A328ZSW9
1	-	Acidovorax	UniRef90_A0A4D4JGP8
3	-	Acidovorax	UniRef90_A0A4Q9GWZ3
6	-	Acidovorax	UniRef90_A0A4R6RN92
1	-	Acidovorax	UniRef90_F0Q9K1
1	-	Acidovorax	UniRef90_UPI00040E8F08
1	-	Acidovorax	UniRef90_UPI001121FEEF
2	-	Acidovorax_antarcticus	UniRef90_A0A0Q7SG34
2	-	Acidovorax_antarcticus	UniRef90_A0A3A1W6C6
2	-	Acidovorax_antarcticus	UniRef90_A0A4Q9GVL7
4	-	Acidovorax_antarcticus	UniRef90_A0A5C8CBK4
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5LFD8
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0S9F8H6
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2D7K0
