uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A014CFG5	50.5155	97	2	UniRef90_A0A014CFG5 Uncharacterized protein n=8 Tax=Acinetobacter calcoaceticus/baumannii complex TaxID=909768 RepID=A0A014CFG5_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A014DEZ9	56.5714	175	4	UniRef90_A0A014DEZ9 Rib/alpha-like repeat family protein (Fragment) n=2 Tax=Bacteria TaxID=2 RepID=A0A014DEZ9_9GAMM	4ITSW	COG1404@1|root,COG2247@1|root,COG3147@1|root,COG1404@2|Bacteria,COG2247@2|Bacteria,COG3147@2|Bacteria,1UM75@1239|Firmicutes,4ITSW@91061|Bacilli,4B43W@81852|Enterococcaceae	91061|Bacilli	MO	-	Rib/alpha-like repeat	-
UniRef90_A0A017HUX6	68.4932	73	2	UniRef90_A0A017HUX6 Tricarboxylate transport membrane protein TctA n=1 Tax=Rubellimicrobium mesophilum DSM 19309 TaxID=442562 RepID=A0A017HUX6_9RHOB	-	-	-	-	-	-	GO:0016021
UniRef90_A0A023HKH9	82.2581	62	4	UniRef90_A0A023HKH9 Actin (Fragment) n=2 Tax=Diaporthe rudis TaxID=1469661 RepID=A0A023HKH9_9PEZI	3NWC7	COG5277@1|root,KOG0676@2759|Eukaryota,38C0D@33154|Opisthokonta,3NWC7@4751|Fungi,3QK5Q@4890|Ascomycota,2128E@147550|Sordariomycetes,3TG2Y@5125|Hypocreales,1FQDB@110618|Nectriaceae	4751|Fungi	Z	GO:0000001,GO:0000003,GO:0000011,GO:0000123,GO:0000132,GO:0000142,GO:0000166,GO:0000226,GO:0000228,GO:0000278,GO:0000281,GO:0000785,GO:0000790,GO:0000812,GO:0000910,GO:0000912,GO:0000915,GO:0000916,GO:0001300,GO:0001411,GO:0002790,GO:0003006,GO:0003674,GO:0003824,GO:0004402,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005826,GO:0005829,GO:0005856,GO:0005884,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0006139,GO:0006259,GO:0006281,GO:0006325,GO:0006338,GO:0006464,GO:0006473,GO:0006475,GO:0006725,GO:0006807,GO:0006810,GO:0006887,GO:0006897,GO:0006928,GO:0006950,GO:0006974,GO:0006979,GO:0006996,GO:0007005,GO:0007010,GO:0007017,GO:0007033,GO:0007049,GO:0007114,GO:0007117,GO:0007119,GO:0007163,GO:0007568,GO:0007569,GO:0008080,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008360,GO:0009272,GO:0009306,GO:0009653,GO:0009987,GO:0010927,GO:0015031,GO:0015629,GO:0015833,GO:0016020,GO:0016043,GO:0016192,GO:0016407,GO:0016410,GO:0016569,GO:0016570,GO:0016573,GO:0016740,GO:0016746,GO:0016747,GO:0017076,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019538,GO:0019953,GO:0019954,GO:0022402,GO:0022413,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0030010,GO:0030029,GO:0030036,GO:0030048,GO:0030050,GO:0030154,GO:0030427,GO:0030435,GO:0030437,GO:0030476,GO:0030479,GO:0030554,GO:0030705,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031011,GO:0031032,GO:0031248,GO:0031505,GO:0031974,GO:0031981,GO:0032153,GO:0032155,GO:0032432,GO:0032502,GO:0032505,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0032940,GO:0032989,GO:0032991,GO:0033036,GO:0033202,GO:0033554,GO:0034212,GO:0034293,GO:0034599,GO:0034641,GO:0034728,GO:0035267,GO:0035639,GO:0036094,GO:0036211,GO:0036213,GO:0040001,GO:0040007,GO:0042221,GO:0042244,GO:0042546,GO:0042763,GO:0042764,GO:0042802,GO:0042886,GO:0042995,GO:0043044,GO:0043167,GO:0043168,GO:0043170,GO:0043189,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043332,GO:0043412,GO:0043486,GO:0043543,GO:0043933,GO:0043934,GO:0043935,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044451,GO:0044454,GO:0044463,GO:0044464,GO:0044703,GO:0044837,GO:0045184,GO:0045229,GO:0046483,GO:0046903,GO:0046907,GO:0048308,GO:0048311,GO:0048468,GO:0048471,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051179,GO:0051234,GO:0051276,GO:0051286,GO:0051293,GO:0051294,GO:0051301,GO:0051321,GO:0051640,GO:0051641,GO:0051646,GO:0051648,GO:0051649,GO:0051650,GO:0051653,GO:0051656,GO:0051704,GO:0051716,GO:0060303,GO:0061640,GO:0061645,GO:0061733,GO:0065007,GO:0065008,GO:0070013,GO:0070590,GO:0070591,GO:0070603,GO:0070726,GO:0070887,GO:0070938,GO:0071554,GO:0071555,GO:0071702,GO:0071704,GO:0071705,GO:0071824,GO:0071840,GO:0071852,GO:0071940,GO:0071944,GO:0071963,GO:0090304,GO:0097159,GO:0097346,GO:0097367,GO:0098657,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099515,GO:0099518,GO:0099568,GO:0110085,GO:0120025,GO:0120038,GO:0120104,GO:0120105,GO:0120106,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1902407,GO:1902410,GO:1902493,GO:1902494,GO:1902562,GO:1902850,GO:1903046,GO:1903047,GO:1903475,GO:1904949,GO:1990234	Belongs to the actin family	-
UniRef90_A0A024CD47	53.2609	92	2	UniRef90_A0A024CD47 PhoD-like metallophosphatase (Fragment) n=1 Tax=uncultured bacterium TaxID=77133 RepID=A0A024CD47_9BACT	2TS7J	COG3540@1|root,COG3540@2|Bacteria,1MWAF@1224|Proteobacteria,2TS7J@28211|Alphaproteobacteria,43J6I@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	P	-	Alkaline phosphatase	-
UniRef90_A0A026VUR7	90.3846	52	1	UniRef90_A0A026VUR7 Cytochrome c oxidase polypeptide I (Fragment) n=1 Tax=Ooceraea biroi TaxID=2015173 RepID=A0A026VUR7_OOCBI	-	-	-	-	-	-	GO:0016021,GO:0005743,GO:0004129,GO:0020037,GO:0006119
UniRef90_A0A031LIA7	67.5676	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A060BQZ7	74.7899	119	14	UniRef90_A0A060BQZ7 Glyco_hydro_1 (Fragment) n=1 Tax=uncultured Sanguibacter sp. TaxID=435288 RepID=A0A060BQZ7_9MICO	2GJAF	COG2723@1|root,COG2723@2|Bacteria,2GJAF@201174|Actinobacteria,4F3G9@85017|Promicromonosporaceae	201174|Actinobacteria	G	-	Belongs to the glycosyl hydrolase 1 family	GO:0004553,GO:0005975
UniRef90_A0A060BSG2	57.3099	171	3	UniRef90_A0A060BSG2 Glyco_hydro_35 (Fragment) n=1 Tax=uncultured Catenulispora sp. TaxID=487357 RepID=A0A060BSG2_9ACTN	2GIUX	COG1874@1|root,COG1874@2|Bacteria,2GIUX@201174|Actinobacteria,4EJXW@85012|Streptosporangiales	201174|Actinobacteria	G	-	Belongs to the glycosyl hydrolase 35 family	GO:0004553,GO:0005975
UniRef90_A0A060BZN4	61.7284	81	1	UniRef90_A0A060BZN4 Transgly (Fragment) n=1 Tax=uncultured Azospirillum sp. TaxID=114712 RepID=A0A060BZN4_9PROT	2JQ4R	COG0744@1|root,COG0744@2|Bacteria,1QTST@1224|Proteobacteria,2TQQ8@28211|Alphaproteobacteria,2JQ4R@204441|Rhodospirillales	204441|Rhodospirillales	M	-	COG0744 Membrane carboxypeptidase (penicillin-binding protein)	-
