1	-	Achromobacter	UniRef90_A0A0Q4RBZ6
1	-	Achromobacter_deleyi	UniRef90_A0A0X8NY70
5	-	Achromobacter_denitrificans	UniRef90_UPI00135CDED5
2	-	Achromobacter_insolitus	UniRef90_UPI000CEB5469
4	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DKP0
2	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DMZ1
2	-	Achromobacter_sp._AONIH1	UniRef90_A0A4R6R844
10	-	Achromobacter_xylosoxidans	UniRef90_A0A0X8P359
1	-	Achromobacter_xylosoxidans	UniRef90_A0A4U8Z5A4
1	-	Achromobacter_xylosoxidans	UniRef90_UPI0003FBD32C
4	-	Acidovorax	UniRef90_A0A0Q5LHF9
3	-	Acidovorax	UniRef90_A0A1H0T941
3	-	Acidovorax	UniRef90_A0A1I2BU63
4	-	Acidovorax	UniRef90_A0A1I2HMB4
3	-	Acidovorax	UniRef90_J0KKL2
1	-	Acidovorax_antarcticus	UniRef90_A0A6G8CKH1
3	-	Acidovorax_antarcticus	UniRef90_A0A6N1WYW2
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5M186
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1G7D2T1
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I1ZVZ9
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2HGG7
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A328ZEN8
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_C6BNA7
6	-	Acidovorax_avenae_subsp._avenae	UniRef90_J0KKL2
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_UPI00111CE842
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_UPI0015611598
1	-	Acidovorax_carolinensis	UniRef90_A0A1H4BZM1
1	-	Acidovorax_carolinensis	UniRef90_A0A240U6R5
1	-	Acidovorax_carolinensis	UniRef90_A0A3C0KGK9
2	-	Acidovorax_carolinensis	UniRef90_A0A426VAB6
2	-	Acidovorax_cattleyae	UniRef90_A0A0Q5M252
8	-	Acidovorax_cattleyae	UniRef90_A0A1I1ZVZ9
1	-	Acidovorax_cattleyae	UniRef90_A0A1I2DF69
1	-	Acidovorax_cattleyae	UniRef90_A0A3D3D3T7
1	-	Acidovorax_citrulli	UniRef90_A0A4Q3PXV6
2	-	Acidovorax_ebreus_TPSY	UniRef90_B9MGR5
14	-	Acidovorax_monticola	UniRef90_A0A1I1ZSV6
7	-	Acidovorax_monticola	UniRef90_A0A1I2BQ49
2	-	Acidovorax_monticola	UniRef90_A0A1I2HL14
7	-	Acidovorax_monticola	UniRef90_A0A4Q3PGI6
2	-	Acidovorax_monticola	UniRef90_A0A7Z6X8S3
1	-	Acidovorax_monticola	UniRef90_J0KKL2
1	-	Acidovorax_sp._1608163	UniRef90_A0A3S0DSQ3
4	-	Acidovorax_sp._1608163	UniRef90_A0A426V965
2	-	Acidovorax_sp._1608163	UniRef90_A0A4Q3PU84
2	-	Acidovorax_sp._1608163	UniRef90_H0BWG5
1	-	Acidovorax_sp._1608163	UniRef90_J1ENQ9
3	-	Acidovorax_sp._HDW3	UniRef90_A0A068YXI0
14	-	Acidovorax_sp._HDW3	UniRef90_A0A4R3L508
4	-	Acidovorax_sp._HDW3	UniRef90_A0A645ED27
1	-	Acidovorax_sp._HDW3	UniRef90_K0IFM8
1	-	Acidovorax_sp._JMULE5	UniRef90_UPI0011A13595
4	-	Acidovorax_sp._KKS102	UniRef90_A0A2G6T674
2	-	Acidovorax_sp._KKS102	UniRef90_A0A554WP81
8	-	Acidovorax_sp._KKS102	UniRef90_A0A7V8BQU3
1	-	Acidovorax_sp._RAC01	UniRef90_A0A0S9E9F7
3	-	Acidovorax_sp._T1	UniRef90_A0A0D7K6T8
2	-	Acidovorax_sp._T1	UniRef90_A0A240UHG8
10	-	Acidovorax_sp._T1	UniRef90_A0A4Q3PQB5
2	-	Acidovorax_sp._T1	UniRef90_UPI001B324B54
2	-	Agrobacterium_deltaense	UniRef90_Q6LB36
6	-	Bordetella	UniRef90_A0A7S1H710
2	-	Bordetella_bronchiseptica	UniRef90_D8NA01
6	-	Bordetella_genomosp._8	UniRef90_A0A1F4MSK1
2	-	Bordetella_genomosp._8	UniRef90_UPI001B305A24
6	-	Bordetella_genomosp._9	UniRef90_A0A512DSW9
2	-	Bordetella_hinzii	UniRef90_A0A1I2AZP2
1	-	Bosea	UniRef90_A0A0Q6KFA0
3	-	Bosea	UniRef90_A0A126NX73
2	-	Bosea	UniRef90_A0A2W6Y1I9
3	-	Bosea_sp._ANAM02	UniRef90_A0A2T1HW35
2	-	Bosea_sp._ANAM02	UniRef90_A0A502XT69
1	-	Bosea_sp._ANAM02	UniRef90_A0A6F8UXG3
4	-	Bosea_sp._ANAM02	UniRef90_UPI001489A363
3	-	Bosea_sp._AS-1	UniRef90_A0A285V751
1	-	Bosea_sp._AS-1	UniRef90_UPI001B312233
1	-	Bosea_sp._AS-1	UniRef90_UPI001B313E02
4	-	Bosea_sp._F3-2	UniRef90_A0A0Q3I3W1
