uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A023DBG4	58.0645	93	3	UniRef90_A0A023DBG4 Putative oxidoreductase n=1 Tax=Parageobacillus caldoxylosilyticus NBRC 107762 TaxID=1220594 RepID=A0A023DBG4_9BACI	-	-	-	-	-	-	GO:0016491
UniRef90_A0A031HH89	54.7619	42	2	UniRef90_A0A031HH89 Uncharacterized protein n=2 Tax=Micrococcus TaxID=1269 RepID=A0A031HH89_MICLU	-	-	-	-	-	-	-
UniRef90_A0A031LWK3	61.5385	78	3	UniRef90_A0A031LWK3 Membrane protein n=2 Tax=unclassified Acinetobacter TaxID=196816 RepID=A0A031LWK3_9GAMM	1SCCN	COG3205@1|root,COG3205@2|Bacteria,1N85D@1224|Proteobacteria,1SCCN@1236|Gammaproteobacteria,3NPBA@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	Membrane	GO:0016021
UniRef90_A0A059N5T3	64.3836	73	1	UniRef90_A0A059N5T3 Uncharacterized protein n=9 Tax=cellular organisms TaxID=131567 RepID=A0A059N5T3_ENTFL	-	-	-	-	-	-	GO:0016021
UniRef90_A0A060VNE8	61.3333	75	2	UniRef90_A0A060VNE8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNE8_ONCMY	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060VNS3	51.0989	182	6	UniRef90_A0A060VNS3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNS3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VRX2	56.8182	88	5	UniRef90_A0A060VRX2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VRX2_ONCMY	3BXBC	KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3BXBC@33208|Metazoa,3DBAC@33213|Bilateria,421D4@6656|Arthropoda,3SR4B@50557|Insecta,3ED43@33342|Paraneoptera	33208|Metazoa	L	-	Reverse transcriptase (RNA-dependent DNA polymerase)	GO:0003676,GO:0008270
UniRef90_A0A060VS97	74.8148	135	3	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VXL7	50	100	1	UniRef90_A0A060VXL7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VXL7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W1R6	50.2732	183	3	UniRef90_A0A060W1R6 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W1R6_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WB88	76.6667	60	1	UniRef90_A0A060WB88 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WB88_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WBG2	50.4202	119	7	UniRef90_A0A060WBG2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WBG2_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WBW3	63.1579	76	1	UniRef90_A0A060WBW3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WBW3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG64	55.1887	212	4	UniRef90_A0A060WG64 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG64_ONCMY	-	-	-	-	-	-	-
