uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A023G7Z4	69.4444	72	1	UniRef90_A0A023G7Z4 Putative histone acetyltransferase gcn5 aedes aegypti histone acetyltransferase gcn5 (Fragment) n=1 Tax=Amblyomma triste TaxID=251400 RepID=A0A023G7Z4_AMBTT	3BA34	COG5076@1|root,KOG1472@2759|Eukaryota,38C6C@33154|Opisthokonta,3BA34@33208|Metazoa,3CXGI@33213|Bilateria,41UNV@6656|Arthropoda,3SJ6N@50557|Insecta,44YIJ@7147|Diptera,45GA5@7148|Nematocera	33208|Metazoa	BK	GO:0000079,GO:0000123,GO:0000124,GO:0000125,GO:0000228,GO:0000428,GO:0000775,GO:0000776,GO:0000785,GO:0000790,GO:0000976,GO:0000977,GO:0001012,GO:0001067,GO:0001701,GO:0001756,GO:0001816,GO:0001838,GO:0001841,GO:0001843,GO:0001932,GO:0001933,GO:0002009,GO:0002682,GO:0002694,GO:0003002,GO:0003008,GO:0003013,GO:0003018,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003712,GO:0003713,GO:0003824,GO:0004402,GO:0004468,GO:0004857,GO:0004860,GO:0004861,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005671,GO:0005694,GO:0005700,GO:0005703,GO:0005737,GO:0005813,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0006109,GO:0006111,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006464,GO:0006469,GO:0006473,GO:0006474,GO:0006475,GO:0006508,GO:0006725,GO:0006807,GO:0006996,GO:0007005,GO:0007049,GO:0007050,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007221,GO:0007275,GO:0007389,GO:0007399,GO:0007417,GO:0007420,GO:0007507,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008015,GO:0008080,GO:0008134,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0008283,GO:0008285,GO:0008593,GO:0009058,GO:0009059,GO:0009605,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009952,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010484,GO:0010485,GO:0010556,GO:0010557,GO:0010563,GO:0010564,GO:0010604,GO:0010605,GO:0010628,GO:0010638,GO:0010639,GO:0010646,GO:0010647,GO:0010675,GO:0010676,GO:0010720,GO:0010824,GO:0010826,GO:0010835,GO:0010906,GO:0010907,GO:0010948,GO:0010975,GO:0010976,GO:0014020,GO:0014070,GO:0014706,GO:0015629,GO:0015630,GO:0016032,GO:0016043,GO:0016070,GO:0016331,GO:0016407,GO:0016410,GO:0016538,GO:0016569,GO:0016570,GO:0016573,GO:0016578,GO:0016579,GO:0016591,GO:0016740,GO:0016746,GO:0016747,GO:0016787,GO:0018076,GO:0018130,GO:0018193,GO:0018205,GO:0018335,GO:0018393,GO:0018394,GO:0019207,GO:0019210,GO:0019219,GO:0019220,GO:0019222,GO:0019438,GO:0019538,GO:0019783,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0021537,GO:0021915,GO:0022008,GO:0022037,GO:0022402,GO:0023051,GO:0023052,GO:0023056,GO:0030016,GO:0030017,GO:0030154,GO:0030234,GO:0030291,GO:0030880,GO:0030900,GO:0030901,GO:0030902,GO:0030914,GO:0031056,GO:0031058,GO:0031248,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031344,GO:0031346,GO:0031365,GO:0031399,GO:0031400,GO:0031401,GO:0031647,GO:0031667,GO:0031672,GO:0031674,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032270,GO:0032501,GO:0032502,GO:0032774,GO:0032868,GO:0032869,GO:0032870,GO:0032886,GO:0032991,GO:0033043,GO:0033044,GO:0033276,GO:0033673,GO:0034097,GO:0034212,GO:0034612,GO:0034641,GO:0034645,GO:0034654,GO:0035035,GO:0035051,GO:0035065,GO:0035066,GO:0035148,GO:0035150,GO:0035239,GO:0035264,GO:0035282,GO:0035295,GO:0035296,GO:0035561,GO:0035563,GO:0035947,GO:0035948,GO:0036211,GO:0036459,GO:0040007,GO:0040029,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042641,GO:0042692,GO:0042826,GO:0043009,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043255,GO:0043292,GO:0043388,GO:0043412,GO:0043434,GO:0043543,GO:0043549,GO:0043565,GO:0043966,GO:0043967,GO:0043970,GO:0043983,GO:0043997,GO:0044087,GO:0044092,GO:0044093,GO:0044154,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044454,GO:0044464,GO:0044798,GO:0044877,GO:0045239,GO:0045240,GO:0045252,GO:0045580,GO:0045589,GO:0045595,GO:0045597,GO:0045619,GO:0045637,GO:0045652,GO:0045664,GO:0045666,GO:0045722,GO:0045736,GO:0045747,GO:0045786,GO:0045815,GO:0045859,GO:0045893,GO:0045913,GO:0045935,GO:0045936,GO:0045944,GO:0046483,GO:0046599,GO:0046600,GO:0046605,GO:0046606,GO:0048167,GO:0048311,GO:0048312,GO:0048511,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048589,GO:0048598,GO:0048646,GO:0048699,GO:0048729,GO:0048731,GO:0048736,GO:0048738,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050804,GO:0050863,GO:0050865,GO:0050877,GO:0050880,GO:0050890,GO:0050896,GO:0051094,GO:0051098,GO:0051099,GO:0051101,GO:0051128,GO:0051129,GO:0051130,GO:0051146,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051248,GO:0051249,GO:0051252,GO:0051254,GO:0051276,GO:0051338,GO:0051348,GO:0051493,GO:0051494,GO:0051604,GO:0051640,GO:0051641,GO:0051646,GO:0051704,GO:0051716,GO:0051726,GO:0051960,GO:0051962,GO:0055007,GO:0055029,GO:0060173,GO:0060255,GO:0060284,GO:0060322,GO:0060429,GO:0060537,GO:0060562,GO:0060606,GO:0061053,GO:0061061,GO:0061647,GO:0061695,GO:0061733,GO:0062012,GO:0062013,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070461,GO:0070507,GO:0070646,GO:0070647,GO:0070848,GO:0070887,GO:0071310,GO:0071345,GO:0071356,GO:0071363,GO:0071375,GO:0071417,GO:0071440,GO:0071442,GO:0071495,GO:0071704,GO:0071840,GO:0071900,GO:0071901,GO:0071929,GO:0072175,GO:0072359,GO:0072686,GO:0080090,GO:0090066,GO:0090304,GO:0090575,GO:0097159,GO:0097659,GO:0097746,GO:0097755,GO:0098687,GO:0098772,GO:0099080,GO:0099081,GO:0099177,GO:0099512,GO:0101005,GO:0106075,GO:0106077,GO:0106078,GO:0120035,GO:0140096,GO:0140110,GO:1900402,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901983,GO:1901985,GO:1902105,GO:1902115,GO:1902116,GO:1902275,GO:1902493,GO:1902494,GO:1902562,GO:1902680,GO:1903506,GO:1903508,GO:1903706,GO:1904029,GO:1904030,GO:1905269,GO:1905368,GO:1990089,GO:1990090,GO:1990204,GO:1990234,GO:1990837,GO:2000026,GO:2000112,GO:2000615,GO:2000617,GO:2000677,GO:2000679,GO:2000756,GO:2000758,GO:2001141,GO:2001252	histone acetyltransferase activity (H4-K12 specific)	GO:0004402
UniRef90_A0A060DH05	79.1045	67	3	UniRef90_A0A060DH05 30S ribosomal protein S21 n=30 Tax=Rhodospirillales TaxID=204441 RepID=A0A060DH05_AZOBR	2JU14	COG0828@1|root,COG0828@2|Bacteria,1MZA1@1224|Proteobacteria,2UC58@28211|Alphaproteobacteria,2JU14@204441|Rhodospirillales	204441|Rhodospirillales	J	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the bacterial ribosomal protein bS21 family	-
UniRef90_A0A060VNE8	64	75	3	UniRef90_A0A060VNE8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNE8_ONCMY	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060VVK8	68.5714	70	2	UniRef90_A0A060VVK8 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VVK8_ONCMY	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060VZK1	54.7619	126	9	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	68.9189	74	10	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W5G1	61.5385	78	1	UniRef90_A0A060W5G1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W5G1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W5U8	74.8031	127	5	UniRef90_A0A060W5U8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W5U8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W9G7	57.5	80	2	UniRef90_A0A060W9G7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W9G7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WCG9	57.1429	77	2	UniRef90_A0A060WCG9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WCG9_ONCMY	-	-	-	-	-	-	GO:0003676
