uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A009NBC4	68.1035	116	12	UniRef90_A0A009NBC4 Uncharacterized protein n=1 Tax=Acinetobacter sp. 1475718 TaxID=1310652 RepID=A0A009NBC4_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A023EDX1	53.8462	91	2	UniRef90_A0A023EDX1 Ribosomal protein L37 n=27 Tax=Culicoidea TaxID=41827 RepID=A0A023EDX1_AEDAL	3BRZY	COG2126@1|root,KOG3475@2759|Eukaryota,3A5MM@33154|Opisthokonta,3BRZY@33208|Metazoa,3D83D@33213|Bilateria,41ZXD@6656|Arthropoda,3SN63@50557|Insecta,453W8@7147|Diptera,45IPQ@7148|Nematocera	33208|Metazoa	J	GO:0000184,GO:0000956,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015934,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0019838,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042886,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046483,GO:0046700,GO:0046872,GO:0046907,GO:0048519,GO:0050789,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1990904	structural constituent of ribosome	-
UniRef90_A0A031LIA7	71.6216	74	7	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A060VNE8	65.3333	75	10	UniRef90_A0A060VNE8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNE8_ONCMY	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060VYT8	63.3333	120	32	UniRef90_A0A060VYT8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VYT8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZK1	75.3968	126	13	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	86.4865	74	8	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W5Q9	73.5294	68	6	UniRef90_A0A060W5Q9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W5Q9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W706	54.321	81	2	UniRef90_A0A060W706 Phospholipase B-like n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W706_ONCMY	-	-	-	-	-	-	GO:0004620,GO:0016042
UniRef90_A0A060W758	57.5931	349	23	UniRef90_A0A060W758 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W758_ONCMY	-	-	-	-	-	-	GO:0003676,GO:0015074
UniRef90_A0A060W9G7	60	80	3	UniRef90_A0A060W9G7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W9G7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WBW3	67.1053	76	1	UniRef90_A0A060WBW3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WBW3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG64	61.7925	212	9	UniRef90_A0A060WG64 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG64_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WMZ5	57.6271	118	18	UniRef90_A0A060WMZ5 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WMZ5_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060WNT7	63.5135	74	3	UniRef90_A0A060WNT7 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WNT7_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WRZ2	67.1875	128	52	UniRef90_A0A060WRZ2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WRZ2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WW91	57.6471	85	2	UniRef90_A0A060WW91 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WW91_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WWW6	56.8421	95	1	UniRef90_A0A060WWW6 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WWW6_ONCMY	3ACG2	2E78S@1|root,2SDVT@2759|Eukaryota,3ACG2@33154|Opisthokonta	33154|Opisthokonta	-	-	-	-
UniRef90_A0A060WX12	94.4444	90	43	UniRef90_A0A060WX12 Paired domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WX12_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0006355
