uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A017HJQ3	89.0909	55	1	UniRef90_A0A017HJQ3 Uncharacterized protein n=1 Tax=Rubellimicrobium mesophilum DSM 19309 TaxID=442562 RepID=A0A017HJQ3_9RHOB	-	-	-	-	-	-	-
UniRef90_A0A022IXJ8	77.7778	63	2	UniRef90_A0A022IXJ8 Flavin oxidoreductase / NADH oxidase family protein n=1 Tax=Acinetobacter sp. 1564232 TaxID=1310723 RepID=A0A022IXJ8_9GAMM	-	-	-	-	-	-	GO:0010181,GO:0016491
UniRef90_A0A060VZK1	73.8095	126	12	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W071	80.3279	122	6	UniRef90_A0A060W071 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W071_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W828	79.3103	58	1	UniRef90_A0A060W828 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W828_ONCMY	-	-	-	-	-	-	GO:0016021,GO:0003676
UniRef90_A0A060WMM6	54.5455	88	2	UniRef90_A0A060WMM6 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WMM6_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WMZ5	58.4746	118	3	UniRef90_A0A060WMZ5 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WMZ5_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060WN57	50.505	99	1	UniRef90_A0A060WN57 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WN57_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WQE2	54.2169	83	2	UniRef90_A0A060WQE2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WQE2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WRZ2	69.5312	128	5	UniRef90_A0A060WRZ2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WRZ2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WX12	87.7778	90	5	UniRef90_A0A060WX12 Paired domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WX12_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0006355
UniRef90_A0A060X084	58.9744	78	1	UniRef90_A0A060X084 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060X084_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060X0Y8	52.6882	93	2	UniRef90_A0A060X0Y8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060X0Y8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060X2Y4	73.5294	136	8	UniRef90_A0A060X2Y4 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060X2Y4_ONCMY	3CNIB	2CZ2E@1|root,2S808@2759|Eukaryota,3AAWE@33154|Opisthokonta,3CNIB@33208|Metazoa,3E4QH@33213|Bilateria,48MBV@7711|Chordata	33208|Metazoa	S	-	DDE superfamily endonuclease	GO:0003676
