uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A017HNC7	56.962	79	3	UniRef90_A0A017HNC7 Uncharacterized protein n=1 Tax=Rubellimicrobium mesophilum DSM 19309 TaxID=442562 RepID=A0A017HNC7_9RHOB	-	-	-	-	-	-	-
UniRef90_A0A021X7F8	75.7576	66	3	UniRef90_A0A021X7F8 Uncharacterized protein n=1 Tax=Shinella sp. DD12 TaxID=1410620 RepID=A0A021X7F8_9RHIZ	-	-	-	-	-	-	-
UniRef90_A0A031HTI6	52.2727	88	1	UniRef90_A0A031HTI6 Transposase IS3/IS911 n=7 Tax=Sphingomonas TaxID=13687 RepID=A0A031HTI6_9SPHN	2K66A	COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,2UBSS@28211|Alphaproteobacteria,2K66A@204457|Sphingomonadales	204457|Sphingomonadales	L	-	COG2801 Transposase and inactivated derivatives	GO:0003677,GO:0004803,GO:0006313
UniRef90_A0A031IZR6	58.1395	86	5	UniRef90_A0A031IZR6 Uncharacterized protein n=1 Tax=Sphingomonas paucimobilis TaxID=13689 RepID=A0A031IZR6_SPHPI	2K5CN	2AMSE@1|root,31CNU@2|Bacteria,1NW7B@1224|Proteobacteria,2USB8@28211|Alphaproteobacteria,2K5CN@204457|Sphingomonadales	204457|Sphingomonadales	-	-	-	GO:0016021
UniRef90_A0A031LIA7	67.5676	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A060BRW7	78.8889	90	7	UniRef90_A0A060BRW7 RVT_2 (Fragment) n=1 Tax=uncultured bacterium TaxID=77133 RepID=A0A060BRW7_9BACT	-	-	-	-	-	-	-
UniRef90_A0A060CDX0	87.6923	130	35	UniRef90_A0A060CDX0 RVT_2 (Fragment) n=2 Tax=uncultured bacterium TaxID=77133 RepID=A0A060CDX0_9BACT	-	-	-	-	-	-	-
UniRef90_A0A060NQ40	52.2293	157	4	UniRef90_A0A060NQ40 Uncharacterized protein n=2 Tax=Comamonadaceae TaxID=80864 RepID=A0A060NQ40_9BURK	2VST2	COG3415@1|root,COG3415@2|Bacteria,1RIFG@1224|Proteobacteria,2VST2@28216|Betaproteobacteria,4AFBT@80864|Comamonadaceae	28216|Betaproteobacteria	L	-	Transposase	GO:0003677,GO:0004803,GO:0006313
UniRef90_A0A060VS97	72.5926	135	3	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VWX0	76.1905	63	1	UniRef90_A0A060VWX0 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VWX0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VYL6	59.3939	165	8	UniRef90_A0A060VYL6 Integrase catalytic domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VYL6_ONCMY	-	-	-	-	-	-	GO:0003676,GO:0015074
UniRef90_A0A060VYT8	51.6667	120	10	UniRef90_A0A060VYT8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VYT8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZK1	60.3175	126	10	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W0V6	51.0204	98	3	UniRef90_A0A060W0V6 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W0V6_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W211	57.3913	115	2	UniRef90_A0A060W211 Paired domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W211_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0006355
UniRef90_A0A060W242	58.3333	120	3	UniRef90_A0A060W242 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W242_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	64.8649	74	3	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W851	53.9474	152	3	UniRef90_A0A060W851 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W851_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0015074,GO:0006313
