uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A009NBC4	68.1035	116	8	UniRef90_A0A009NBC4 Uncharacterized protein n=1 Tax=Acinetobacter sp. 1475718 TaxID=1310652 RepID=A0A009NBC4_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A015N9D7	50.7246	138	16	UniRef90_A0A015N9D7 Arf3p n=1 Tax=Rhizophagus irregularis (strain DAOM 197198w) TaxID=1432141 RepID=A0A015N9D7_RHIIW	3NYP1	COG1100@1|root,KOG0071@2759|Eukaryota,38I0U@33154|Opisthokonta,3NYP1@4751|Fungi	4751|Fungi	U	GO:0000139,GO:0000166,GO:0000278,GO:0000281,GO:0000282,GO:0000910,GO:0000935,GO:0001558,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005829,GO:0005886,GO:0005933,GO:0005934,GO:0005935,GO:0005938,GO:0006810,GO:0006886,GO:0006888,GO:0006897,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0007154,GO:0007163,GO:0007165,GO:0007264,GO:0008104,GO:0008150,GO:0008360,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010511,GO:0010513,GO:0010562,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019216,GO:0019220,GO:0019222,GO:0022402,GO:0022603,GO:0022604,GO:0022607,GO:0023052,GO:0030010,GO:0030029,GO:0030036,GO:0030234,GO:0030307,GO:0030427,GO:0030428,GO:0030447,GO:0031090,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031984,GO:0032153,GO:0032155,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0033036,GO:0034613,GO:0035556,GO:0035639,GO:0036094,GO:0036267,GO:0040007,GO:0040008,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044182,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0045184,GO:0045834,GO:0045927,GO:0045937,GO:0046889,GO:0046890,GO:0046907,GO:0048193,GO:0048518,GO:0048522,GO:0048638,GO:0048639,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051017,GO:0051094,GO:0051128,GO:0051130,GO:0051174,GO:0051179,GO:0051234,GO:0051285,GO:0051286,GO:0051301,GO:0051510,GO:0051512,GO:0051516,GO:0051518,GO:0051519,GO:0051523,GO:0051641,GO:0051649,GO:0051666,GO:0051716,GO:0061171,GO:0061389,GO:0061572,GO:0061640,GO:0065007,GO:0065008,GO:0065009,GO:0070727,GO:0070783,GO:0071071,GO:0071073,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:0097435,GO:0098588,GO:0098657,GO:0098772,GO:0098791,GO:0099568,GO:0099738,GO:1901265,GO:1901363,GO:1903047,GO:1903725,GO:1903727	Belongs to the small GTPase superfamily. Arf family	GO:0005525,GO:0003924
UniRef90_A0A017HGB0	85.3659	41	6	UniRef90_A0A017HGB0 50S ribosomal protein L36 n=14 Tax=Rhodobacteraceae TaxID=31989 RepID=A0A017HGB0_9RHOB	2UJAG	COG0257@1|root,COG0257@2|Bacteria,1NGBJ@1224|Proteobacteria,2UJAG@28211|Alphaproteobacteria	28211|Alphaproteobacteria	J	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the bacterial ribosomal protein bL36 family	-
UniRef90_A0A017RYP8	61.8705	139	2	UniRef90_A0A017RYP8 NADH dehydrogenase subunit 2 (Fragment) n=1 Tax=Aspergillus ruber CBS 135680 TaxID=1388766 RepID=A0A017RYP8_9EURO	-	-	-	-	-	-	GO:0016021
UniRef90_A0A023W1N0	75	76	9	UniRef90_A0A023W1N0 Elongation factor 1-alpha (Fragment) n=2 Tax=Graphis scripta TaxID=71600 RepID=A0A023W1N0_9LECA	3NU3J	COG5256@1|root,KOG0052@2759|Eukaryota,38G33@33154|Opisthokonta,3NU3J@4751|Fungi,3QNF5@4890|Ascomycota,20D3Y@147545|Eurotiomycetes,3MQ1J@451870|Chaetothyriomycetidae	4751|Fungi	J	GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0001882,GO:0001883,GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003779,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005516,GO:0005525,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005853,GO:0005856,GO:0006403,GO:0006405,GO:0006409,GO:0006412,GO:0006414,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008092,GO:0008104,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009277,GO:0009986,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019538,GO:0030312,GO:0030445,GO:0030446,GO:0031090,GO:0031503,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042886,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051031,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0070727,GO:0071166,GO:0071426,GO:0071431,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0097064,GO:0097159,GO:0097367,GO:0098588,GO:0098805,GO:0098852,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	GO:0005525,GO:0003924,GO:0003746
UniRef90_A0A023W2V9	66.6667	75	1	UniRef90_A0A023W2V9 Elongation factor 1-alpha (Fragment) n=1 Tax=Graphis pulverulenta TaxID=1458874 RepID=A0A023W2V9_9LECA	-	-	-	-	-	-	GO:0003746
UniRef90_A0A023X066	52.3256	86	2	UniRef90_A0A023X066 Putative membrane protein n=2 Tax=Rubrobacter radiotolerans TaxID=42256 RepID=A0A023X066_9ACTN	-	-	-	-	-	-	GO:0016021,GO:0005886
UniRef90_A0A031LIA7	71.6216	74	4	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A059LNQ1	70.1493	67	25	UniRef90_A0A059LNQ1 Uncharacterized protein n=1 Tax=Helicosporidium sp. ATCC 50920 TaxID=1291522 RepID=A0A059LNQ1_9CHLO	3P6KV	COG0199@1|root,KOG3506@2759|Eukaryota,3A8G0@33154|Opisthokonta,3P6KV@4751|Fungi,3V2GP@5204|Basidiomycota,3N1KM@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	40S ribosomal protein S29	GO:0009507,GO:0005840,GO:0003735,GO:0008270,GO:0006412
UniRef90_A0A060C0H9	52.6316	95	1	UniRef90_A0A060C0H9 CAZy families CBM48|GH13 protein (Fragment) n=1 Tax=uncultured Mesorhizobium sp. TaxID=233795 RepID=A0A060C0H9_9RHIZ	2TR5K	COG0296@1|root,COG0296@2|Bacteria,1QTVN@1224|Proteobacteria,2TR5K@28211|Alphaproteobacteria,4B7P2@82115|Rhizobiaceae	28211|Alphaproteobacteria	G	GO:0000271,GO:0003674,GO:0003824,GO:0003844,GO:0004553,GO:0005488,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009987,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0016787,GO:0016798,GO:0033692,GO:0034637,GO:0034645,GO:0043167,GO:0043169,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0055114,GO:0071704,GO:0102752,GO:1901576	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	GO:0003844,GO:0005978
UniRef90_A0A060C3L9	84.3373	83	3	UniRef90_A0A060C3L9 CAZy families GT35 protein (Fragment) n=1 Tax=uncultured Agrobacterium sp. TaxID=157277 RepID=A0A060C3L9_9RHIZ	2TRER	COG0058@1|root,COG0058@2|Bacteria,1MW4J@1224|Proteobacteria,2TRER@28211|Alphaproteobacteria,4B7YZ@82115|Rhizobiaceae	28211|Alphaproteobacteria	G	GO:0000272,GO:0003674,GO:0003824,GO:0004645,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005977,GO:0005980,GO:0006073,GO:0006091,GO:0006112,GO:0008144,GO:0008150,GO:0008152,GO:0008184,GO:0009056,GO:0009057,GO:0009251,GO:0009987,GO:0015980,GO:0016052,GO:0016740,GO:0016757,GO:0016758,GO:0019842,GO:0030170,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0055114,GO:0070279,GO:0071704,GO:0097159,GO:0102250,GO:0102499,GO:1901363,GO:1901575	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	-
UniRef90_A0A060VZK1	65.873	126	7	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	70.2703	74	5	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG64	57.5472	212	6	UniRef90_A0A060WG64 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG64_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG70	52.1951	205	6	UniRef90_A0A060WG70 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG70_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WN58	78.4314	102	3	UniRef90_A0A060WN58 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WN58_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WRZ2	62.5	128	4	UniRef90_A0A060WRZ2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WRZ2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WUQ9	57.9545	88	2	UniRef90_A0A060WUQ9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WUQ9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WW53	61.7284	81	1	UniRef90_A0A060WW53 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WW53_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WW91	55.2941	85	3	UniRef90_A0A060WW91 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WW91_ONCMY	-	-	-	-	-	-	-
