uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A013SWW4	53.75	160	14	UniRef90_A0A013SWW4 Uncharacterized protein n=1 Tax=Acinetobacter baumannii 573719 TaxID=1310759 RepID=A0A013SWW4_ACIBA	1SMP7	COG1524@1|root,2Z9VM@2|Bacteria,1R8JN@1224|Proteobacteria,1SMP7@1236|Gammaproteobacteria,3NKMN@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	mannose-ethanolamine phosphotransferase activity	-
UniRef90_A0A031HH89	54.7619	42	2	UniRef90_A0A031HH89 Uncharacterized protein n=2 Tax=Micrococcus TaxID=1269 RepID=A0A031HH89_MICLU	-	-	-	-	-	-	-
UniRef90_A0A031LIA7	67.5676	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A059T9U3	88.2353	34	2	UniRef90_A0A059T9U3 Uncharacterized protein n=1 Tax=Proteus mirabilis TaxID=584 RepID=A0A059T9U3_PROMI	-	-	-	-	-	-	-
UniRef90_A0A060VYT8	75.8333	120	4	UniRef90_A0A060VYT8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VYT8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZK1	74.6032	126	18	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZR7	52.0468	171	9	UniRef90_A0A060VZR7 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZR7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W1H8	64.1026	78	5	UniRef90_A0A060W1H8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W1H8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	67.5676	74	5	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W9G7	58.75	80	1	UniRef90_A0A060W9G7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W9G7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WBW3	60.5263	76	5	UniRef90_A0A060WBW3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WBW3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG64	51.8868	212	7	UniRef90_A0A060WG64 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG64_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WG70	50.2439	205	19	UniRef90_A0A060WG70 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG70_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WLV8	52.7523	218	9	UniRef90_A0A060WLV8 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WLV8_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WN58	60.7843	102	21	UniRef90_A0A060WN58 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WN58_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WN68	69.5652	69	1	UniRef90_A0A060WN68 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WN68_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WPS6	62.7451	102	10	UniRef90_A0A060WPS6 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WPS6_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WQE2	54.2169	83	4	UniRef90_A0A060WQE2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WQE2_ONCMY	-	-	-	-	-	-	-
