uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A017S8Q1	54.1985	131	6	UniRef90_A0A017S8Q1 Uncharacterized protein n=1 Tax=Aspergillus ruber CBS 135680 TaxID=1388766 RepID=A0A017S8Q1_9EURO	-	-	-	-	-	-	-
UniRef90_A0A017SDL1	50.6494	77	4	UniRef90_A0A017SDL1 Hva1_TUDOR domain-containing protein n=3 Tax=Aspergillus TaxID=5052 RepID=A0A017SDL1_9EURO	-	-	-	-	-	-	-
UniRef90_A0A031JB03	55.7143	70	6	UniRef90_A0A031JB03 Uncharacterized protein n=2 Tax=Sphingomonadaceae TaxID=41297 RepID=A0A031JB03_SPHPI	2K8BM	2A9H0@1|root,30YP0@2|Bacteria,1PAPZ@1224|Proteobacteria,2UYVB@28211|Alphaproteobacteria,2K8BM@204457|Sphingomonadales	204457|Sphingomonadales	-	-	-	-
UniRef90_A0A031LIA7	67.5676	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A044RXA6	62.1622	74	4	UniRef90_A0A044RXA6 Uncharacterized protein n=1 Tax=Onchocerca volvulus TaxID=6282 RepID=A0A044RXA6_ONCVO	-	-	-	-	-	-	-
UniRef90_A0A060DQD4	64.4737	76	1	UniRef90_A0A060DQD4 Ada_Zn_binding domain-containing protein n=6 Tax=Rhodospirillaceae TaxID=41295 RepID=A0A060DQD4_AZOBR	2TQRX	COG0350@1|root,COG2169@1|root,COG0350@2|Bacteria,COG2169@2|Bacteria,1N2YQ@1224|Proteobacteria,2TQRX@28211|Alphaproteobacteria,371CE@31993|Methylocystaceae	28211|Alphaproteobacteria	FL	-	Methyltransferase	GO:0003677,GO:0008168,GO:0008270,GO:0006281,GO:0006355
UniRef90_A0A060VNS3	52.7473	182	4	UniRef90_A0A060VNS3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNS3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VS97	67.4074	135	4	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VUB7	50	92	1	UniRef90_A0A060VUB7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VUB7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VVK8	88.5714	70	8	UniRef90_A0A060VVK8 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VVK8_ONCMY	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-	GO:0003677,GO:0015074,GO:0006313
