2	-	Achromobacter	UniRef90_A0A495Q7S6
1	-	Achromobacter	UniRef90_A0A520FVY1
14	-	Achromobacter	UniRef90_A0A6J5B503
1	-	Achromobacter	UniRef90_UPI0010F55391
2	-	Achromobacter	UniRef90_X7F9J8
1	-	Achromobacter_deleyi	UniRef90_A0A0S2F6J4
1	-	Achromobacter_deleyi	UniRef90_A0A520GBZ5
2	-	Achromobacter_deleyi	UniRef90_UPI000E308A96
2	-	Achromobacter_insolitus	UniRef90_A0A3D9UWC6
2	-	Achromobacter_pestifer	UniRef90_A0A2N3EBY0
2	-	Achromobacter_pestifer	UniRef90_UPI000698EF78
2	-	Achromobacter_pestifer	UniRef90_UPI001AE4F9BD
3	-	Achromobacter_sp._AONIH1	UniRef90_A0A2I8DHT9
4	-	Achromobacter_sp._AONIH1	UniRef90_Q7VRX8
1	-	Acidovorax	UniRef90_A0A0U3DVP1
2	-	Acidovorax	UniRef90_A0A1F4GGX8
4	-	Acidovorax	UniRef90_A0A1H7K2F6
2	-	Acidovorax	UniRef90_A0A1I2EDU0
2	-	Acidovorax	UniRef90_A0A3G2FX21
1	-	Acidovorax	UniRef90_A0A4Q3T9M5
2	-	Acidovorax	UniRef90_A0A4R1YWJ3
5	-	Acidovorax	UniRef90_A0A4R6NB13
2	-	Acidovorax	UniRef90_A0A4Z0C1Y0
2	-	Acidovorax	UniRef90_A0A6A5YB46
1	-	Acidovorax	UniRef90_W7X392
2	-	Acidovorax_antarcticus	UniRef90_A0A1I2B5V7
1	-	Acidovorax_antarcticus	UniRef90_A0A1I7IYW5
1	-	Acidovorax_antarcticus	UniRef90_A0A257CJI3
2	-	Acidovorax_antarcticus	UniRef90_UPI0006150F0C
2	-	Acidovorax_antarcticus	UniRef90_UPI00178056EA
1	-	Acidovorax_antarcticus	UniRef90_UPI001ADED2AD
3	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1F4DSM4
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2D7K0
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2ETC0
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2GLZ7
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1W9H8X0
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A7X0PJT9
8	-	Acidovorax_avenae_subsp._avenae	UniRef90_A1TI97
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_UPI0006150DA9
2	-	Acidovorax_carolinensis	UniRef90_A0A1I2AX76
1	-	Acidovorax_carolinensis	UniRef90_A0A240U8X8
2	-	Acidovorax_carolinensis	UniRef90_A0A4R6RMY8
3	-	Acidovorax_carolinensis	UniRef90_A0A542RXX0
1	-	Acidovorax_carolinensis	UniRef90_A0A561XS69
1	-	Acidovorax_carolinensis	UniRef90_A0A5C8B9L7
2	-	Acidovorax_carolinensis	UniRef90_A0A7V7X6G2
2	-	Acidovorax_carolinensis	UniRef90_W7W4W6
8	-	Acidovorax_cattleyae	UniRef90_A0A1H0JY40
10	-	Acidovorax_cattleyae	UniRef90_A0A1I2G488
2	-	Acidovorax_cattleyae	UniRef90_A0A1M3JSA1
2	-	Acidovorax_cattleyae	UniRef90_A0A4Y9IGS8
1	-	Acidovorax_citrulli	UniRef90_A0A2P1VKM6
2	-	Acidovorax_monticola	UniRef90_A0A1I1ZAW3
2	-	Acidovorax_monticola	UniRef90_A0A519LG98
1	-	Acidovorax_monticola	UniRef90_UPI0006482A79
4	-	Acidovorax_sp._1608163	UniRef90_A0A7X5Y3L9
2	-	Acidovorax_sp._HDW3	UniRef90_A0A317RCF2
2	-	Acidovorax_sp._JMULE5	UniRef90_A0A4Q3NF42
2	-	Acidovorax_sp._KKS102	UniRef90_A0A162Z9R3
8	-	Acidovorax_sp._KKS102	UniRef90_A0A1I2EDU0
14	-	Acidovorax_sp._KKS102	UniRef90_A0A3S0C9U9
1	-	Acidovorax_sp._KKS102	UniRef90_A0A4Q3KQN2
1	-	Acidovorax_sp._KKS102	UniRef90_A0A7Y5I2F1
2	-	Acidovorax_sp._KKS102	UniRef90_K0HLD3
14	-	Acidovorax_sp._T1	UniRef90_A0A1H4B969
6	-	Acidovorax_sp._T1	UniRef90_A0A4Q3PAL3
1	-	Actinoplanes_sp._N902-109	UniRef90_A0A7U5ECV9
8	-	Bordetella	UniRef90_H5WJI3
2	-	Bordetella_genomosp._13	UniRef90_A0A1C3K3D9
16	-	Bordetella_genomosp._13	UniRef90_A0A1W6ZCF9
1	-	Bordetella_genomosp._13	UniRef90_UPI0010F49FF1
1	-	Bordetella_genomosp._8	UniRef90_A0A1S8FRK5
1	-	Bordetella_genomosp._8	UniRef90_A0A7L5YAH2
4	-	Bordetella_genomosp._9	UniRef90_A0A1E4CH59
4	-	Bordetella_genomosp._9	UniRef90_A0A1E4CHP8
1	-	Bosea_sp._ANAM02	UniRef90_A0A0Q3KKF1
2	-	Bosea_sp._ANAM02	UniRef90_A0A5C1B3I4
6	-	Bosea_sp._ANAM02	UniRef90_A0A7T9EMJ5
2	-	Bosea_sp._ANAM02	UniRef90_UPI0018EDA9B0
2	-	Bosea_sp._AS-1	UniRef90_A0A0Q3M192
2	-	Bosea_sp._AS-1	UniRef90_A0A1N6V1V9
2	-	Bosea_sp._AS-1	UniRef90_A0A258D659
2	-	Bosea_sp._AS-1	UniRef90_A0A3C0TWX6
1	-	Bosea_sp._AS-1	UniRef90_UPI0018E01BF2
1	-	Bosea_sp._F3-2	UniRef90_A0A1B3NQ69
1	-	Bosea_sp._F3-2	UniRef90_A0A1L6J8B8
2	-	Bosea_sp._F3-2	UniRef90_A0A1N6UJM9
2	-	Bosea_sp._F3-2	UniRef90_A0A1N6V1V9
2	-	Bosea_sp._F3-2	UniRef90_A0A3G2URM5
1	-	Bosea_sp._F3-2	UniRef90_A0A439W7H6
2	-	Bosea_sp._F3-2	UniRef90_A0A5C1AVQ7
2	-	Bosea_sp._F3-2	UniRef90_A0A5C1B155
7	-	Bosea_sp._PAMC_26642	UniRef90_B0UDC6
4	-	Bosea_sp._RAC05	UniRef90_A0A258CNN6
8	-	Bosea_sp._RAC05	UniRef90_UPI000A9937F7
3	-	Bosea_vaviloviae	UniRef90_A0A085F207
3	-	Bosea_vaviloviae	UniRef90_A0A0Q9IAT1
2	-	Bosea_vaviloviae	UniRef90_A0A7Y6NRZ7
2	-	Bosea_vaviloviae	UniRef90_UPI0010806FAB
4	-	Bradyrhizobium	UniRef90_A0A0E4BVV9
1	-	Bradyrhizobium	UniRef90_A0A0S6V0Z3
4	-	Bradyrhizobium	UniRef90_A0A151FUX6
1	-	Bradyrhizobium	UniRef90_A0A1H0L2U5
1	-	Bradyrhizobium	UniRef90_A0A1J5Q2Z6
1	-	Bradyrhizobium	UniRef90_A0A1M2ZTJ1
1	-	Bradyrhizobium	UniRef90_A0A1S8FGD2
2	-	Bradyrhizobium	UniRef90_A0A2S6MVW0
6	-	Bradyrhizobium	UniRef90_A0A4Q9VP03
1	-	Bradyrhizobium	UniRef90_A0A4Q9VXJ3
1	-	Bradyrhizobium	UniRef90_A0A4U6BKF3
1	-	Bradyrhizobium	UniRef90_A0A562RZP5
2	-	Bradyrhizobium	UniRef90_A0A5P6PDG1
1	-	Bradyrhizobium	UniRef90_A4YNZ5
1	-	Bradyrhizobium	UniRef90_D2R9I6
2	-	Bradyrhizobium	UniRef90_F5R826
3	-	Bradyrhizobium	UniRef90_I2QSE2
3	-	Bradyrhizobium	UniRef90_UPI0013D5CD8C
1	-	Bradyrhizobium	UniRef90_UPI0016639D3E
2	-	Bradyrhizobium_amphicarpaeae	UniRef90_A0A175Y3V6
1	-	Bradyrhizobium_arachidis	UniRef90_A0A5D4GYP0
1	-	Bradyrhizobium_arachidis	UniRef90_A0A7W0ML19
1	-	Bradyrhizobium_arachidis	UniRef90_W7W8J7
1	-	Bradyrhizobium_canariense	UniRef90_UPI0013DFBC68
6	-	Bradyrhizobium_cosmicum	UniRef90_A0A4R6UY66
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A1E3EUP2
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2T1HMB7
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2U3Q118
2	-	Bradyrhizobium_diazoefficiens	UniRef90_UPI00119ED2C6
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A0D1P5S8
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A0R3MMR5
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A1Q5R1N7
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A369AIR9
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A3N5MJW4
2	-	Bradyrhizobium_erythrophlei	UniRef90_UPI0013583EEB
2	-	Bradyrhizobium_guangxiense	UniRef90_A0A4R7C001
2	-	Bradyrhizobium_icense	UniRef90_A0A5K1I286
2	-	Bradyrhizobium_icense	UniRef90_A0A7C1XX08
1	-	Bradyrhizobium_japonicum	UniRef90_A0A1G7QAZ5
2	-	Bradyrhizobium_japonicum	UniRef90_A0A2W5MXF9
1	-	Bradyrhizobium_japonicum	UniRef90_UPI000BE2D318
2	-	Bradyrhizobium_japonicum	UniRef90_UPI0012E3A875
2	-	Bradyrhizobium_lablabi	UniRef90_A0A2M9PAI5
2	-	Bradyrhizobium_lablabi	UniRef90_A0A537SRA8
3	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A085EY64
5	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A090MSM9
5	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A1J5PTU7
2	-	Bradyrhizobium_sp.	UniRef90_A0A1M6YGJ1
1	-	Bradyrhizobium_sp.	UniRef90_UPI001AE5CB3F
2	-	Bradyrhizobium_sp._323S2	UniRef90_A0A7W6XFS1
6	-	Bradyrhizobium_sp._6(2017)	UniRef90_A0A270QKC0
2	-	Bradyrhizobium_sp._6(2017)	UniRef90_A0A4Q4K6Z6
2	-	Bradyrhizobium_sp._6(2017)	UniRef90_A0A562RZP5
2	-	Bradyrhizobium_sp._6(2017)	UniRef90_UPI0017899D6B
2	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A401TYL3
1	-	Bradyrhizobium_sp._BTAi1	UniRef90_UPI000411FFB2
2	-	Bradyrhizobium_sp._CCBAU_051011	UniRef90_A0A1W9I200
2	-	Bradyrhizobium_sp._CCBAU_051011	UniRef90_UPI0014908141
