1	-	'Nostoc_azollae'_0708	UniRef90_A0A0D8ZTV4
1	-	'Nostoc_azollae'_0708	UniRef90_A0A3D1P9E7
6	-	Acetivibrio_saccincola	UniRef90_A0A2K9EF63
2	-	Acetobacter	UniRef90_A0A2M9PCG6
1	-	Acetobacter_aceti	UniRef90_A0A536X9S5
2	-	Acetobacter_aceti	UniRef90_A0A7V2WXV8
1	-	Acetobacter_persici	UniRef90_UPI0013ED48E2
2	-	Acetobacter_sp._KACC_21233	UniRef90_A0A1A0CFV3
2	-	Acetobacteraceae	UniRef90_A0A512DJY2
2	-	Acetobacteraceae	UniRef90_A0A6J4HNN5
1	-	Acetobacteraceae	UniRef90_Q0BQE8
1	-	Acetobacteraceae	UniRef90_UPI00136F3B8B
1	-	Achromobacter	UniRef90_A0A239JBQ3
1	-	Achromobacter	UniRef90_A0A2M9PCQ8
1	-	Achromobacter	UniRef90_A0A371WMJ6
1	-	Achromobacter	UniRef90_A0A426VHS0
2	-	Achromobacter	UniRef90_A0A4R6REW5
4	-	Achromobacter	UniRef90_A0A6S7E4Q3
1	-	Achromobacter	UniRef90_UPI0015966914
1	-	Achromobacter_deleyi	UniRef90_A0A1I5A0K4
1	-	Achromobacter_deleyi	UniRef90_UPI00048F756B
2	-	Achromobacter_deleyi	UniRef90_UPI0018E1648E
1	-	Achromobacter_denitrificans	UniRef90_A0A0S9LJY7
6	-	Achromobacter_denitrificans	UniRef90_A0A2M9PB26
6	-	Achromobacter_insolitus	UniRef90_A0A512DQT1
9	-	Achromobacter_sp._AONIH1	UniRef90_A0A1G8IGZ5
2	-	Achromobacter_sp._AONIH1	UniRef90_A0A512E0R2
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A208XTC3
2	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A2M9PCJ4
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A2W4K782
1	-	Achromobacter_spanius	UniRef90_A0A1N7PTG3
8	-	Achromobacter_spanius	UniRef90_A0A261U6Z9
4	-	Achromobacter_spanius	UniRef90_A0A5C7THM3
1	-	Achromobacter_spanius	UniRef90_UPI00048F0B67
2	-	Achromobacter_spanius	UniRef90_UPI000615202C
2	-	Achromobacter_spanius	UniRef90_UPI00166797AB
2	-	Achromobacter_xylosoxidans	UniRef90_A0A0D6G8Z7
1	-	Achromobacter_xylosoxidans	UniRef90_A0A2W5PQQ6
15	-	Achromobacter_xylosoxidans	UniRef90_A0A6J5BA66
1	-	Acidibrevibacterium_fodinaquatile	UniRef90_A0A437MN28
2	-	Acidibrevibacterium_fodinaquatile	UniRef90_A0A564FRB7
2	-	Acidibrevibacterium_fodinaquatile	UniRef90_B0UA10
1	-	Acidibrevibacterium_fodinaquatile	UniRef90_UPI00135B1D39
1	-	Acidilobus_sp._7A	UniRef90_A0A541CB77
2	-	Acidiphilium	UniRef90_A0A1G6XPC7
1	-	Acidiphilium_multivorum_AIU301	UniRef90_A0A4R5QJA0
1	-	Acidiphilium_multivorum_AIU301	UniRef90_UPI00108059F6
6	-	Acidipropionibacterium	UniRef90_A0A2L2Z090
7	-	Acidipropionibacterium_jensenii	UniRef90_A0A431JEC1
1	-	Acidipropionibacterium_jensenii	UniRef90_UPI0013578BDA
2	-	Acidovorax	UniRef90_A0A1I2AJK5
10	-	Acidovorax	UniRef90_A0A1I2AJS3
1	-	Acidovorax	UniRef90_A0A1I2FYL3
2	-	Acidovorax	UniRef90_A0A2R4ECW3
1	-	Acidovorax	UniRef90_A0A2W6YBY9
2	-	Acidovorax	UniRef90_A0A3S0C5S2
3	-	Acidovorax	UniRef90_A0A497VJG9
10	-	Acidovorax	UniRef90_A0A4R6R8N1
1	-	Acidovorax	UniRef90_A0A6N7DAA5
2	-	Acidovorax	UniRef90_A0A7V7X6W0
3	-	Acidovorax	UniRef90_K0I0Q7
2	-	Acidovorax	UniRef90_UPI000C337521
2	-	Acidovorax	UniRef90_UPI000D518124
3	-	Acidovorax	UniRef90_UPI00128F6F0A
2	-	Acidovorax_antarcticus	UniRef90_A0A1I2HG69
1	-	Acidovorax_antarcticus	UniRef90_A0A5C8CBK4
1	-	Acidovorax_antarcticus	UniRef90_A0A6N1WYW2
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A072T4P7
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5N244
