uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A023CP87	62.5	72	5	UniRef90_A0A023CP87 Transposase, IS605 OrfB family protein (Fragment) n=1 Tax=Parageobacillus genomosp. 1 TaxID=1295642 RepID=A0A023CP87_9BACI	-	-	-	-	-	-	-
UniRef90_A0A059WKW6	67.1233	146	5	UniRef90_A0A059WKW6 FAD binding domain protein (Fragment) n=1 Tax=uncultured bacterium TaxID=77133 RepID=A0A059WKW6_9BACT	2U6T4	COG0654@1|root,COG0654@2|Bacteria,1RADS@1224|Proteobacteria,2U6T4@28211|Alphaproteobacteria,43NHZ@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	CH	-	FAD binding domain	GO:0071949
UniRef90_A0A060VRX2	53.4091	88	1	UniRef90_A0A060VRX2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VRX2_ONCMY	3BXBC	KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3BXBC@33208|Metazoa,3DBAC@33213|Bilateria,421D4@6656|Arthropoda,3SR4B@50557|Insecta,3ED43@33342|Paraneoptera	33208|Metazoa	L	-	Reverse transcriptase (RNA-dependent DNA polymerase)	GO:0003676,GO:0008270
UniRef90_A0A060VS97	70.3704	135	4	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VVK8	94.2857	70	5	UniRef90_A0A060VVK8 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VVK8_ONCMY	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060VYK1	66.6667	141	13	UniRef90_A0A060VYK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VYK1_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060VZK1	64.2857	126	10	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W2Q3	77.027	74	5	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W5Q9	57.3529	68	3	UniRef90_A0A060W5Q9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W5Q9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W5U8	51.1811	127	8	UniRef90_A0A060W5U8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W5U8_ONCMY	-	-	-	-	-	-	-
