uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A009NBC4	63.7931	116	3	UniRef90_A0A009NBC4 Uncharacterized protein n=1 Tax=Acinetobacter sp. 1475718 TaxID=1310652 RepID=A0A009NBC4_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A016XLR0	54.5455	66	4	UniRef90_A0A016XLR0 Tyr recombinase domain-containing protein n=1 Tax=Hylemonella gracilis str. Niagara R TaxID=1458275 RepID=A0A016XLR0_9BURK	2VJ48	COG0582@1|root,COG0582@2|Bacteria,1P1R9@1224|Proteobacteria,2VJ48@28216|Betaproteobacteria,4AGPN@80864|Comamonadaceae	28216|Betaproteobacteria	L	-	PFAM integrase family protein	GO:0003677,GO:0015074,GO:0006310
UniRef90_A0A023X850	60.9756	82	4	UniRef90_A0A023X850 Transposase n=1 Tax=Bradyrhizobium japonicum SEMIA 5079 TaxID=476282 RepID=A0A023X850_BRAJP	2TRPW	COG3547@1|root,COG3547@2|Bacteria,1MUKH@1224|Proteobacteria,2TRPW@28211|Alphaproteobacteria,3JXN6@41294|Bradyrhizobiaceae	28211|Alphaproteobacteria	L	-	transposase IS116 IS110 IS902 family	-
UniRef90_A0A031IV29	82.4561	57	1	UniRef90_A0A031IV29 Uncharacterized protein n=7 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A031IV29_9PSED	-	-	-	-	-	-	-
UniRef90_A0A031LIA7	70.2703	74	10	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A044RXA6	67.5676	74	2	UniRef90_A0A044RXA6 Uncharacterized protein n=1 Tax=Onchocerca volvulus TaxID=6282 RepID=A0A044RXA6_ONCVO	-	-	-	-	-	-	-
UniRef90_A0A058ZMK1	84.2105	57	4	UniRef90_A0A058ZMK1 Phosphopyruvate hydratase (Fragment) n=2 Tax=Bacteria TaxID=2 RepID=A0A058ZMK1_9RHOB	2UUZH	COG0148@1|root,COG0148@2|Bacteria,1P3RV@1224|Proteobacteria,2UUZH@28211|Alphaproteobacteria	28211|Alphaproteobacteria	G	-	Enolase, C-terminal TIM barrel domain	GO:0005576,GO:0000015,GO:0000287,GO:0004634,GO:0006096
UniRef90_A0A059LNQ1	53.7313	67	1	UniRef90_A0A059LNQ1 Uncharacterized protein n=1 Tax=Helicosporidium sp. ATCC 50920 TaxID=1291522 RepID=A0A059LNQ1_9CHLO	3P6KV	COG0199@1|root,KOG3506@2759|Eukaryota,3A8G0@33154|Opisthokonta,3P6KV@4751|Fungi,3V2GP@5204|Basidiomycota,3N1KM@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	40S ribosomal protein S29	GO:0009507,GO:0005840,GO:0003735,GO:0008270,GO:0006412
UniRef90_A0A060VNE8	64	75	3	UniRef90_A0A060VNE8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VNE8_ONCMY	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060VS97	78.5185	135	8	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZK1	73.8095	126	22	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060W211	86.087	115	3	UniRef90_A0A060W211 Paired domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W211_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0006355
UniRef90_A0A060W2Q3	71.6216	74	14	UniRef90_A0A060W2Q3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060W2Q3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WBW3	61.8421	76	5	UniRef90_A0A060WBW3 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WBW3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WDN5	52.2727	88	1	UniRef90_A0A060WDN5 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WDN5_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WG70	54.1463	205	19	UniRef90_A0A060WG70 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WG70_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WKM9	69.0141	71	2	UniRef90_A0A060WKM9 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WKM9_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060WLT1	52.973	185	8	UniRef90_A0A060WLT1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WLT1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WN68	84.058	69	2	UniRef90_A0A060WN68 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WN68_ONCMY	-	-	-	-	-	-	-
