uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A009NBC4	81.0345	116	7	UniRef90_A0A009NBC4 Uncharacterized protein n=1 Tax=Acinetobacter sp. 1475718 TaxID=1310652 RepID=A0A009NBC4_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A017S9T4	53.211	109	4	UniRef90_A0A017S9T4 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit (Fragment) n=4 Tax=Aspergillus TaxID=5052 RepID=A0A017S9T4_9EURO	3PESJ	KOG3382@1|root,KOG3382@2759|Eukaryota,3A5JT@33154|Opisthokonta,3PESJ@4751|Fungi,3RKBB@4890|Ascomycota,20TM0@147545|Eurotiomycetes,3SDXD@5042|Eurotiales	4751|Fungi	C	-	Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone	GO:0005743,GO:0070469,GO:0032981
UniRef90_A0A031LIA7	63.5135	74	1	UniRef90_A0A031LIA7 Uncharacterized protein n=1 Tax=Acinetobacter sp. Ver3 TaxID=466088 RepID=A0A031LIA7_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A060VP37	59.7561	82	8	UniRef90_A0A060VP37 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VP37_ONCMY	-	-	-	-	-	-	GO:0016021
UniRef90_A0A060VRX2	56.8182	88	1	UniRef90_A0A060VRX2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VRX2_ONCMY	3BXBC	KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3BXBC@33208|Metazoa,3DBAC@33213|Bilateria,421D4@6656|Arthropoda,3SR4B@50557|Insecta,3ED43@33342|Paraneoptera	33208|Metazoa	L	-	Reverse transcriptase (RNA-dependent DNA polymerase)	GO:0003676,GO:0008270
UniRef90_A0A060VS97	68.1481	135	7	UniRef90_A0A060VS97 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VS97_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VTL1	73.1343	67	1	UniRef90_A0A060VTL1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VTL1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VXL7	50	100	2	UniRef90_A0A060VXL7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VXL7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VYT1	52.6882	93	3	UniRef90_A0A060VYT1 Tnp_zf-ribbon_2 domain-containing protein n=6 Tax=Salmoninae TaxID=504568 RepID=A0A060VYT1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060VZK1	60.3175	126	15	UniRef90_A0A060VZK1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060VZK1_ONCMY	-	-	-	-	-	-	-
