2	-	Acetobacteraceae	UniRef90_A0A4Q6FVA7
2	-	Acetobacteraceae	UniRef90_A0A7W6GA88
1	-	Achromobacter_deleyi	UniRef90_A0A0S9S564
8	-	Achromobacter_deleyi	UniRef90_A0A120LI06
4	-	Achromobacter_deleyi	UniRef90_A0A7G7LTQ6
5	-	Achromobacter_deleyi	UniRef90_UPI0018E0EE10
4	-	Achromobacter_denitrificans	UniRef90_A0A1I2DKY5
1	-	Achromobacter_denitrificans	UniRef90_A0A2I8DHG7
2	-	Achromobacter_denitrificans	UniRef90_A0A522GN19
5	-	Achromobacter_denitrificans	UniRef90_UPI0006AC64E9
7	-	Achromobacter_sp._AONIH1	UniRef90_A0A512E0R2
2	-	Achromobacter_sp._AONIH1	UniRef90_UPI001A9A5501
1	-	Achromobacter_spanius	UniRef90_A0A1N7S143
1	-	Achromobacter_spanius	UniRef90_A0A2U0WK67
3	-	Achromobacter_spanius	UniRef90_A0A6G9WD75
3	-	Achromobacter_spanius	UniRef90_UPI0007C75A6E
4	-	Achromobacter_spanius	UniRef90_UPI001B316B77
1	-	Achromobacter_xylosoxidans	UniRef90_A0A0D6IDL9
2	-	Achromobacter_xylosoxidans	UniRef90_A0A4Y1MVG1
1	-	Acidibrevibacterium_fodinaquatile	UniRef90_A0A1I2X5P5
2	-	Acidibrevibacterium_fodinaquatile	UniRef90_A0A6N6MFI9
10	-	Acidiphilium	UniRef90_A0A327LUZ0
2	-	Acidipropionibacterium_acidipropionici	UniRef90_G4CZV1
1	-	Acidithiobacillus_ferrivorans	UniRef90_A0A0S3AIV2
1	-	Acidithiobacillus_ferrooxidans	UniRef90_A0A6S6Y608
1	-	Acidovorax	UniRef90_A0A0J7XVA4
4	-	Acidovorax	UniRef90_A0A1I1ZI27
2	-	Acidovorax	UniRef90_A0A1I2DH60
6	-	Acidovorax	UniRef90_A0A3C2B4D8
2	-	Acidovorax	UniRef90_A0A420KAN3
3	-	Acidovorax	UniRef90_UPI00190F3F56
2	-	Acidovorax_antarcticus	UniRef90_A0A3C2B4D8
2	-	Acidovorax_antarcticus	UniRef90_A0A431J9Y7
6	-	Acidovorax_antarcticus	UniRef90_A0A4V3CV21
1	-	Acidovorax_antarcticus	UniRef90_UPI00190FB1E1
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2DD80
5	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2ESC9
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2F423
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A257GTQ4
8	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A2R4E1S4
3	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A4Q3KBN2
6	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A4Q3T858
2	-	Acidovorax_carolinensis	UniRef90_A0A165LVV1
4	-	Acidovorax_carolinensis	UniRef90_A0A240UCC0
1	-	Acidovorax_carolinensis	UniRef90_A0A258N5U5
2	-	Acidovorax_citrulli	UniRef90_A0A1I2B335
1	-	Acidovorax_monticola	UniRef90_A0A0Q5L646
2	-	Acidovorax_monticola	UniRef90_A0A1H7A0H5
2	-	Acidovorax_monticola	UniRef90_A0A1I2CIA4
2	-	Acidovorax_monticola	UniRef90_A0A1I7FN31
3	-	Acidovorax_sp._1608163	UniRef90_A0A0A1VKK9
8	-	Acidovorax_sp._1608163	UniRef90_A0A0D7KEY2
4	-	Acidovorax_sp._1608163	UniRef90_A0A0Q5L480
8	-	Acidovorax_sp._1608163	UniRef90_A0A1I2EGS4
1	-	Acidovorax_sp._1608163	UniRef90_A0A433BJ95
8	-	Acidovorax_sp._1608163	UniRef90_UPI0003705DA6
2	-	Acidovorax_sp._JMULE5	UniRef90_A0A2G9C5V4
4	-	Acidovorax_sp._KKS102	UniRef90_A0A431JCI3
5	-	Acidovorax_sp._RAC01	UniRef90_A0A0U3F2V1
1	-	Acidovorax_sp._RAC01	UniRef90_A0A165LIP0
1	-	Acidovorax_sp._RAC01	UniRef90_A0A328YPK6
6	-	Acinetobacter	UniRef90_A0A009NBC4
1	-	Acinetobacter	UniRef90_A0A022IXT9
1	-	Acinetobacter	UniRef90_A0A031LIA7
5	-	Acinetobacter	UniRef90_A0A1E4UZW9
12	-	Acinetobacter	UniRef90_A0A1E8DZL9
1	-	Acinetobacter	UniRef90_A0A1G6H6I9
1	-	Acinetobacter	UniRef90_A0A1H7RYN4
4	-	Acinetobacter	UniRef90_A0A2A5PIH5
2	-	Acinetobacter	UniRef90_A0A2V1HP15
1	-	Acinetobacter	UniRef90_A0A4P2X262
6	-	Acinetobacter	UniRef90_N8X2D4
6	-	Acinetobacter	UniRef90_N9B9W4
8	-	Acinetobacter	UniRef90_N9BA76
1	-	Acinetobacter	UniRef90_N9CGL7
4	-	Acinetobacter	UniRef90_N9CJ71
2	-	Acinetobacter	UniRef90_N9M8F3
3	-	Acinetobacter	UniRef90_N9R605
2	-	Acinetobacter	UniRef90_R9AS65
2	-	Acinetobacter	UniRef90_UPI000F08BA4E
2	-	Acinetobacter	UniRef90_UPI00133137B2
1	-	Acinetobacter	UniRef90_UPI001360B4B9
1	-	Acinetobacter	UniRef90_UPI0015812A32
1	-	Acinetobacter_baumannii	UniRef90_A0A1H7RYN4
1	-	Acinetobacter_baumannii	UniRef90_A0A1P8PPJ7
8	-	Acinetobacter_baumannii	UniRef90_A0A265AAG3
23	-	Acinetobacter_baumannii	UniRef90_A0A646MNK9
3	-	Acinetobacter_baumannii	UniRef90_K2FK98
21	-	Acinetobacter_baumannii	UniRef90_N9R605
1	-	Acinetobacter_baumannii	UniRef90_UPI00124EC2D5
2	-	Acinetobacter_cumulans	UniRef90_A0A1E8E4Q4
5	-	Acinetobacter_equi	UniRef90_R9B7V0
1	-	Acinetobacter_equi	UniRef90_UPI000C2085EF
2	-	Acinetobacter_haemolyticus	UniRef90_S7WS69
4	-	Acinetobacter_indicus	UniRef90_A0A1E8DYC2
3	-	Acinetobacter_indicus	UniRef90_A0A646MNK9
2	-	Acinetobacter_indicus	UniRef90_A0A653KTZ6
2	-	Acinetobacter_indicus	UniRef90_A0A6C0Y0Q7
3	-	Acinetobacter_indicus	UniRef90_N9R605
1	-	Acinetobacter_indicus	UniRef90_UPI00124EC2D5
1	-	Acinetobacter_nosocomialis	UniRef90_A0A010LHF8
2	-	Acinetobacter_radioresistens	UniRef90_A0A1B8UDW7
1	-	Acinetobacter_schindleri	UniRef90_A0A009NBC4
2	-	Acinetobacter_schindleri	UniRef90_A0A1G6H6I9
2	-	Acinetobacter_sp._CS-2	UniRef90_N9CGL7
2	-	Acinetobacter_sp._CS-2	UniRef90_UPI0015812A32
4	-	Acinetobacter_sp._SWBY1	UniRef90_A0A2A5PIH5
2	-	Acinetobacter_sp._SWBY1	UniRef90_Q6FDF5
3	-	Acinetobacter_sp._TGL-Y2	UniRef90_A0A4Q6A9F3
1	-	Acinetobacter_sp._TGL-Y2	UniRef90_A0A653QGW6
2	-	Acinetobacter_sp._TTH0-4	UniRef90_N9C560
2	-	Acinetobacter_tandoii	UniRef90_A0A1P8EL61
2	-	Acinetobacter_tandoii	UniRef90_A0A515BGW6
6	-	Acinetobacter_tandoii	UniRef90_A0A515BHG7
2	-	Acinetobacter_tandoii	UniRef90_K2EZT8
1	-	Acinetobacter_towneri	UniRef90_A0A1E4UZW9
1	-	Acinetobacter_towneri	UniRef90_A0A1E8E1R8
2	-	Acinetobacter_towneri	UniRef90_A0A1E8E4D9
6	-	Acinetobacter_towneri	UniRef90_A0A1E8E612
10	-	Acinetobacter_towneri	UniRef90_A0A2A5PIH5
2	-	Acinetobacter_towneri	UniRef90_A0A4R0D6C7
6	-	Acinetobacter_towneri	UniRef90_A0A6I5UPM0
4	-	Acinetobacter_towneri	UniRef90_B0VMK0
2	-	Acinetobacter_towneri	UniRef90_N9CKY1
2	-	Acinetobacter_towneri	UniRef90_N9CMZ2
1	-	Acinetobacter_towneri	UniRef90_UPI001AD66B52
3	-	Acinetobacter_ursingii	UniRef90_A0A1G6IYA6
8	-	Acinetobacter_wanghuae	UniRef90_A0A1E8E4V8
2	-	Actinobacillus_sp._GY-402	UniRef90_UPI000E3175C4
