1	-	Achromobacter	UniRef90_A0A3S0C369
4	-	Achromobacter	UniRef90_A0A495Q7S6
1	-	Achromobacter	UniRef90_A0A4Q3KML9
4	-	Achromobacter_deleyi	UniRef90_A0A0X8NVN6
2	-	Achromobacter_insolitus	UniRef90_A0A512DQT1
2	-	Achromobacter_mucicolens	UniRef90_A0A0D2AGW6
7	-	Achromobacter_sp._AONIH1	UniRef90_A0A0H4W1Q7
2	-	Achromobacter_xylosoxidans	UniRef90_A0A0X8P4B9
3	-	Achromobacter_xylosoxidans	UniRef90_A0A1M3PTB4
1	-	Achromobacter_xylosoxidans	UniRef90_A0A6J5BMP1
4	-	Achromobacter_xylosoxidans	UniRef90_UPI00026CA66E
1	-	Achromobacter_xylosoxidans	UniRef90_UPI0012E1AE41
6	-	Acidovorax	UniRef90_A0A1I2GU67
1	-	Acidovorax_antarcticus	UniRef90_A0A6N1X2P4
3	-	Acidovorax_antarcticus	UniRef90_A0A6N1X2Y0
3	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A1I2C3M2
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A240U4E4
1	-	Acidovorax_carolinensis	UniRef90_A0A1I7J851
6	-	Acidovorax_cattleyae	UniRef90_A0A1I2DER4
3	-	Acidovorax_citrulli	UniRef90_A0A523Q4S6
2	-	Acidovorax_citrulli	UniRef90_A0A5C7V7K2
4	-	Acidovorax_citrulli	UniRef90_A0A7Y4N495
1	-	Acidovorax_monticola	UniRef90_A0A0D1XEG9
4	-	Acidovorax_monticola	UniRef90_A0A0N0J6Y5
4	-	Acidovorax_monticola	UniRef90_A0A1I2HI64
1	-	Acidovorax_monticola	UniRef90_A0A353YA09
1	-	Acidovorax_monticola	UniRef90_A0A507QMY0
2	-	Acidovorax_monticola	UniRef90_A0A6G1ITY0
9	-	Acidovorax_sp._1608163	UniRef90_A0A6A6S8R4
2	-	Acidovorax_sp._JMULE5	UniRef90_A0A0E9LGM6
5	-	Acidovorax_sp._JMULE5	UniRef90_A0A1I2B2R5
1	-	Actinoplanes_sp._N902-109	UniRef90_A0A1G7N3N2
1	-	Actinoplanes_sp._N902-109	UniRef90_A0A4U3CJ56
4	-	Actinoplanes_sp._N902-109	UniRef90_A0A564FSW8
2	-	Bordetella	UniRef90_A0A0F4UMU7
4	-	Bordetella	UniRef90_A0A171K0Q8
2	-	Bordetella	UniRef90_A0A6L4B5J5
1	-	Bordetella_bronchialis	UniRef90_A0A0K0KFJ8
1	-	Bordetella_bronchialis	UniRef90_A0A0Q4XWD1
1	-	Bordetella_bronchialis	UniRef90_A0A7G5FBM3
1	-	Bordetella_genomosp._8	UniRef90_A0A2W5RTN0
1	-	Bordetella_genomosp._8	UniRef90_UPI00131B485D
4	-	Bordetella_hinzii	UniRef90_A0A0H4WJZ7
3	-	Bordetella_hinzii	UniRef90_UPI0019339D36
2	-	Bordetella_pseudohinzii	UniRef90_UPI000A546218
2	-	Bordetella_sp._N	UniRef90_A0A643F9K1
1	-	Bosea_sp._F3-2	UniRef90_A0A1M3DA80
3	-	Bosea_sp._F3-2	UniRef90_A0A1N6UBB1
3	-	Bosea_sp._F3-2	UniRef90_A0A285QJQ1
6	-	Bosea_sp._F3-2	UniRef90_A0A521LG34
2	-	Bosea_sp._PAMC_26642	UniRef90_UPI00083109D7
1	-	Bosea_sp._RAC05	UniRef90_A0A0M5L1K6
7	-	Bosea_sp._RAC05	UniRef90_A0A2T4YAT6
4	-	Bosea_sp._RAC05	UniRef90_A0A5B2VDJ0
2	-	Bosea_sp._Tri-49	UniRef90_A0A101K3A8
1	-	Bosea_vaviloviae	UniRef90_A0A258CZI0
2	-	Bosea_vaviloviae	UniRef90_B1XX48
2	-	Bosea_vaviloviae	UniRef90_UPI000BBBC1F9
1	-	Bradyrhizobium	UniRef90_A0A085EZQ6
2	-	Bradyrhizobium	UniRef90_A0A0E1Y2Q4
4	-	Bradyrhizobium	UniRef90_A0A0R3CGK8
1	-	Bradyrhizobium	UniRef90_A0A109Q3G5
1	-	Bradyrhizobium	UniRef90_A0A127EUS3
2	-	Bradyrhizobium	UniRef90_A0A146M0M5
2	-	Bradyrhizobium	UniRef90_A0A1W9I2A0
2	-	Bradyrhizobium	UniRef90_A0A1W9I300
2	-	Bradyrhizobium	UniRef90_A0A1W9ILP5
6	-	Bradyrhizobium	UniRef90_A0A1W9IM54
2	-	Bradyrhizobium	UniRef90_A0A4Q4JF38
1	-	Bradyrhizobium	UniRef90_A0A512DI58
4	-	Bradyrhizobium	UniRef90_A0A512DL59
4	-	Bradyrhizobium	UniRef90_A0A512DLN1
2	-	Bradyrhizobium	UniRef90_A0A512E4K0
6	-	Bradyrhizobium	UniRef90_A0A533J8G9
1	-	Bradyrhizobium	UniRef90_A0A5N3PIG4
1	-	Bradyrhizobium	UniRef90_A0A6H9WPM2
1	-	Bradyrhizobium	UniRef90_A0A7T8MHY7
1	-	Bradyrhizobium	UniRef90_A0A7X8AQ45
2	-	Bradyrhizobium	UniRef90_B6JHV6
1	-	Bradyrhizobium	UniRef90_M4ZZL4
1	-	Bradyrhizobium	UniRef90_Q2W2E5
2	-	Bradyrhizobium	UniRef90_UPI0014898C30
2	-	Bradyrhizobium	UniRef90_UPI001489FDBB
1	-	Bradyrhizobium	UniRef90_UPI00187A36F9
2	-	Bradyrhizobium	UniRef90_UPI00187ABABE
1	-	Bradyrhizobium	UniRef90_W1KMI1
3	-	Bradyrhizobium_arachidis	UniRef90_A0A1X3GLV0
2	-	Bradyrhizobium_arachidis	UniRef90_A0A423Q2K7
4	-	Bradyrhizobium_arachidis	UniRef90_A0A6L5C4P2
2	-	Bradyrhizobium_arachidis	UniRef90_A0A7W2BT57
2	-	Bradyrhizobium_betae	UniRef90_A0A2E1XG15
2	-	Bradyrhizobium_betae	UniRef90_A0A5P6NZS0
5	-	Bradyrhizobium_betae	UniRef90_A0A5P6P2H9
2	-	Bradyrhizobium_betae	UniRef90_A0A5P6P6C4
5	-	Bradyrhizobium_betae	UniRef90_A0A5P6P6Z1
4	-	Bradyrhizobium_betae	UniRef90_A0A5P6P9M9
10	-	Bradyrhizobium_betae	UniRef90_A0A7C9RLG8
6	-	Bradyrhizobium_canariense	UniRef90_A0A1W9IPX3
2	-	Bradyrhizobium_canariense	UniRef90_UPI0013EDFEF6
1	-	Bradyrhizobium_cosmicum	UniRef90_A0A090RPC1
1	-	Bradyrhizobium_cosmicum	UniRef90_A0A0B4XZM5
2	-	Bradyrhizobium_cosmicum	UniRef90_A0A1I4SMH3
2	-	Bradyrhizobium_cosmicum	UniRef90_A0A6L8W3X6
2	-	Bradyrhizobium_cosmicum	UniRef90_UPI0003FF65E4
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A1Q3VZU7
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2S5P6L9
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2S7JYV3
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A533J8G9
8	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A6I7P218
1	-	Bradyrhizobium_diazoefficiens	UniRef90_UPI0004014215
2	-	Bradyrhizobium_diazoefficiens	UniRef90_UPI000769A66F
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A0D1XBW4
2	-	Bradyrhizobium_genosp._L	UniRef90_A0A0D1LJQ6
6	-	Bradyrhizobium_genosp._L	UniRef90_U1IC56
1	-	Bradyrhizobium_japonicum	UniRef90_A0A0K8TTW8
1	-	Bradyrhizobium_japonicum	UniRef90_A0A1S4EN86
6	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A3L7J2H0
3	-	Bradyrhizobium_paxllaeri	UniRef90_A0A2M9PEN4
4	-	Bradyrhizobium_paxllaeri	UniRef90_UPI00187ABABE
2	-	Bradyrhizobium_sp.	UniRef90_M5FJT5
2	-	Bradyrhizobium_sp._1(2017)	UniRef90_A0A2C7AD34
2	-	Bradyrhizobium_sp._6(2017)	UniRef90_A0A0D7PHG0
2	-	Bradyrhizobium_sp._6(2017)	UniRef90_A0A176Z8J4
1	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A1Q3W1Q1
2	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A1W9I2A0
6	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A2M9PDR9
3	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A5R2MXN3
2	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A7C9RG66
4	-	Bradyrhizobium_sp._BTAi1	UniRef90_UPI00161D9E2D
2	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A1H7M9R3
10	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A508T628
2	-	Bradyrhizobium_sp._CCBAU_51765	UniRef90_A0A0R3C2Z3
2	-	Bradyrhizobium_sp._CCBAU_53338	UniRef90_UPI00112964F4
4	-	Bradyrhizobium_sp._CCBAU_53351	UniRef90_I2QMG5
1	-	Bradyrhizobium_sp._CCBAU_53421	UniRef90_A0A533IW63
1	-	Bradyrhizobium_sp._LCT2	UniRef90_A0A2A2V3C0
2	-	Bradyrhizobium_sp._ORS_278	UniRef90_A0A0Q6ZNK3
6	-	Bradyrhizobium_sp._ORS_278	UniRef90_A0A259KAM9
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A0D1LRS5
10	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1B1UAZ8
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1E3EQJ2
3	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1E3EVB3
5	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1E3EWR3
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1H5ECE8
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1J5P503
10	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1Q5S0A5
6	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A2A2VES4
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A2K8YPM4
12	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A2T0PHR7
8	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A2V1M1S5
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A318TBQ4
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A401TNK6
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A430KWN6
