feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NTVF	75.2168705969434	0.3786343938625308	0.37889771761182955	0.21846257602673042	0.44864716400918364	L	Dna repair helicase rad25
3NTVI	53.064933659908114	0.5132186771824035	0.4328965661294713	0.11524065867696269	0.311725524779635	I	cytomegalovirus gh-receptor family protein
3NTVK	499.62215101376785	-0.306123159977871	0.35391252132316736	0.3014165587575126	0.5404580634699031	I	Cral trio domain protein
3NTVQ	89.36544607524901	1.2546769513973264	0.5160569425423208	4.24929441992226e-4	0.008476224132371245	S	mRNA processing protein
3NTVR	56.178024251162654	0.502129607376828	0.4003356007868787	0.11225976266597851	0.3053572970124822	F	Golgi to endosome transport protein
3NTVW	29.68704711137545	-0.23747354976792104	0.31291459515391284	0.38521990999981065	0.6219342272223927	U	snare protein
3NTVY	84.19005132168434	0.30077126521932634	0.34975979948189756	0.30653534662392873	0.5449706779355015	G	Fructose-2,6-bisphosphatase
3NTVZ	63.87497228935896	0.616148814032385	0.46699885804285923	0.06463300558575934	0.21487639576318235	E	dioxygenase
3NTW3	372.54246048191555	0.3535971279670138	0.3247776871005042	0.2075327481390847	0.4364918580838872	T	transporter
3NTW4	79.48768050289738	0.62161705868289	0.46187776400977065	0.06175302576595589	0.21071873276858805	H	Thiamine biosynthetic bifunctional
3NTW8	233.52312447077915	0.7193691482468797	0.3488225269933076	0.014316617813043478	0.08589257499158731	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3NTW9	477.627764385552	-0.10067438754804721	0.2615117649033597	0.6733231564678961	0.8271505889156802	J	Belongs to the universal ribosomal protein uL5 family
3NTWB	33.23602148146085	-0.6231023538686358	0.40480583040545165	0.05018909199576245	0.18599563455583998	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs
3NTWD	44.309846912566016	0.2667738201538085	0.4432815335870466	0.41344570454700424	0.647206653607082	T	serine threonine-protein kinase
3NTWE	1392.0847984514628	1.5288178786338942	0.40205852814851756	1.2242730038319611e-6	1.304998505022131e-4	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NTWF	79.75712090433237	0.019615849269096305	0.39528153863862175	0.9501123730504889	0.9787738404233737	B	histone deacetylase
3NTWH	88.79342227515113	-0.10505807305537516	0.35052987362109944	0.7212715949784996	0.8548941495648574	J	Belongs to the universal ribosomal protein uS5 family
3NTWM	316.12915067769717	-0.28880544766436095	0.24091920663771002	0.1956543951105374	0.422123429299205	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis
3NTWN	62.019588042779915	-0.04262850761152496	0.38698075681377825	0.8908120342137025	0.9474773460252384	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment
3NTWQ	40.5531602570837	0.12834386457996913	0.4952580504067102	0.6943738003636512	0.8387071646743677	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)
3NTWS	87.12626959623425	0.8511909244655612	0.46695577691462264	0.011627427100635742	0.07612505535560175	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit
3NTWU	82.96343572024546	0.44875002643668793	0.333570178887832	0.11605952986354981	0.31270067643330834	T	serine threonine-protein phosphatase
3NTWW	40.731647059343736	-0.4700368440869861	0.28236285008389744	0.06371362966669318	0.21421489090012505	S	Mitochondrial protein
3NTWY	87.17648367147218	0.994099008109312	0.45371255290462326	0.0030637970520150997	0.0320570912405629	T	STE STE20 PAKA protein kinase
3NTX1	173.06994335359954	0.33917860702628405	0.5017833364210477	0.30254889291365855	0.5417292775477635	K	phd transcription factor
3NTX6	162.4274061266727	-0.445183628056773	0.43794332014684906	0.17264171993700145	0.3949570132160375	UY	Nuclear pore complex
3NTX7	160.73366219473715	0.37783034951899214	0.4442796010952997	0.2480632870489935	0.48323464998521803	UY	Importin 11
3NTXD	175.65192149940452	0.1849405277023628	0.42666663479876216	0.5665441440507492	0.7540876095353609	L	Dna polymerase gamma
3NTXE	42.331138496913	1.8435590371905086	0.6726079184681406	1.0517043663949507e-5	6.522479261405775e-4	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family
3NTXF	400.40692275698154	0.04175389245483616	0.3438106267362393	0.8859207455073832	0.9451936969071607	J	Belongs to the eukaryotic ribosomal protein eS4 family
3NTXG	43.296477910255945	0.14808871484795308	0.405468976981441	0.6403331284922726	0.8067849841036512	K	-phosphatase
3NTXH	90.85247169831	0.6868501543999721	0.349167147549645	0.019444244731348315	0.10280928417630511	J	Belongs to the class-I aminoacyl-tRNA synthetase family
3NTXI	28.430497949385142	0.22857605429514746	0.4218603191529569	0.47734283182770876	0.6925633344807803	O	Deoxyhypusine synthase
3NTXM	69.58661665057623	-0.2165239270239206	0.37665000568146195	0.4799732514644351	0.6943124515458813	S	WD-repeat protein pop3
3NTXR	19.77524285286058	0.5352889648903136	0.5101899315707213	0.10886112323093013	0.30042499299409603	A	factor SLT11
3NTXU	68.68176066286125	0.7358642537933838	0.3184450533430521	0.007798821656642429	0.058910332078301327	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly
3NTXV	41.962570485953385	-0.4732476943765903	0.4630126366761037	0.1524975447693342	0.36705805834109906	O	Glycosyltransferase family 33 protein
3NTXX	53.546749293915816	0.025007892061687277	0.4188329077073934	0.937820611837267	0.9737918133871896	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
3NTXY	33.11289926007664	0.388450861641473	0.44312010574892424	0.23484748808654035	0.4666667415785409	E	nitrilase
3NTXZ	59.03384831725051	-0.15943310094844756	0.3510668948400362	0.5885811073414294	0.7680502528178106	KL	Transcription factor
3NTY2	414.47564652693245	0.4200324231791642	0.3142099547422145	0.1256161289657952	0.3280831668471113	C	Fumarate hydratase
3NTY3	203.24827928539125	-0.03757148782038726	0.29200523545421075	0.8851706845505969	0.9447175234674862	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol
3NTY4	114.43566627912136	-0.3738675939422406	0.4068386228342029	0.2396013681871204	0.4723395574545025	J	YdiU domain protein
3NTY6	69.1169351620635	0.11967198249752027	0.4447065871393697	0.7133677980231006	0.8509055548958822	S	Transcription factor
3NTY7	162.41627599050162	0.2778105769883798	0.21685573288269197	0.17319590904913096	0.39569406950206676	J	phenylalanyl-tRNA synthetase alpha chain
3NTY8	55.588543919419756	-0.7942622273340458	0.3049007317631568	0.003047223738978819	0.03198178514971308	O	pre-rRNA-processing protein PNO1
