0.12	12	0	0	unclassified
43.37	4337	128740	72969	 Listeria monocytogenes
0.04	4	75	30	 Listeria seeligeri
0.02	2	26	18	 Listeria ivanovii
0.02	2	60	38	 Listeria innocua
0.02	2	3	3	 Listeria sp. PSOL-1
0.01	1	10	8	 Listeria grayi
0.01	1	16	15	 Listeria welshimeri
0.01	1	8	8	 Listeria weihenstephanensis
0.09	9	13	2	 Staphylococcus cohnii
0.01	1	1	1	 Staphylococcus epidermidis
0.01	1	1	1	 Staphylococcus aureus
0.01	1	46	46	 Staphylococcus capitis
0.01	1	1	1	 Staphylococcus hominis
0.01	1	3	3	 Staphylococcus warneri
0.01	1	2	2	 Enterococcus faecium
0.01	1	30	30	 Cutibacterium acnes
0.01	1	2	1	 Leptolyngbya sp. 7M
22.71	2271	110650	58216	 Plesiomonas shigelloides
0.07	7	18	1	 Klebsiella pneumoniae
0.02	2	18	3	 Klebsiella grimontii
0.01	1	6	6	 Escherichia coli
0.03	3	31	14	 Edwardsiella piscicida
20.32	2032	78778	41272	 Vibrio vulnificus
0.03	3	27	16	 Vibrio campbellii
0.01	1	2	2	 Vibrio natriegens
0.01	1	3	3	 Vibrio owensii
0.03	3	107	57	 Vibrio navarrensis
0.01	1	1	1	 Xanthomonas euvesicatoria
0.02	2	2	1	 Polynucleobacter necessarius
0.01	1	1	1	 Cupriavidus taiwanensis
0.01	1	1	1	 Polaribacter sp. L3A8
0.01	1	4	4	 Malassezia globosa
0.01	1	10	9	 Malassezia restricta
0.04	4	211	172	 Listeria phage A500
