uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A022W041	65.3333	75	3	UniRef90_A0A022W041 Hva1_TUDOR domain-containing protein n=6 Tax=Trichophyton TaxID=5550 RepID=A0A022W041_TRIRU	3P7S3	2C5WD@1|root,2S74A@2759|Eukaryota,3AA8S@33154|Opisthokonta,3P7S3@4751|Fungi,3QYKT@4890|Ascomycota,20IZ6@147545|Eurotiomycetes,3B60H@33183|Onygenales,3FWJW@34384|Arthrodermataceae	4751|Fungi	S	-	Protein of unknown function (DUF2945)	-
UniRef90_A0A023UGI1	100	47	12	UniRef90_A0A023UGI1 Uncharacterized protein n=1 Tax=Staphylococcus haemolyticus TaxID=1283 RepID=A0A023UGI1_STAHA	-	-	-	-	-	-	-
UniRef90_A0A023W7E4	65.0602	83	5	UniRef90_A0A023W7E4 Cysteine protease (Fragment) n=1 Tax=Pinus taeda TaxID=3352 RepID=A0A023W7E4_PINTA	3G8BZ	COG4870@1|root,KOG4296@1|root,KOG1543@2759|Eukaryota,KOG4296@2759|Eukaryota,37S7C@33090|Viridiplantae,3G8BZ@35493|Streptophyta,3KMMQ@4447|Liliopsida	35493|Streptophyta	O	GO:0000323,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0019538,GO:0030163,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0051603,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	Belongs to the peptidase C1 family	GO:0008234
UniRef90_A0A031HJ27	89.5833	48	2	UniRef90_A0A031HJ27 Uncharacterized protein n=8 Tax=Sphingomonadaceae TaxID=41297 RepID=A0A031HJ27_9SPHN	-	-	-	-	-	-	GO:0016021
UniRef90_A0A059CQ06	52.8662	157	2	UniRef90_A0A059CQ06 Aldedh domain-containing protein (Fragment) n=2 Tax=cellular organisms TaxID=131567 RepID=A0A059CQ06_EUCGR	-	-	-	-	-	-	-
UniRef90_A0A059D470	66.6667	75	2	UniRef90_A0A059D470 Uncharacterized protein (Fragment) n=1 Tax=Eucalyptus grandis TaxID=71139 RepID=A0A059D470_EUCGR	-	-	-	-	-	-	GO:0016021,GO:0009521,GO:0016168,GO:0009767,GO:0018298
UniRef90_A0A060WRZ2	80.4688	128	4	UniRef90_A0A060WRZ2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WRZ2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WW91	56.4706	85	1	UniRef90_A0A060WW91 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WW91_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060WX12	55.5556	90	2	UniRef90_A0A060WX12 Paired domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WX12_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0006355
UniRef90_A0A060WZU4	53.4884	86	1	UniRef90_A0A060WZU4 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WZU4_ONCMY	-	-	-	-	-	-	-
