uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A044RXA6	66.2162	74	1	UniRef90_A0A044RXA6 Uncharacterized protein n=1 Tax=Onchocerca volvulus TaxID=6282 RepID=A0A044RXA6_ONCVO	-	-	-	-	-	-	-
UniRef90_A0A059DDH9	66.2162	74	1	UniRef90_A0A059DDH9 Ubiquitin-like domain-containing protein (Fragment) n=2 Tax=cellular organisms TaxID=131567 RepID=A0A059DDH9_EUCGR	-	-	-	-	-	-	GO:0005737,GO:0005634,GO:0031386,GO:0031625,GO:0019941,GO:0016567
UniRef90_A0A060BHT5	51.5789	95	1	UniRef90_A0A060BHT5 Pectate lyase (Fragment) n=1 Tax=uncultured bacterium TaxID=77133 RepID=A0A060BHT5_9BACT	3G8Z1	COG3866@1|root,2QQE2@2759|Eukaryota,37MWG@33090|Viridiplantae,3G8Z1@35493|Streptophyta,3KS0W@4447|Liliopsida	35493|Streptophyta	G	GO:0000272,GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009664,GO:0009987,GO:0010393,GO:0016043,GO:0016052,GO:0016829,GO:0016835,GO:0016837,GO:0017144,GO:0030570,GO:0042737,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0045229,GO:0045488,GO:0045490,GO:0046872,GO:0071554,GO:0071555,GO:0071669,GO:0071704,GO:0071840,GO:1901575	Pectate lyase	GO:0046872,GO:0030570,GO:0045490
UniRef90_A0A060CIA3	64.4737	76	1	UniRef90_A0A060CIA3 Alpha-1,4 glucan phosphorylase (Fragment) n=1 Tax=uncultured Propionibacterium sp. TaxID=218066 RepID=A0A060CIA3_9ACTN	-	-	-	-	-	-	GO:0008184,GO:0102250,GO:0102499,GO:0005975
UniRef90_A0A060WYT5	63.3803	71	1	UniRef90_A0A060WYT5 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060WYT5_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060X5Z9	59.0909	88	2	UniRef90_A0A060X5Z9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060X5Z9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XG15	54.7619	84	1	UniRef90_A0A060XG15 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XG15_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060YJW2	72.3077	65	1	UniRef90_A0A060YJW2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YJW2_ONCMY	3CDFG	2CUQ3@1|root,2RNM8@2759|Eukaryota,3999Y@33154|Opisthokonta,3CDFG@33208|Metazoa,3DUSZ@33213|Bilateria,48N25@7711|Chordata,49J1B@7742|Vertebrata,4A85X@7898|Actinopterygii	33208|Metazoa	S	-	Transposase	-
UniRef90_A0A060ZDP5	50	98	1	UniRef90_A0A060ZDP5 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZDP5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A067GRY6	64.6154	65	5	UniRef90_A0A067GRY6 Uncharacterized protein (Fragment) n=1 Tax=Citrus sinensis TaxID=2711 RepID=A0A067GRY6_CITSI	37PTM	COG1100@1|root,KOG0070@2759|Eukaryota,37PTM@33090|Viridiplantae	33090|Viridiplantae	U	-	Belongs to the small GTPase superfamily. Arf family	GO:0005525,GO:0003924,GO:0006886,GO:0016192
UniRef90_A0A067SIS7	67.5325	77	4	UniRef90_A0A067SIS7 Uncharacterized protein (Fragment) n=1 Tax=Galerina marginata (strain CBS 339.88) TaxID=685588 RepID=A0A067SIS7_GALM3	3NXRR	KOG0078@1|root,KOG0078@2759|Eukaryota,38GT3@33154|Opisthokonta,3NXRR@4751|Fungi,3UZ7S@5204|Basidiomycota,224P9@155619|Agaricomycetes,3H1HF@355688|Agaricomycetes incertae sedis	4751|Fungi	U	GO:0000003,GO:0000131,GO:0000166,GO:0000910,GO:0001411,GO:0001882,GO:0001883,GO:0002790,GO:0003006,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005768,GO:0005783,GO:0005815,GO:0005816,GO:0005856,GO:0005886,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0006810,GO:0006886,GO:0006887,GO:0006892,GO:0006893,GO:0006903,GO:0006904,GO:0006906,GO:0006914,GO:0006996,GO:0007049,GO:0007107,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009306,GO:0009653,GO:0009987,GO:0010927,GO:0012505,GO:0012506,GO:0015031,GO:0015630,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0017157,GO:0019001,GO:0019867,GO:0019953,GO:0022402,GO:0022406,GO:0022413,GO:0022414,GO:0022607,GO:0023052,GO:0030133,GO:0030154,GO:0030427,GO:0030435,GO:0030437,GO:0030658,GO:0030659,GO:0031090,GO:0031321,GO:0031410,GO:0031521,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031982,GO:0032502,GO:0032505,GO:0032506,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032879,GO:0032940,GO:0032989,GO:0032991,GO:0033036,GO:0034293,GO:0034613,GO:0035639,GO:0035690,GO:0035974,GO:0036094,GO:0042221,GO:0042493,GO:0042763,GO:0042764,GO:0042886,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043332,GO:0043934,GO:0043935,GO:0044085,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044429,GO:0044430,GO:0044433,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044703,GO:0045184,GO:0046903,GO:0046907,GO:0048193,GO:0048278,GO:0048284,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051046,GO:0051049,GO:0051179,GO:0051234,GO:0051286,GO:0051301,GO:0051321,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051704,GO:0051716,GO:0060627,GO:0061024,GO:0061025,GO:0061919,GO:0065007,GO:0070727,GO:0070887,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072657,GO:0072659,GO:0090174,GO:0097159,GO:0097367,GO:0097708,GO:0098588,GO:0098805,GO:0098876,GO:0120025,GO:0120038,GO:0140029,GO:0140056,GO:1901265,GO:1901363,GO:1903046,GO:1903530,GO:1990778	GTP-binding protein	GO:0005525,GO:0003924
UniRef90_A0A068NKE9	97.2222	72	11	UniRef90_A0A068NKE9 ATP synthase subunit c n=5 Tax=Actinomycetaceae TaxID=2049 RepID=A0A068NKE9_9ACTO	-	-	-	-	-	-	GO:0016021,GO:0005886,GO:0045263,GO:0008289,GO:0046933
UniRef90_A0A078K0B7	65.2174	69	4	UniRef90_A0A078K0B7 BnaAnng37000D protein n=3 Tax=Mesangiospermae TaxID=1437183 RepID=A0A078K0B7_BRANA	3G790	COG5277@1|root,KOG0676@2759|Eukaryota,37I8J@33090|Viridiplantae,3G790@35493|Streptophyta	35493|Streptophyta	Z	-	Belongs to the actin family	-
UniRef90_A0A085B0R3	52.6316	95	1	UniRef90_A0A085B0R3 DUF2249 domain-containing protein n=22 Tax=Bacteria TaxID=2 RepID=A0A085B0R3_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A085B171	55.0562	89	1	UniRef90_A0A085B171 Uncharacterized protein n=1 Tax=Cutibacterium acnes HL201PA1 TaxID=1271528 RepID=A0A085B171_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A085B1B0	50.5263	95	1	UniRef90_A0A085B1B0 ATP-dependent Clp protease adapter protein ClpS n=9 Tax=Cutibacterium acnes TaxID=1747 RepID=A0A085B1B0_CUTAC	2IQ3Z	COG2127@1|root,COG2127@2|Bacteria,2IQ3Z@201174|Actinobacteria	201174|Actinobacteria	S	GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0019538,GO:0030163,GO:0043170,GO:0044238,GO:0071704,GO:1901564,GO:1901565,GO:1901575	Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation	-
