2	-	Achromobacter	UniRef90_A0A4R6RDT3
2	-	Achromobacter_deleyi	UniRef90_A0A0Q8T1X0
3	-	Achromobacter_pestifer	UniRef90_UPI000F03BC96
2	-	Achromobacter_sp._AONIH1	UniRef90_Q46Q01
3	-	Achromobacter_spanius	UniRef90_A0A2M9H5Q4
2	-	Achromobacter_xylosoxidans	UniRef90_UPI00124BA1C6
2	-	Achromobacter_xylosoxidans	UniRef90_UPI001747B667
1	-	Acidovorax	UniRef90_A0A0Q5MKK6
3	-	Acidovorax	UniRef90_A0A5C7YNQ1
1	-	Acidovorax	UniRef90_A0A5F0W5D5
1	-	Acidovorax	UniRef90_A1WEE6
2	-	Acidovorax	UniRef90_UPI0010C00B08
1	-	Acidovorax_antarcticus	UniRef90_A0A1B3PMN2
1	-	Acidovorax_antarcticus	UniRef90_A0A1G7DSW3
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5N103
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A2R7M352
3	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A4V1U608
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A7X0PBV7
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_F0Q9N6
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_UPI0018D1975A
1	-	Acidovorax_citrulli	UniRef90_A0A437MFI5
5	-	Acidovorax_citrulli	UniRef90_A0A5N7X8D4
1	-	Acidovorax_citrulli	UniRef90_B6IML8
2	-	Acidovorax_monticola	UniRef90_A0A561CWR1
6	-	Acidovorax_monticola	UniRef90_H0BW40
1	-	Acidovorax_monticola	UniRef90_J0U0J8
2	-	Acidovorax_monticola	UniRef90_UPI00190F84C5
2	-	Acidovorax_sp._1608163	UniRef90_A0A0D7K5E2
2	-	Acidovorax_sp._1608163	UniRef90_A0A0Q5M375
1	-	Acidovorax_sp._1608163	UniRef90_J0K2F2
2	-	Acidovorax_sp._1608163	UniRef90_J0K2I2
6	-	Acidovorax_sp._1608163	UniRef90_J1ECG3
4	-	Acidovorax_sp._HDW3	UniRef90_A0A0Q8T2I5
1	-	Acidovorax_sp._HDW3	UniRef90_A0A3M6QG39
3	-	Acidovorax_sp._JMULE5	UniRef90_A0A0Q5M7X3
2	-	Acidovorax_sp._JMULE5	UniRef90_A0A1E4LJB4
4	-	Acidovorax_sp._JMULE5	UniRef90_A0A1G6TK81
5	-	Acidovorax_sp._JMULE5	UniRef90_J1EKJ9
