1	-	Achromobacter	UniRef90_A0A099FCX3
1	-	Achromobacter	UniRef90_A0A099GJQ0
2	-	Achromobacter	UniRef90_A0A0S7Z0S9
2	-	Achromobacter	UniRef90_A0A354V4U9
2	-	Achromobacter	UniRef90_A0A354VCS9
1	-	Achromobacter	UniRef90_A0A519KZ71
1	-	Achromobacter	UniRef90_A0A521PSL3
1	-	Achromobacter	UniRef90_A0A7X1P8W8
2	-	Achromobacter	UniRef90_A0A7Y9ITQ6
4	-	Achromobacter_denitrificans	UniRef90_A0A6N9RMG2
2	-	Achromobacter_denitrificans	UniRef90_UPI000E5ADAE0
2	-	Achromobacter_pestifer	UniRef90_A0A7X0U7F7
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A1T5EPC3
1	-	Achromobacter_sp._MFA1_R4	UniRef90_A0A2P7SJS4
1	-	Achromobacter_spanius	UniRef90_A0A0Q4I437
1	-	Achromobacter_spanius	UniRef90_A0A0Q4I9G2
2	-	Achromobacter_spanius	UniRef90_A0A3Q9KI16
4	-	Achromobacter_spanius	UniRef90_A0A7X0P9N6
4	-	Achromobacter_xylosoxidans	UniRef90_A0A0Q5L5V0
3	-	Achromobacter_xylosoxidans	UniRef90_E3HG60
4	-	Achromobacter_xylosoxidans	UniRef90_UPI0005FC29C5
8	-	Achromobacter_xylosoxidans	UniRef90_UPI00135A02EC
3	-	Achromobacter_xylosoxidans	UniRef90_UPI0013E2BAD0
4	-	Acidovorax	UniRef90_A0A0Q5KX67
1	-	Acidovorax	UniRef90_A0A0Q5KY59
2	-	Acidovorax	UniRef90_A0A0Q5LJF9
2	-	Acidovorax	UniRef90_A0A0Q5LK94
1	-	Acidovorax	UniRef90_A0A0Q5LSX3
2	-	Acidovorax	UniRef90_A0A0Q5MCD8
6	-	Acidovorax	UniRef90_A0A0Q5MIN1
2	-	Acidovorax	UniRef90_A0A0Q5MU56
4	-	Acidovorax	UniRef90_A0A0Q5MXA0
1	-	Acidovorax	UniRef90_A0A0Q8T4D5
1	-	Acidovorax	UniRef90_A0A1F4G7V8
6	-	Acidovorax	UniRef90_A0A1I2HKJ9
1	-	Acidovorax	UniRef90_A0A4Q3N861
1	-	Acidovorax	UniRef90_A0A4Q3Q3Y4
4	-	Acidovorax	UniRef90_A0A4V1ZNN4
1	-	Acidovorax	UniRef90_A0A4Z0BDF4
1	-	Acidovorax	UniRef90_A0A5C7SYT4
4	-	Acidovorax	UniRef90_A0A7W5J397
2	-	Acidovorax	UniRef90_A0A7X0PJU7
2	-	Acidovorax	UniRef90_C5T608
1	-	Acidovorax	UniRef90_J0KM33
8	-	Acidovorax	UniRef90_J0U722
3	-	Acidovorax	UniRef90_J1EHE0
4	-	Acidovorax	UniRef90_K0HZC9
5	-	Acidovorax	UniRef90_K2DU84
1	-	Acidovorax	UniRef90_UPI00106F8F76
1	-	Acidovorax	UniRef90_UPI0013574F9E
2	-	Acidovorax	UniRef90_UPI0015553E8D
1	-	Acidovorax_antarcticus	UniRef90_A0A0A0DMT1
1	-	Acidovorax_antarcticus	UniRef90_A0A0Q5LXQ9
3	-	Acidovorax_antarcticus	UniRef90_A0A0Q8S2R6
2	-	Acidovorax_antarcticus	UniRef90_A0A4R6R897
1	-	Acidovorax_antarcticus	UniRef90_I0HPC7
2	-	Acidovorax_antarcticus	UniRef90_J0UDA5
4	-	Acidovorax_antarcticus	UniRef90_J1ECK9
2	-	Acidovorax_antarcticus	UniRef90_J1ER03
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0A0DMT1
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0D7KEL2
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0N8VU28
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5MG19
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5MIV7
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5MM57
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5MNA4
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q5MQ32
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0Q8SS02
4	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0S9F9G6
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A147H0J7
