1	-	Achromobacter_deleyi	UniRef90_A0A257KHD5
2	-	Achromobacter_deleyi	UniRef90_UPI000E5AB449
1	-	Achromobacter_insolitus	UniRef90_A0A2S7BYU6
2	-	Achromobacter_mucicolens	UniRef90_A0A4T2AGK7
1	-	Achromobacter_pestifer	UniRef90_A0A431KRM8
3	-	Achromobacter_pestifer	UniRef90_A0A7R9LF41
1	-	Achromobacter_pestifer	UniRef90_A0A7S3XR86
4	-	Achromobacter_sp._MFA1_R4	UniRef90_UPI0011A006C0
2	-	Achromobacter_xylosoxidans	UniRef90_A0A0Q4GCK3
2	-	Achromobacter_xylosoxidans	UniRef90_A0A2V8QVU9
2	-	Achromobacter_xylosoxidans	UniRef90_J1HNZ6
2	-	Acidovorax	UniRef90_A0A0D7KEK6
2	-	Acidovorax	UniRef90_A0A354IQ41
1	-	Acidovorax	UniRef90_A0A3D3CY20
1	-	Acidovorax	UniRef90_A0A4Q3KQJ1
1	-	Acidovorax	UniRef90_A0A7V8BUC8
1	-	Acidovorax	UniRef90_E8TSJ6
2	-	Acidovorax	UniRef90_J1EA12
1	-	Acidovorax	UniRef90_UPI0018FF9158
1	-	Acidovorax_antarcticus	UniRef90_A0A072T4R7
1	-	Acidovorax_antarcticus	UniRef90_A0A5C7VQX6
1	-	Acidovorax_antarcticus	UniRef90_A0A7H0HJC1
1	-	Acidovorax_antarcticus	UniRef90_UPI000A07BAA3
2	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0A1VAW2
1	-	Acidovorax_avenae_subsp._avenae	UniRef90_A0A0S9NXB8
5	-	Acidovorax_carolinensis	UniRef90_A0A0S9NQV5
2	-	Acidovorax_carolinensis	UniRef90_A0A7H0HDL4
2	-	Acidovorax_cattleyae	UniRef90_F5RES2
2	-	Acidovorax_monticola	UniRef90_A0A7H0HGP7
2	-	Acidovorax_monticola	UniRef90_J1EJP0
1	-	Acidovorax_sp._HDW3	UniRef90_A0A1B3PF41
1	-	Acidovorax_sp._HDW3	UniRef90_A0A1V0BBE9
2	-	Acidovorax_sp._HDW3	UniRef90_A0A350CSS8
1	-	Acidovorax_sp._HDW3	UniRef90_A0A7V8BUC8
2	-	Acidovorax_sp._JMULE5	UniRef90_A0A0D7K6Q1
2	-	Acidovorax_sp._JS42	UniRef90_B9M9T0
2	-	Acidovorax_sp._RAC01	UniRef90_A0A072T929
1	-	Acidovorax_sp._T1	UniRef90_A0A240TQ29
4	-	Actinoplanes_sp._N902-109	UniRef90_A0A4T2A358
2	-	Bordetella	UniRef90_A0A1V2GY34
2	-	Bordetella_genomosp._6	UniRef90_A0A147IZ13
4	-	Bordetella_hinzii	UniRef90_A0A317F8L9
1	-	Bordetella_pseudohinzii	UniRef90_A0A4R6RC40
1	-	Bordetella_sp._N	UniRef90_A0A2U2Z923
1	-	Bosea_sp._ANAM02	UniRef90_A0A0N0MAZ1
2	-	Bosea_sp._ANAM02	UniRef90_A0A0N1B960
1	-	Bosea_sp._AS-1	UniRef90_A0A1T5H9G0
2	-	Bosea_sp._AS-1	UniRef90_B1LWU1
1	-	Bosea_sp._PAMC_26642	UniRef90_UPI00103EF27F
1	-	Bosea_sp._RAC05	UniRef90_A0A0N1B1C4
2	-	Bosea_sp._RAC05	UniRef90_UPI00082C8056
1	-	Bosea_sp._Tri-49	UniRef90_A0A5C1B0W8
1	-	Bradyrhizobium	UniRef90_A0A127NUR3
1	-	Bradyrhizobium	UniRef90_A0A150V959
2	-	Bradyrhizobium	UniRef90_A0A257KIN9
2	-	Bradyrhizobium	UniRef90_A0A422QQR3
1	-	Bradyrhizobium	UniRef90_A0A508TPS0
2	-	Bradyrhizobium	UniRef90_A0A5A7WFT8
2	-	Bradyrhizobium	UniRef90_A0A6N7GZ73
2	-	Bradyrhizobium	UniRef90_C7CLM0
1	-	Bradyrhizobium_amphicarpaeae	UniRef90_A0A6L6HMC9
2	-	Bradyrhizobium_amphicarpaeae	UniRef90_UPI000EB4D7BB
1	-	Bradyrhizobium_amphicarpaeae	UniRef90_UPI001A96543F
1	-	Bradyrhizobium_arachidis	UniRef90_A0A1E3EIB4
2	-	Bradyrhizobium_betae	UniRef90_A0A150UBZ1
6	-	Bradyrhizobium_betae	UniRef90_A0A5P6P7C6
4	-	Bradyrhizobium_betae	UniRef90_UPI0018CD3291
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A0Q8Q912
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A163ZIV7
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A1I6VMT1
1	-	Bradyrhizobium_diazoefficiens	UniRef90_X1G4D0
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A134BMR1
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A1B1UQZ4
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A2W5QWT1
2	-	Bradyrhizobium_erythrophlei	UniRef90_U1HL72
2	-	Bradyrhizobium_erythrophlei	UniRef90_UPI0010F6F389
3	-	Bradyrhizobium_guangzhouense	UniRef90_A0A0Q4CIA1
1	-	Bradyrhizobium_icense	UniRef90_A0A0Q6Z5E4
1	-	Bradyrhizobium_icense	UniRef90_A4YMC0
1	-	Bradyrhizobium_paxllaeri	UniRef90_UPI00041A7BDE
1	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A4Q5QS61
1	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A5C8W130
2	-	Bradyrhizobium_sp._CCBAU_51765	UniRef90_A0A0R3BXZ3
1	-	Bradyrhizobium_sp._CCGE-LA001	UniRef90_A0A7V9USG8
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A0D1NND4
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A0Q5E3Z3
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A1E3EIL5
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A508TRU3
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A508TZU2
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1H9J6
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1HNE7
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1IC50
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1IKR8
1	-	Bradyrhizobium_sp._S2-11-2	UniRef90_A0A380WF01
1	-	Bradyrhizobium_sp._S2-11-2	UniRef90_A0A3S0H524
1	-	Bradyrhizobium_vignae	UniRef90_A0A5S4WLS0
1	-	Bradyrhizobium_vignae	UniRef90_UPI0018A33275
1	-	Brevundimonas	UniRef90_A0A447IKT7
1	-	Brevundimonas	UniRef90_A0A519P1R6
20	-	Brevundimonas	UniRef90_A0A653N050
1	-	Brevundimonas	UniRef90_UPI0018EB33F2
2	-	Brevundimonas_goettingensis	UniRef90_A0A258HPT4
1	-	Brevundimonas_mediterranea	UniRef90_A0A653N050
1	-	Brevundimonas_mediterranea	UniRef90_B4WAI9
2	-	Brevundimonas_naejangsanensis	UniRef90_A0A520JND0
1	-	Brevundimonas_pondensis	UniRef90_B4WAI9
1	-	Brevundimonas_sp._AJA228-03	UniRef90_A0A7W6JDU2
2	-	Brevundimonas_sp._CS1	UniRef90_A0A519LCE6
1	-	Brevundimonas_sp._DS20	UniRef90_A0A326KIZ3
1	-	Brevundimonas_sp._GRTSA-9	UniRef90_A0A519P1R6
3	-	Brevundimonas_sp._GRTSA-9	UniRef90_UPI0019126650
4	-	Brevundimonas_sp._GW460-12-10-14-LB2	UniRef90_A0A653N050
1	-	Brevundimonas_sp._M20	UniRef90_A0A258HPT4
1	-	Brevundimonas_sp._M20	UniRef90_A0A326KBG9
1	-	Brevundimonas_sp._M20	UniRef90_D9QPE7
1	-	Brevundimonas_sp._PAMC22021	UniRef90_A0A4Q3T9R3
9	-	Brevundimonas_sp._PAMC22021	UniRef90_A0A653N050
1	-	Brevundimonas_sp._PAMC22021	UniRef90_U2YS01
1	-	Brevundimonas_sp._SGAir0440	UniRef90_A0A160HY37
1	-	Brevundimonas_sp._SGAir0440	UniRef90_B4W9C5
2	-	Brucella_intermedia	UniRef90_A0A7H0P3A6
1	-	Caulobacter	UniRef90_A0A328ASG0
1	-	Caulobacter	UniRef90_UPI0018E3C370
2	-	Caulobacter_flavus	UniRef90_A0A0Q8UFK5
2	-	Caulobacter_flavus	UniRef90_A0A0Q8UKB8
1	-	Caulobacter_flavus	UniRef90_A0A4T2AGS6
1	-	Caulobacter_flavus	UniRef90_A0A4T2AJH0
1	-	Caulobacter_mirabilis	UniRef90_A0A0Q8M4X2
1	-	Caulobacter_mirabilis	UniRef90_UPI001438E2BD
1	-	Caulobacter_segnis	UniRef90_A0A1G9KQ13
1	-	Caulobacter_segnis	UniRef90_A0A3S9VCF1
1	-	Caulobacter_segnis	UniRef90_A0A4V1UGN7
1	-	Caulobacter_segnis	UniRef90_A0A7W4CL20
2	-	Caulobacter_segnis	UniRef90_B0T3C3
1	-	Caulobacter_segnis	UniRef90_D5VK10
2	-	Caulobacter_segnis	UniRef90_D5VP17
2	-	Caulobacter_sp._FWC26	UniRef90_A0A0H3C7N1
2	-	Caulobacter_sp._FWC26	UniRef90_A0A3Q9IJC8
2	-	Caulobacter_sp._FWC26	UniRef90_A0A3S9VB89
2	-	Caulobacter_sp._FWC26	UniRef90_A0A3S9VDM8
1	-	Caulobacter_sp._FWC26	UniRef90_Q9ABX2
1	-	Caulobacter_vibrioides	UniRef90_A0A3Q9IEM8
2	-	Caulobacter_vibrioides	UniRef90_A0A7G6XXC6
2	-	Caulobacter_vibrioides	UniRef90_UPI0015577BA7
1	-	Citrobacter_rodentium_ICC168	UniRef90_A0A6P0QHF7
2	-	Citrobacter_sp._R56	UniRef90_A0A485JI79
2	-	Comamonas_testosteroni	UniRef90_A0A5C7V6P4
3	-	Comamonas_testosteroni_TK102	UniRef90_UPI0019D1D4AA
1	-	Delftia_acidovorans	UniRef90_A0A072TBU2
2	-	Delftia_acidovorans	UniRef90_A0A080NSD9
4	-	Delftia_acidovorans	UniRef90_A0A1H3QTS5
2	-	Delftia_acidovorans	UniRef90_A0A1H3SZJ1
1	-	Delftia_acidovorans	UniRef90_A0A1H3TTT5
2	-	Delftia_acidovorans	UniRef90_A0A1R3L392
1	-	Delftia_acidovorans	UniRef90_A0A210W7X8
3	-	Delftia_acidovorans	UniRef90_A0A2G6TV33
1	-	Delftia_acidovorans	UniRef90_A0A2M9PS48
2	-	Delftia_acidovorans	UniRef90_A0A2W5HV41
1	-	Delftia_acidovorans	UniRef90_A0A420S0M7
4	-	Delftia_acidovorans	UniRef90_A0A4R5GF57
2	-	Delftia_acidovorans	UniRef90_A0A4R5GNP5
1	-	Delftia_acidovorans	UniRef90_A0A4R5GNS5
1	-	Delftia_acidovorans	UniRef90_A0A543ALH7
2	-	Delftia_acidovorans	UniRef90_A0A5P8XF69
4	-	Delftia_acidovorans	UniRef90_A0A5P8XJA9
2	-	Delftia_acidovorans	UniRef90_A0A6N8RXJ9
1	-	Delftia_acidovorans	UniRef90_A0A7S2URZ1
2	-	Delftia_acidovorans	UniRef90_A0A7W9VT63
2	-	Delftia_acidovorans	UniRef90_A9BLL9
1	-	Delftia_acidovorans	UniRef90_A9BLV0
2	-	Delftia_acidovorans	UniRef90_A9BNS1
2	-	Delftia_acidovorans	UniRef90_A9BNW5
1	-	Delftia_acidovorans	UniRef90_A9BNY0
4	-	Delftia_acidovorans	UniRef90_A9BPA1
2	-	Delftia_acidovorans	UniRef90_A9BVJ2
1	-	Delftia_acidovorans	UniRef90_A9BX52
1	-	Delftia_acidovorans	UniRef90_A9BXN3
1	-	Delftia_acidovorans	UniRef90_A9BYA2
3	-	Delftia_acidovorans	UniRef90_A9BYA6
2	-	Delftia_acidovorans	UniRef90_A9BZB2
1	-	Delftia_acidovorans	UniRef90_A9BZH2
1	-	Delftia_acidovorans	UniRef90_A9C332
1	-	Delftia_acidovorans	UniRef90_A9U791
