other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBRQ|Others	6	20.833333333333336	S	Source PGD	MHS387	other_OG
1MEH9|Others	672	2871.7948717948716	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS387	other_OG
1MFAQ|Others	899	2827.0440251572327	S	Source PGD	MHS387	other_OG
1MHI6|Others	3	16.949152542372882	-	-	MHS387	other_OG
1MJPT|Others	10	46.948356807511736	-	-	MHS387	other_OG
2EV12|Others	6	21.739130434782606	S	Pfam:GVQW	MHS387	other_OG
2EWTI|Others	12	52.63157894736842	-	-	MHS387	other_OG
2F9WG|Others	1	3.7878787878787876	S	Pfam:GVQW	MHS387	other_OG
2FC0B|Others	3	10.99163679808841	-	-	MHS387	other_OG
2FDWY|Others	1928	6426.666666666667	-	-	MHS387	other_OG
2RZGN|Others	658	335.37206931702343	S	plant mutator transposase zinc finger	MHS387	other_OG
2S4G3|Others	6	21.276595744680854	-	-	MHS387	other_OG
2S5UM|Others	795	1514.7267589636447	C	LAGLIDADG endonuclease	MHS387	other_OG
2S6XN|Others	48	192.7710843373494	-	-	MHS387	other_OG
2S72P|Others	23	39.51890034364261	-	-	MHS387	other_OG
2S75Z|Others	5	25.252525252525253	-	-	MHS387	other_OG
2SCCX|Others	128	203.17460317460316	-	-	MHS387	other_OG
2SF6P|Others	1	4.329004329004329	-	-	MHS387	other_OG
2SI06|Others	126	309.4541910331384	-	-	MHS387	other_OG
2SQ9Y|Others	16	66.66666666666667	-	-	MHS387	other_OG
2SR5E|Others	329	1034.5911949685535	-	-	MHS387	other_OG
2SWXZ|Others	55	210.727969348659	-	-	MHS387	other_OG
2SXZZ|Others	25	70.0280112044818	-	-	MHS387	other_OG
2SZSZ|Others	68	283.33333333333337	-	-	MHS387	other_OG
2T0F6|Others	125	368.73156342182887	-	-	MHS387	other_OG
2XE16|Others	852	2088.2352941176473	H	Biotin/lipoate A/B protein ligase family	MHS387	other_OG
2XEI9|Others	1	5.208333333333333	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS387	other_OG
34HDP|Others	31	86.83473389355743	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS387	other_OG
34HEA|Others	19	75.39682539682539	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS387	other_OG
34HG9|Others	9	35.294117647058826	O	heat shock protein 70	MHS387	other_OG
34IZP|Others	28	39.38115330520394	O	Belongs to the peptidase C19 family	MHS387	other_OG
34J6J|Others	4	17.094017094017094	U	Rab subfamily of small GTPases	MHS387	other_OG
34JQN|Others	2	8.032128514056225	J	Belongs to the universal ribosomal protein uL3 family	MHS387	other_OG
34KCG|Others	200	634.9206349206349	E	Belongs to the peroxidase family	MHS387	other_OG
34KUY|Others	116	324.92997198879556	S	Protein of unknown function (DUF1749)	MHS387	other_OG
34MTJ|Others	38	160.33755274261605	S	Acetyltransferase (GNAT) family	MHS387	other_OG
37IAA|Others	1	3.8314176245210727	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS387	other_OG
37PTM|Others	11	54.82815057283142	U	Belongs to the small GTPase superfamily. Arf family	MHS387	other_OG
37RRH|Others	42	66.0377358490566	P	DNA RNA polymerases superfamily protein	MHS387	other_OG
37UE8|Others	1	5.208333333333333	B	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	MHS387	other_OG
381XB|Others	24	59.70149253731343	-	-	MHS387	other_OG
38C4R|Others	134	199.4047619047619	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS387	other_OG
38CMS|Others	173	122.69503546099291	IQ	vacuolar fusion protein MON1	MHS387	other_OG
38CV6|Others	21	75.26881720430107	IT	delta14-sterol reductase activity	MHS387	other_OG
38CWK|Others	69	166.66666666666669	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS387	other_OG
38D6P|Others	7436	4571.442734973161	I	phosphopantetheine binding	MHS387	other_OG
