bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7KX|Bacteria	30	36.90036900369004	S	EcsC protein family	MHS382	bacteria_OG
2Z7NE|Bacteria	18	34.68208092485549	C	Phycocyanin beta subunit	MHS382	bacteria_OG
2Z7RS|Bacteria	226	382.7714801324412	S	Protein of unknown function (DUF2891)	MHS382	bacteria_OG
2Z7S6|Bacteria	6	11.627906976744185	S	Protein of unknown function (DUF2493)	MHS382	bacteria_OG
2Z7SI|Bacteria	99	121.98582178511265	S	Protein of unknown function (DUF3388)	MHS382	bacteria_OG
2Z7TF|Bacteria	14	67.6328502415459	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS382	bacteria_OG
2Z7TN|Bacteria	14	27.944111776447105	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	MHS382	bacteria_OG
2Z7U4|Bacteria	46	70.61457061457061	S	succinate dehydrogenase	MHS382	bacteria_OG
2Z802|Bacteria	8	22.741234769032346	S	phage tail protein	MHS382	bacteria_OG
2Z80V|Bacteria	351	419.85936814438435	E	histidine decarboxylase	MHS382	bacteria_OG
2Z82V|Bacteria	26	50.09633911368015	S	maintenance of DNA repeat elements	MHS382	bacteria_OG
2Z83I|Bacteria	281	264.53869387863904	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS382	bacteria_OG
2Z85C|Bacteria	4	12.698412698412698	C	protein-chromophore linkage	MHS382	bacteria_OG
2Z87P|Bacteria	42	153.0988128261339	C	photosynthetic electron transport in photosystem II	MHS382	bacteria_OG
2Z88M|Bacteria	251	260.58224719776297	S	NA	MHS382	bacteria_OG
2Z89R|Bacteria	90	48.951048951048946	S	NA	MHS382	bacteria_OG
