fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	140	158.9117390824018	L	Dna repair helicase rad25	MHS437	fungi_OG
3NTVI|Fungi	43	121.34695369989488	I	cytomegalovirus gh-receptor family protein	MHS437	fungi_OG
3NTVK|Fungi	974	1261.1094601266143	I	Cral trio domain protein	MHS437	fungi_OG
3NTVM|Fungi	269	309.8229779182959	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS437	fungi_OG
3NTVQ|Fungi	366	482.94399885288084	S	mRNA processing protein	MHS437	fungi_OG
3NTVR|Fungi	124	224.73860624079148	F	Golgi to endosome transport protein	MHS437	fungi_OG
3NTVW|Fungi	104	224.00547730781366	U	snare protein	MHS437	fungi_OG
3NTVY|Fungi	80	222.22222222222223	G	Fructose-2,6-bisphosphatase	MHS437	fungi_OG
3NTVZ|Fungi	55	150.8559206198347	E	dioxygenase	MHS437	fungi_OG
3NTW3|Fungi	1490	1689.7936721474862	T	transporter	MHS437	fungi_OG
3NTW4|Fungi	297	249.54162356436171	H	Thiamine biosynthetic bifunctional	MHS437	fungi_OG
3NTW5|Fungi	462	574.1158050046015	B	histone deacetylase	MHS437	fungi_OG
3NTW8|Fungi	525	324.08453910907593	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS437	fungi_OG
3NTW9|Fungi	2022	4783.515253505026	J	Belongs to the universal ribosomal protein uL5 family	MHS437	fungi_OG
3NTWB|Fungi	75	138.23503030014592	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS437	fungi_OG
3NTWD|Fungi	151	259.59801597716046	T	serine threonine-protein kinase	MHS437	fungi_OG
3NTWE|Fungi	9245	10152.196647596322	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS437	fungi_OG
3NTWF|Fungi	70	43.98939452050226	B	histone deacetylase	MHS437	fungi_OG
3NTWG|Fungi	255	165.42986451402402	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS437	fungi_OG
3NTWH|Fungi	369	448.0436081992742	J	Belongs to the universal ribosomal protein uS5 family	MHS437	fungi_OG
3NTWM|Fungi	485	408.6387050691649	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS437	fungi_OG
3NTWN|Fungi	172	349.5304512464803	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS437	fungi_OG
3NTWQ|Fungi	18	36.58536585365854	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS437	fungi_OG
3NTWS|Fungi	256	277.27294852611016	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS437	fungi_OG
3NTWU|Fungi	192	193.04416488445705	T	serine threonine-protein phosphatase	MHS437	fungi_OG
3NTWV|Fungi	276	712.8022263974525	P	Phosphate transporter	MHS437	fungi_OG
