feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00248563	-	135	112.21945137157107	other_features	MHS364
DP_00251377	-	175	145.83333333333334	other_features	MHS364
DP_00326704	-	93	83.33333333333333	other_features	MHS364
DP_00374521	-	14	13.071895424836601	other_features	MHS364
DP_00415398	-	631	606.1479346781941	other_features	MHS364
DP_00586211	-	104	110.75612353567625	other_features	MHS364
DP_00695955	-	150	168.35016835016836	other_features	MHS364
DP_00734188	MYPU_5250	61	69.63470319634703	other_features	MHS364
DP_00745261	-	122	139.7479954180985	other_features	MHS364
DP_00747499	-	147	168.9655172413793	other_features	MHS364
DP_00813782	-	235	276.79623085983513	other_features	MHS364
DP_00826485	-	110	130.48635824436536	other_features	MHS364
DP_00832087	hypothetical protein	30	35.587188612099645	other_features	MHS364
DP_00894523	-	4	4.866180048661801	other_features	MHS364
DP_00919430	-	21	25.830258302583026	other_features	MHS364
DP_00984719	K02004	48	60.37735849056603	other_features	MHS364
DP_01036303	-	46	58.748403575989784	other_features	MHS364
DP_01108514	-	579	756.8627450980392	other_features	MHS364
DP_01144720	-	56	74.07407407407408	other_features	MHS364
DP_01159945	-	139	184.5949535192563	other_features	MHS364
DP_01229721	-	164	222.22222222222223	other_features	MHS364
DP_01298606	-	137	189.48824343015215	other_features	MHS364
DP_01344421	hypothetical protein	179	250.70028011204482	other_features	MHS364
DP_01356890	-	18	25.31645569620253	other_features	MHS364
DP_01402021	hypothetical protein	32	45.58404558404559	other_features	MHS364
DP_01422268	-	108	154.50643776824035	other_features	MHS364
DP_01425974	-	114	163.09012875536482	other_features	MHS364
DP_01426317	-	147	210.30042918454936	other_features	MHS364
DP_01497566	K01179	229	333.3333333333333	other_features	MHS364
DP_01593921	-	26	38.69047619047619	other_features	MHS364
DP_01637982	-	75	113.12217194570135	other_features	MHS364
DP_01644793	-	1066	1607.8431372549019	other_features	MHS364
DP_01698768	-	34	51.98776758409786	other_features	MHS364
DP_01741404	-	62	95.67901234567901	other_features	MHS364
DP_01757224	-	261	402.77777777777777	other_features	MHS364
DP_01766945	-	68	105.42635658914729	other_features	MHS364
DP_01828911	-	22	34.59119496855346	other_features	MHS364
DP_01830537	-	94	147.7987421383648	other_features	MHS364
DP_01882336	-	37	58.73015873015873	other_features	MHS364
DP_01885971	-	31	49.20634920634921	other_features	MHS364
DP_01932793	-	1381	2213.141025641026	other_features	MHS364
DP_02035739	-	65	106.20915032679738	other_features	MHS364
DP_02036116	-	119	194.44444444444446	other_features	MHS364
DP_02063563	-	124	203.61247947454845	other_features	MHS364
DP_02101052	-	23	38.14262023217247	other_features	MHS364
DP_02154147	hypothetical protein	84	140.7035175879397	other_features	MHS364
DP_02222491	-	63	106.59898477157361	other_features	MHS364
DP_02237127	-	110	187.0748299319728	other_features	MHS364
DP_02258105	-	147	251.2820512820513	other_features	MHS364
DP_02315838	-	39	67.35751295336787	other_features	MHS364
DP_02323772	-	217	374.7841105354059	other_features	MHS364
DP_02351928	-	59	102.43055555555556	other_features	MHS364
DP_02386302	-	6	10.471204188481677	other_features	MHS364
DP_02398617	-	11	19.197207678883075	other_features	MHS364
DP_02404422	Repeat of unknown function XGLTT	25	43.63001745200698	other_features	MHS364
DP_02408324	-	10	17.54385964912281	other_features	MHS364
DP_02460284	-	39	68.78306878306879	other_features	MHS364
DP_02470529	-	20	35.46099290780142	other_features	MHS364
DP_02533051	hypothetical protein	131	234.7670250896057	other_features	MHS364
DP_02550189	-	39	69.89247311827957	other_features	MHS364
DP_02563844	-	48	86.02150537634408	other_features	MHS364
DP_02571320	-	209	376.57657657657654	other_features	MHS364
DP_02584362	Repeat of unknown function XGLTT	10	18.018018018018015	other_features	MHS364
