fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVK|Fungi	328	273.9220173195136	I	Cral trio domain protein	MHS330	fungi_OG
3NTW3|Fungi	74	100.01426024955437	T	transporter	MHS330	fungi_OG
3NTW4|Fungi	14	46.66666666666667	H	Thiamine biosynthetic bifunctional	MHS330	fungi_OG
3NTW5|Fungi	24	62.5	B	histone deacetylase	MHS330	fungi_OG
3NTW9|Fungi	141	402.0242808280174	J	Belongs to the universal ribosomal protein uL5 family	MHS330	fungi_OG
3NTWE|Fungi	570	737.5779012883406	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS330	fungi_OG
3NTWV|Fungi	128	235.6797475441543	P	Phosphate transporter	MHS330	fungi_OG
3NTXF|Fungi	581	1028.1986761733483	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS330	fungi_OG
3NTXH|Fungi	11	42.1455938697318	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS330	fungi_OG
3NTXI|Fungi	20	93.89671361502347	O	Deoxyhypusine synthase	MHS330	fungi_OG
3NTY2|Fungi	230	149.44769330734243	C	Fumarate hydratase	MHS330	fungi_OG
3NTYJ|Fungi	13	23.049645390070925	G	Belongs to the PI3 PI4-kinase family	MHS330	fungi_OG
3NTYK|Fungi	248	561.5114720971582	M	Chitin Synthase	MHS330	fungi_OG
3NTYN|Fungi	8	29.9625468164794	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS330	fungi_OG
3NTYS|Fungi	105	84.83749437696807	C	Belongs to the cytochrome b5 family	MHS330	fungi_OG
3NTYW|Fungi	65	266.71248568155784	P	transporter	MHS330	fungi_OG
3NTZ0|Fungi	58	146.30325814536343	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS330	fungi_OG
3NTZB|Fungi	40	79.36507936507937	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS330	fungi_OG
3NTZE|Fungi	49	81.01581946132791	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS330	fungi_OG
3NTZJ|Fungi	23	51.45413870246085	O	Glutathione S-transferase	MHS330	fungi_OG
3NTZQ|Fungi	397	1012.5429769976764	J	60S ribosomal protein L7	MHS330	fungi_OG
3NTZU|Fungi	23	42.124542124542124	A	Branchpoint-bridging protein	MHS330	fungi_OG
3NU03|Fungi	86	161.95856873822976	H	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides	MHS330	fungi_OG
3NU06|Fungi	22	40.968342644320295	A	Multiple RNA-binding domain-containing protein	MHS330	fungi_OG
