bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z80V|Bacteria	103	110.08566978193147	E	histidine decarboxylase	MHS441	bacteria_OG
2Z8BZ|Bacteria	2	6.944444444444445	S	Replication initiator protein A	MHS441	bacteria_OG
2Z8XT|Bacteria	32	59.59031657355679	S	YwhD family	MHS441	bacteria_OG
2Z90C|Bacteria	2	10.416666666666666	S	Protein of unknown function (DUF3710)	MHS441	bacteria_OG
2Z9JM|Bacteria	1	4.830917874396135	S	NAD-specific glutamate dehydrogenase	MHS441	bacteria_OG
2ZARS|Bacteria	10	49.75124378109452	S	NA	MHS441	bacteria_OG
2ZAV8|Bacteria	2	8.167057902973397	S	EcsC protein family	MHS441	bacteria_OG
2ZBM0|Bacteria	22	47.31182795698925	S	Putative bacterial sensory transduction regulator	MHS441	bacteria_OG
2ZBVN|Bacteria	17	40.75361359373276	S	Belongs to the UPF0403 family	MHS441	bacteria_OG
2ZC43|Bacteria	607	1004.5761079154747	S	NA	MHS441	bacteria_OG
2ZCGZ|Bacteria	28	58.700209643605874	S	NA	MHS441	bacteria_OG
2ZF6Y|Bacteria	2	9.66183574879227	S	Staphylococcus haemolytic protein	MHS441	bacteria_OG
2ZFSE|Bacteria	83	305.6934242163545	S	Family of unknown function	MHS441	bacteria_OG
2ZFWE|Bacteria	20	53.763440860215056	S	NA	MHS441	bacteria_OG
2ZH8X|Bacteria	9	30.612244897959187	S	NA	MHS441	bacteria_OG
2ZJ01|Bacteria	31	184.52380952380952	S	NA	MHS441	bacteria_OG
2ZRSZ|Bacteria	1	6.0606060606060606	S	NA	MHS441	bacteria_OG
2ZTVJ|Bacteria	5	8.417508417508419	S	Protein of unknown function (DUF3618)	MHS441	bacteria_OG
2ZWBC|Bacteria	2	8.333333333333334	S	NA	MHS441	bacteria_OG
3037F|Bacteria	12	48.78048780487805	S	NA	MHS441	bacteria_OG
3041H|Bacteria	26	118.72146118721462	S	NA	MHS441	bacteria_OG
3044Z|Bacteria	90	525.7861635220125	S	antibacterial protein	MHS441	bacteria_OG
30466|Bacteria	21	92.10526315789474	S	NA	MHS441	bacteria_OG
304A6|Bacteria	7	13.182674199623351	S	NA	MHS441	bacteria_OG
304GX|Bacteria	1	4.016064257028113	S	NA	MHS441	bacteria_OG
304HC|Bacteria	46	172.49671067555917	S	NA	MHS441	bacteria_OG
304X7|Bacteria	16	45.58404558404559	L	Helix-hairpin-helix DNA-binding motif class 1	MHS441	bacteria_OG
3051Q|Bacteria	8	26.837928153717627	S	NA	MHS441	bacteria_OG
3052M|Bacteria	13	41.666666666666664	S	NA	MHS441	bacteria_OG
30556|Bacteria	34	83.9506172839506	S	Protein of unknown function, DUF536	MHS441	bacteria_OG
3056J|Bacteria	239	501.207729468599	S	NA	MHS441	bacteria_OG
3056Q|Bacteria	148	352.7169488485049	S	NA	MHS441	bacteria_OG
3056X|Bacteria	12	37.90441495359528	S	NA	MHS441	bacteria_OG
3057D|Bacteria	51	138.32479084910767	K	NA	MHS441	bacteria_OG
3057Z|Bacteria	18	39.473684210526315	S	NA	MHS441	bacteria_OG
3058J|Bacteria	49	94.18754014129736	S	NA	MHS441	bacteria_OG
30590|Bacteria	12	33.898305084745765	S	NA	MHS441	bacteria_OG
30595|Bacteria	118	489.38283938283934	S	Belongs to the UPF0346 family	MHS441	bacteria_OG
3059W|Bacteria	64	253.4922297887201	S	NA	MHS441	bacteria_OG
305AA|Bacteria	12	28.985507246376812	S	NA	MHS441	bacteria_OG
305BG|Bacteria	14	56.91056910569106	S	NA	MHS441	bacteria_OG
305BS|Bacteria	33	104.76190476190476	S	NA	MHS441	bacteria_OG
305BU|Bacteria	12	53.33333333333333	S	NA	MHS441	bacteria_OG
305BV|Bacteria	6	25.974025974025974	S	regulation of RNA biosynthetic process	MHS441	bacteria_OG
305C1|Bacteria	6	22.727272727272727	S	NA	MHS441	bacteria_OG
305CA|Bacteria	2	6.666666666666667	S	YozE SAM-like fold	MHS441	bacteria_OG
305CC|Bacteria	2	6.5359477124183005	S	NA	MHS441	bacteria_OG
305CQ|Bacteria	11	53.14009661835749	S	NA	MHS441	bacteria_OG
305CS|Bacteria	187	852.2478070175439	S	NA	MHS441	bacteria_OG
305DU|Bacteria	41	66.99346405228758	S	LPXTG cell wall anchor motif	MHS441	bacteria_OG
305E8|Bacteria	29	98.63945578231294	S	NA	MHS441	bacteria_OG
305F1|Bacteria	11	24.12280701754386	S	NA	MHS441	bacteria_OG
305FF|Bacteria	28	104.8689138576779	S	NA	MHS441	bacteria_OG
305G8|Bacteria	3	15.625	S	NA	MHS441	bacteria_OG
305H7|Bacteria	7	25.925925925925924	S	NA	MHS441	bacteria_OG
30AER|Bacteria	1	4.016064257028113	S	NA	MHS441	bacteria_OG
30D1S|Bacteria	145	392.9531490015361	S	NA	MHS441	bacteria_OG
30D4W|Bacteria	18	78.94736842105263	S	NA	MHS441	bacteria_OG
30DFG|Bacteria	13	65.65656565656565	S	NA	MHS441	bacteria_OG
30EHH|Bacteria	14	41.666666666666664	S	NA	MHS441	bacteria_OG
30GEI|Bacteria	6	30.769230769230766	S	NA	MHS441	bacteria_OG
30ICM|Bacteria	2	6.116207951070336	S	NA	MHS441	bacteria_OG
30PQ7|Bacteria	19	57.65972563808274	S	Domain of unknown function (DUF1413)	MHS441	bacteria_OG
30UG6|Bacteria	14	52.43445692883895	S	MT0933-like antitoxin protein	MHS441	bacteria_OG
30USV|Bacteria	1	3.436426116838488	S	NA	MHS441	bacteria_OG
30WJ7|Bacteria	37	46.365914786967416	S	NA	MHS441	bacteria_OG
30YIF|Bacteria	1	3.546099290780142	S	Belongs to the UPF0403 family	MHS441	bacteria_OG
313JH|Bacteria	33	159.92426718971342	S	NA	MHS441	bacteria_OG
31E9U|Bacteria	1	6.0606060606060606	S	NA	MHS441	bacteria_OG
31FWQ|Bacteria	1	4.11522633744856	S	NA	MHS441	bacteria_OG
31HKU|Bacteria	14	65.72769953051643	S	NA	MHS441	bacteria_OG
31HNF|Bacteria	40	155.03875968992247	S	NA	MHS441	bacteria_OG
31HT6|Bacteria	17	85.3742908537429	S	NA	MHS441	bacteria_OG
31IA9|Bacteria	21	114.75409836065575	S	NA	MHS441	bacteria_OG
31IEG|Bacteria	12	68.96551724137932	S	Type-A lantibiotic	MHS441	bacteria_OG
31ITX|Bacteria	166	171.3106295149639	S	NA	MHS441	bacteria_OG
31IYQ|Bacteria	2	3.766478342749529	S	NA	MHS441	bacteria_OG
31IYV|Bacteria	3	11.627906976744185	S	NA	MHS441	bacteria_OG
31J07|Bacteria	117	527.0887325681846	S	NA	MHS441	bacteria_OG
31J3Z|Bacteria	6	30.769230769230766	S	Domain of unknown function (DUF4193)	MHS441	bacteria_OG
31JGQ|Bacteria	30	68.4931506849315	S	Alpha helical Porin B	MHS441	bacteria_OG
31JJ8|Bacteria	35	128.2051282051282	S	NA	MHS441	bacteria_OG
31JM1|Bacteria	1	4.016064257028113	S	NA	MHS441	bacteria_OG
31JVT|Bacteria	4	20.51282051282051	S	Protein of unknown function (DUF3046)	MHS441	bacteria_OG
