bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7KE|Bacteria	41	71.18055555555556	S	Domain of unknown function (DUF4159)	MHS342	bacteria_OG
2Z7RJ|Bacteria	31	143.51851851851853	S	InterPro IPR011630	MHS342	bacteria_OG
2Z7SP|Bacteria	50	68.87052341597796	S	NA	MHS342	bacteria_OG
2Z83G|Bacteria	120	233.5282651072125	S	NA	MHS342	bacteria_OG
2Z854|Bacteria	378	451.61290322580646	S	membrane	MHS342	bacteria_OG
2Z8C2|Bacteria	34	85.85858585858585	S	NA	MHS342	bacteria_OG
2Z8G6|Bacteria	22	122.22222222222223	S	Conjugative transposon TraJ protein	MHS342	bacteria_OG
2Z8JK|Bacteria	31	132.52923976608187	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS342	bacteria_OG
2Z8NN|Bacteria	179	229.48717948717947	S	Domain of unknown function (DUF1845)	MHS342	bacteria_OG
2Z8UN|Bacteria	430	1006.7066844523491	S	Protoglobin	MHS342	bacteria_OG
2Z8WM|Bacteria	323	317.6007866273353	S	NA	MHS342	bacteria_OG
2Z9JM|Bacteria	26	109.36973373778227	S	NAD-specific glutamate dehydrogenase	MHS342	bacteria_OG
2Z9PW|Bacteria	37	205.55555555555557	S	von Willebrand factor type A domain protein	MHS342	bacteria_OG
2Z9UW|Bacteria	27	113.9240506329114	S	NA	MHS342	bacteria_OG
2Z9Z1|Bacteria	236	189.55823293172688	S	transfer protein TraN	MHS342	bacteria_OG
2ZADB|Bacteria	376	638.8773944612426	S	NA	MHS342	bacteria_OG
2ZB5X|Bacteria	218	367.00336700336703	S	TraE protein	MHS342	bacteria_OG
2ZB6Z|Bacteria	10	52.083333333333336	S	negative regulation of cell growth	MHS342	bacteria_OG
2ZBVG|Bacteria	77	312.266862349416	S	Protein of unknown function (DUF2992)	MHS342	bacteria_OG
2ZC43|Bacteria	848	1449.5189686361437	S	NA	MHS342	bacteria_OG
2ZCGZ|Bacteria	86	180.29350104821805	S	NA	MHS342	bacteria_OG
2ZDTX|Bacteria	9	21.58273381294964	S	Family of unknown function (DUF5313)	MHS342	bacteria_OG
2ZF5D|Bacteria	12	32	S	NA	MHS342	bacteria_OG
2ZFSE|Bacteria	33	119.56521739130434	S	Family of unknown function	MHS342	bacteria_OG
2ZFUY|Bacteria	88	211.03117505995203	S	NA	MHS342	bacteria_OG
2ZGGC|Bacteria	40	97.32360097323601	S	NA	MHS342	bacteria_OG
2ZH8X|Bacteria	13	44.21768707482993	S	NA	MHS342	bacteria_OG
2ZI0B|Bacteria	348	1744.182314235275	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	MHS342	bacteria_OG
2ZI1F|Bacteria	94	168.45878136200716	S	NA	MHS342	bacteria_OG
2ZII8|Bacteria	2	9.25925925925926	S	NA	MHS342	bacteria_OG
2ZIVX|Bacteria	90	240	S	NA	MHS342	bacteria_OG
2ZJ01|Bacteria	2	8.88888888888889	S	NA	MHS342	bacteria_OG
2ZKK1|Bacteria	24	102.56410256410255	S	NA	MHS342	bacteria_OG
2ZNPS|Bacteria	1	4.166666666666667	S	NA	MHS342	bacteria_OG
