fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	144	262.6840572577007	L	Dna repair helicase rad25	MHS368	fungi_OG
3NTVI|Fungi	13	64.67661691542288	I	cytomegalovirus gh-receptor family protein	MHS368	fungi_OG
3NTVK|Fungi	2929	1769.6413110376157	I	Cral trio domain protein	MHS368	fungi_OG
3NTVM|Fungi	478	460.6976177398175	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS368	fungi_OG
3NTVQ|Fungi	225	313.3110198935552	S	mRNA processing protein	MHS368	fungi_OG
3NTVR|Fungi	186	274.02469940253314	F	Golgi to endosome transport protein	MHS368	fungi_OG
3NTVW|Fungi	161	459.6741391338533	U	snare protein	MHS368	fungi_OG
3NTVY|Fungi	222	513.6261281905565	G	Fructose-2,6-bisphosphatase	MHS368	fungi_OG
3NTVZ|Fungi	126	106.59898477157361	E	dioxygenase	MHS368	fungi_OG
3NTW1|Fungi	91	124.82853223593965	Q	Short chain dehydrogenase	MHS368	fungi_OG
3NTW3|Fungi	1944	1583.317018712792	T	transporter	MHS368	fungi_OG
3NTW4|Fungi	538	571.163047268812	H	Thiamine biosynthetic bifunctional	MHS368	fungi_OG
3NTW5|Fungi	1406	782.1984730981106	B	histone deacetylase	MHS368	fungi_OG
3NTW8|Fungi	354	275.5130923054112	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS368	fungi_OG
3NTW9|Fungi	3233	9037.230223118404	J	Belongs to the universal ribosomal protein uL5 family	MHS368	fungi_OG
3NTWB|Fungi	210	409.68251699383774	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS368	fungi_OG
3NTWE|Fungi	6115	7364.532932810718	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS368	fungi_OG
3NTWG|Fungi	34	44.973544973544975	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS368	fungi_OG
3NTWH|Fungi	472	467.9642042696147	J	Belongs to the universal ribosomal protein uS5 family	MHS368	fungi_OG
3NTWK|Fungi	10	53.428192787891476	GMO	GDP-mannose pyrophosphorylase	MHS368	fungi_OG
3NTWM|Fungi	1524	776.1451824153726	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS368	fungi_OG
