fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTW9|Fungi	81	236.8421052631579	J	Belongs to the universal ribosomal protein uL5 family	MHS363	fungi_OG
3NTWV|Fungi	2	7.017543859649123	P	Phosphate transporter	MHS363	fungi_OG
3NTZ0|Fungi	7	27.192982456140353	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS363	fungi_OG
3NTZC|Fungi	9	17.857142857142858	M	dolichyl-phosphate beta-glucosyltransferase	MHS363	fungi_OG
3NTZQ|Fungi	13	77.64782326185835	J	60S ribosomal protein L7	MHS363	fungi_OG
3NU3J|Fungi	211	482.19341182689914	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS363	fungi_OG
3NU58|Fungi	46	81.23651374425368	E	Atp phosphoribosyltransferase	MHS363	fungi_OG
3NU73|Fungi	40	101.8334162933466	E	oxidoreductase	MHS363	fungi_OG
3NU8N|Fungi	7	32.407407407407405	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS363	fungi_OG
3NU9E|Fungi	27	60.011883541295305	J	Belongs to the universal ribosomal protein uL11 family	MHS363	fungi_OG
3NUAB|Fungi	1	4.830917874396135	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS363	fungi_OG
3NUAX|Fungi	13	23.29749103942652	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS363	fungi_OG
3NUCI|Fungi	87	86.05341246290801	G	Glyceraldehyde-3-phosphate dehydrogenase	MHS363	fungi_OG
3NUF5|Fungi	10	34.27524856096285	J	Belongs to the universal ribosomal protein uL3 family	MHS363	fungi_OG
3NUFA|Fungi	193	127.68116132725622	P	plasma membrane ATPase	MHS363	fungi_OG
3NUFD|Fungi	43	111.97916666666667	CH	Belongs to the GMC oxidoreductase family	MHS363	fungi_OG
3NUHC|Fungi	54	83.24329886299326	J	Belongs to the universal ribosomal protein uL1 family	MHS363	fungi_OG
3NUKK|Fungi	9	37.03703703703704	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. Subunit 2 transfers the electrons from cytochrome c via its binuclear copper A center to the bimetallic center of the catalytic subunit 1	MHS363	fungi_OG
3NUNT|Fungi	42	72.53886010362694	A	U3 small nucleolar RNA-associated protein	MHS363	fungi_OG
3NUQM|Fungi	23	42.022792022792025	C	Subunits I, II and III form the functional core of the enzyme complex	MHS363	fungi_OG
3NUTE|Fungi	20	79.36507936507937	Q	dehydrogenase	MHS363	fungi_OG
3NUZ6|Fungi	48	195.1219512195122	J	Belongs to the eukaryotic ribosomal protein eL20 family	MHS363	fungi_OG
3NV4S|Fungi	42	129.62962962962962	O	Belongs to the peptidase A1 family	MHS363	fungi_OG
3NV5N|Fungi	33	107.6211581077175	EIOV	leukotriene A(4) hydrolase	MHS363	fungi_OG
3NV6I|Fungi	3	6.097560975609756	C	isocitrate dehydrogenase NAD subunit	MHS363	fungi_OG
3NV6Q|Fungi	22	51.12690485337431	Q	peroxisomal hydratase-dehydrogenase-epimerase	MHS363	fungi_OG
3NV79|Fungi	1	4.065040650406504	C	NADH-ubiquinone oxidoreductase 24 kDa subunit	MHS363	fungi_OG
3NV96|Fungi	1	3.745318352059925	C	nadh-ubiquinone oxidoreductase 40 kda subunit	MHS363	fungi_OG
3NVBR|Fungi	51	174.70234996008193	H	glutamate-cysteine ligase	MHS363	fungi_OG
3NVCF|Fungi	19	81.19658119658119	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate	MHS363	fungi_OG
3NVDN|Fungi	20	71.68458781362007	E	Ketol-acid reductoisomerase	MHS363	fungi_OG
3NVF6|Fungi	3	16.129032258064516	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	MHS363	fungi_OG
3NVFE|Fungi	80	137.4570446735395	J	Belongs to the eukaryotic ribosomal protein eS1 family	MHS363	fungi_OG
3NVGD|Fungi	6	28.169014084507044	J	Belongs to the universal ribosomal protein uS17 family	MHS363	fungi_OG
3NVIF|Fungi	33	70.96774193548387	O	Polyubiquitin	MHS363	fungi_OG
3NVIS|Fungi	2	8.681436383110661	C	Dehydrogenase	MHS363	fungi_OG
3NVMJ|Fungi	62	125.37979025776731	C	Isocitrate dehydrogenase NAD subunit, mitochondrial	MHS363	fungi_OG
3NVMZ|Fungi	1	5.05050505050505	C	reductase	MHS363	fungi_OG
3NVN8|Fungi	1	3.9682539682539684	I	long-chain-fatty-acid--CoA ligase	MHS363	fungi_OG
3NVRE|Fungi	1	5.847953216374268	E	2-isopropylmalate synthase	MHS363	fungi_OG
3NVS1|Fungi	10	19.607843137254903	O	Belongs to the heat shock protein 70 family	MHS363	fungi_OG
3NVZ4|Fungi	7	32.863849765258216	C	Belongs to the isocitrate and isopropylmalate dehydrogenases family	MHS363	fungi_OG
3NW05|Fungi	35	120.81381225056393	E	Alanine-glyoxylate aminotransferase	MHS363	fungi_OG
3NW2S|Fungi	32	111.11111111111111	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family	MHS363	fungi_OG
3NW40|Fungi	1	4.219409282700422	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	MHS363	fungi_OG
3NW4N|Fungi	1	5.376344086021505	E	Belongs to the aldehyde dehydrogenase family	MHS363	fungi_OG
3NW5H|Fungi	1	3.5087719298245617	E	Belongs to the peroxidase family	MHS363	fungi_OG
3NW69|Fungi	1	3.745318352059925	J	Hydrolyzes ATP, and can also hydrolyze GTP with lower efficiency. Has lower affinity for GTP	MHS363	fungi_OG
3NW8J|Fungi	10	20.080321285140563	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second	MHS363	fungi_OG
3NW98|Fungi	33	113.99253731343285	J	Elongation factor 2	MHS363	fungi_OG
3NWAM|Fungi	12	39.603960396039604	S	domain-containing protein	MHS363	fungi_OG
3NWC7|Fungi	5	20.404719473986916	Z	Belongs to the actin family	MHS363	fungi_OG
3NWFC|Fungi	111	182.34745408343787	J	Belongs to the universal ribosomal protein uS5 family	MHS363	fungi_OG
3NWGS|Fungi	85	191.12192338303976	P	Belongs to the V-ATPase proteolipid subunit family	MHS363	fungi_OG
3NWIQ|Fungi	21	76.08695652173913	EJ	elongation factor 3	MHS363	fungi_OG
3NWYF|Fungi	38	79.66457023060796	J	ribosomal protein	MHS363	fungi_OG
3NX0B|Fungi	11	20.25782688766114	F	phosphoribosylformylglycinamidine synthase	MHS363	fungi_OG
3NX15|Fungi	14	42.04204204204204	I	Belongs to the terpene cyclase mutase family	MHS363	fungi_OG
