fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	209	218.7284000765884	L	Dna repair helicase rad25	MHS438	fungi_OG
3NTVI|Fungi	185	213.08593167933142	I	cytomegalovirus gh-receptor family protein	MHS438	fungi_OG
3NTVJ|Fungi	86	153.2976827094474	A	RNA recognition domain-containing protein	MHS438	fungi_OG
3NTVK|Fungi	3098	2216.238066188957	I	Cral trio domain protein	MHS438	fungi_OG
3NTVM|Fungi	634	620.4147438141233	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS438	fungi_OG
3NTVQ|Fungi	661	964.8401258383061	S	mRNA processing protein	MHS438	fungi_OG
3NTVR|Fungi	408	469.2036689597665	F	Golgi to endosome transport protein	MHS438	fungi_OG
3NTVW|Fungi	396	721.6567020485394	U	snare protein	MHS438	fungi_OG
3NTVY|Fungi	834	875.9472362011401	G	Fructose-2,6-bisphosphatase	MHS438	fungi_OG
3NTVZ|Fungi	164	149.68425976455913	E	dioxygenase	MHS438	fungi_OG
3NTW3|Fungi	3613	3246.9053451146583	T	transporter	MHS438	fungi_OG
3NTW4|Fungi	738	670.0271015567316	H	Thiamine biosynthetic bifunctional	MHS438	fungi_OG
3NTW5|Fungi	2350	1957.3386817030885	B	histone deacetylase	MHS438	fungi_OG
3NTW8|Fungi	1551	980.8734338608576	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS438	fungi_OG
3NTW9|Fungi	3203	7409.571188154685	J	Belongs to the universal ribosomal protein uL5 family	MHS438	fungi_OG
3NTWB|Fungi	167	246.64163539936118	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS438	fungi_OG
3NTWD|Fungi	394	490.78255757239356	T	serine threonine-protein kinase	MHS438	fungi_OG
3NTWE|Fungi	16192	18654.390824043876	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS438	fungi_OG
3NTWF|Fungi	334	191.68870714900498	B	histone deacetylase	MHS438	fungi_OG
3NTWG|Fungi	258	240.24005515846608	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS438	fungi_OG
3NTWH|Fungi	708	806.1965562805258	J	Belongs to the universal ribosomal protein uS5 family	MHS438	fungi_OG
3NTWM|Fungi	1582	1120.5865188712603	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS438	fungi_OG
3NTWN|Fungi	352	417.91630913474364	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS438	fungi_OG
3NTWQ|Fungi	134	163.9572223679226	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS438	fungi_OG
3NTWS|Fungi	792	965.5276935636205	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS438	fungi_OG
3NTWU|Fungi	373	408.0839354069183	T	serine threonine-protein phosphatase	MHS438	fungi_OG
3NTWV|Fungi	558	1608.6634022824426	P	Phosphate transporter	MHS438	fungi_OG
3NTWW|Fungi	176	296.9289019067079	S	Mitochondrial protein	MHS438	fungi_OG
3NTWY|Fungi	534	668.7776753483558	T	STE STE20 PAKA protein kinase	MHS438	fungi_OG
3NTX1|Fungi	890	207.70908128431932	K	phd transcription factor	MHS438	fungi_OG
3NTX5|Fungi	100	170.97329888027562	E	Prephenate dehydratase	MHS438	fungi_OG
3NTX6|Fungi	895	584.5970256863231	UY	Nuclear pore complex	MHS438	fungi_OG
3NTX7|Fungi	1302	925.4024989792971	UY	Importin 11	MHS438	fungi_OG
