fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	378	346.55957369705663	L	Dna repair helicase rad25	MHS588	fungi_OG
3NTVI|Fungi	138	97.72554882632677	I	cytomegalovirus gh-receptor family protein	MHS588	fungi_OG
3NTVK|Fungi	5726	3457.3160497113968	I	Cral trio domain protein	MHS588	fungi_OG
3NTVM|Fungi	460	499.7171862193437	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS588	fungi_OG
3NTVQ|Fungi	420	519.4778064189868	S	mRNA processing protein	MHS588	fungi_OG
3NTVR|Fungi	378	469.5204898480701	F	Golgi to endosome transport protein	MHS588	fungi_OG
3NTVW|Fungi	173	401.89570761583605	U	snare protein	MHS588	fungi_OG
3NTVY|Fungi	396	732.3381519623408	G	Fructose-2,6-bisphosphatase	MHS588	fungi_OG
3NTVZ|Fungi	119	105.7187783076108	E	dioxygenase	MHS588	fungi_OG
3NTW1|Fungi	7	15.555555555555555	Q	Short chain dehydrogenase	MHS588	fungi_OG
3NTW3|Fungi	1665	1132.8705156317722	T	transporter	MHS588	fungi_OG
3NTW4|Fungi	546	541.106182774456	H	Thiamine biosynthetic bifunctional	MHS588	fungi_OG
3NTW5|Fungi	2372	1185.3007069495568	B	histone deacetylase	MHS588	fungi_OG
3NTW8|Fungi	887	437.67410230317165	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS588	fungi_OG
3NTW9|Fungi	3292	8858.428652761419	J	Belongs to the universal ribosomal protein uL5 family	MHS588	fungi_OG
3NTWB|Fungi	171	316.3509360743131	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS588	fungi_OG
3NTWD|Fungi	191	196.4542187388301	T	serine threonine-protein kinase	MHS588	fungi_OG
3NTWE|Fungi	9372	12125.405328928444	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS588	fungi_OG
3NTWF|Fungi	369	530.9701168732151	B	histone deacetylase	MHS588	fungi_OG
3NTWG|Fungi	460	443.7153346470832	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS588	fungi_OG
3NTWH|Fungi	578	552.3727735894239	J	Belongs to the universal ribosomal protein uS5 family	MHS588	fungi_OG
3NTWM|Fungi	2978	1687.4841411422387	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS588	fungi_OG
3NTWN|Fungi	540	554.3287083859539	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS588	fungi_OG
3NTWQ|Fungi	152	100.72895957587806	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS588	fungi_OG
3NTWS|Fungi	500	395.39630065455515	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS588	fungi_OG
3NTWU|Fungi	642	727.2409517508646	T	serine threonine-protein phosphatase	MHS588	fungi_OG
3NTWV|Fungi	273	500.85000254491774	P	Phosphate transporter	MHS588	fungi_OG
3NTWW|Fungi	296	702.3508242425474	S	Mitochondrial protein	MHS588	fungi_OG
3NTWY|Fungi	522	323.3175887122326	T	STE STE20 PAKA protein kinase	MHS588	fungi_OG
3NTX1|Fungi	709	572.5193650573786	K	phd transcription factor	MHS588	fungi_OG
3NTX6|Fungi	1222	900.4104831424481	UY	Nuclear pore complex	MHS588	fungi_OG
3NTX7|Fungi	821	407.33388582556506	UY	Importin 11	MHS588	fungi_OG
3NTXD|Fungi	838	527.8228716112418	L	Dna polymerase gamma	MHS588	fungi_OG
3NTXE|Fungi	75	74.26840184324593	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS588	fungi_OG
3NTXF|Fungi	3747	6703.050690960354	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS588	fungi_OG
3NTXG|Fungi	264	434.39874287493564	K	-phosphatase	MHS588	fungi_OG
3NTXH|Fungi	479	794.90671584281165	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS588	fungi_OG
3NTXI|Fungi	168	254.01414677602327	O	Deoxyhypusine synthase	MHS588	fungi_OG
3NTXM|Fungi	484	540.2894321039644	S	WD-repeat protein pop3	MHS588	fungi_OG
3NTXR|Fungi	45	50.505050505050505	A	factor SLT11	MHS588	fungi_OG
3NTXU|Fungi	210	276.43647572417825	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS588	fungi_OG
3NTXV|Fungi	245	236.18466805756165	O	Glycosyltransferase family 33 protein	MHS588	fungi_OG
3NTXX|Fungi	244	153.02040919516654	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS588	fungi_OG
3NTXY|Fungi	105	237.0958870958871	E	nitrilase	MHS588	fungi_OG
3NTXZ|Fungi	364	395.99814520402754	KL	Transcription factor	MHS588	fungi_OG
3NTY0|Fungi	153	129.1139240506329	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS588	fungi_OG
3NTY2|Fungi	3732	3416.9150408400897	C	Fumarate hydratase	MHS588	fungi_OG
3NTY3|Fungi	1716	2864.399103172597	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS588	fungi_OG
3NTY4|Fungi	1444	1256.9149912303023	J	YdiU domain protein	MHS588	fungi_OG
3NTY6|Fungi	281	216.24155195215207	S	Transcription factor	MHS588	fungi_OG
3NTY7|Fungi	927	879.8079499986502	J	phenylalanyl-tRNA synthetase alpha chain	MHS588	fungi_OG
3NTY8|Fungi	444	729.9645106506872	O	pre-rRNA-processing protein PNO1	MHS588	fungi_OG
