fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	655	615.4931395469472	L	Dna repair helicase rad25	MHS371	fungi_OG
3NTVI|Fungi	369	293.2841677694842	I	cytomegalovirus gh-receptor family protein	MHS371	fungi_OG
3NTVK|Fungi	14182	9103.255350339532	I	Cral trio domain protein	MHS371	fungi_OG
3NTVM|Fungi	1196	1222.5840519396481	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS371	fungi_OG
3NTVQ|Fungi	935	1184.907405021404	S	mRNA processing protein	MHS371	fungi_OG
3NTVR|Fungi	752	827.9050712906122	F	Golgi to endosome transport protein	MHS371	fungi_OG
3NTVT|Fungi	2	6.006006006006006	O	leucine carboxyl methyltransferase	MHS371	fungi_OG
3NTVW|Fungi	656	1617.8784103599953	U	snare protein	MHS371	fungi_OG
3NTVY|Fungi	1067	1664.494030944996	G	Fructose-2,6-bisphosphatase	MHS371	fungi_OG
3NTVZ|Fungi	267	225.88832487309648	E	dioxygenase	MHS371	fungi_OG
3NTW3|Fungi	4589	3631.555135543195	T	transporter	MHS371	fungi_OG
3NTW4|Fungi	1050	1143.1416620087505	H	Thiamine biosynthetic bifunctional	MHS371	fungi_OG
3NTW5|Fungi	5825	2890.574215660308	B	histone deacetylase	MHS371	fungi_OG
3NTW8|Fungi	2163	1126.9783291953588	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS371	fungi_OG
3NTW9|Fungi	8965	25418.33738880699	J	Belongs to the universal ribosomal protein uL5 family	MHS371	fungi_OG
3NTWB|Fungi	865	1304.4401250363205	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS371	fungi_OG
3NTWD|Fungi	484	480.5651413828287	T	serine threonine-protein kinase	MHS371	fungi_OG
3NTWE|Fungi	15131	18967.99719222183	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS371	fungi_OG
3NTWF|Fungi	905	1265.361621625988	B	histone deacetylase	MHS371	fungi_OG
3NTWG|Fungi	1065	912.0947963128554	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS371	fungi_OG
3NTWH|Fungi	1523	1457.0231383060666	J	Belongs to the universal ribosomal protein uS5 family	MHS371	fungi_OG
3NTWM|Fungi	4838	2889.9814398533827	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS371	fungi_OG
3NTWN|Fungi	1385	1486.6709527158648	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS371	fungi_OG
3NTWQ|Fungi	559	370.4440026507621	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS371	fungi_OG
3NTWS|Fungi	1307	863.2065415781367	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS371	fungi_OG
3NTWU|Fungi	1487	1918.6160748337054	T	serine threonine-protein phosphatase	MHS371	fungi_OG
3NTWV|Fungi	1028	1917.9235687300202	P	Phosphate transporter	MHS371	fungi_OG
3NTWW|Fungi	384	829.1550527408865	S	Mitochondrial protein	MHS371	fungi_OG
3NTWY|Fungi	1062	683.43348509074	T	STE STE20 PAKA protein kinase	MHS371	fungi_OG
3NTX1|Fungi	1770	1131.297689883138	K	phd transcription factor	MHS371	fungi_OG
3NTX6|Fungi	2901	2109.1899108354637	UY	Nuclear pore complex	MHS371	fungi_OG
3NTX7|Fungi	1951	1196.8200111594688	UY	Importin 11	MHS371	fungi_OG
