fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	71	65.36141097376644	L	Dna repair helicase rad25	MHS419	fungi_OG
3NTVI|Fungi	34	25.67626182166065	I	cytomegalovirus gh-receptor family protein	MHS419	fungi_OG
3NTVK|Fungi	602	487.6103539741941	I	Cral trio domain protein	MHS419	fungi_OG
3NTVM|Fungi	229	254.24183001906238	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS419	fungi_OG
3NTVQ|Fungi	151	154.24747334505628	S	mRNA processing protein	MHS419	fungi_OG
3NTVR|Fungi	134	211.71807564377704	F	Golgi to endosome transport protein	MHS419	fungi_OG
3NTVW|Fungi	68	166.05986780459637	U	snare protein	MHS419	fungi_OG
3NTVY|Fungi	187	230.99251502255123	G	Fructose-2,6-bisphosphatase	MHS419	fungi_OG
3NTVZ|Fungi	52	105.32483451884286	E	dioxygenase	MHS419	fungi_OG
3NTW3|Fungi	1337	1233.9884539748298	T	transporter	MHS419	fungi_OG
3NTW4|Fungi	198	194.6293204459222	H	Thiamine biosynthetic bifunctional	MHS419	fungi_OG
3NTW5|Fungi	453	527.1121721208732	B	histone deacetylase	MHS419	fungi_OG
3NTW8|Fungi	569	371.70373622047504	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS419	fungi_OG
3NTW9|Fungi	935	2338.4452732391924	J	Belongs to the universal ribosomal protein uL5 family	MHS419	fungi_OG
3NTWB|Fungi	17	24.88300485766054	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS419	fungi_OG
3NTWD|Fungi	80	98.6551052345821	T	serine threonine-protein kinase	MHS419	fungi_OG
3NTWE|Fungi	4768	5401.361106314303	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS419	fungi_OG
3NTWF|Fungi	143	82.3939804468185	B	histone deacetylase	MHS419	fungi_OG
3NTWG|Fungi	162	113.69970506822744	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS419	fungi_OG
3NTWH|Fungi	240	303.7001605715593	J	Belongs to the universal ribosomal protein uS5 family	MHS419	fungi_OG
3NTWM|Fungi	493	290.5300705010889	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS419	fungi_OG
3NTWN|Fungi	86	172.92473209248422	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS419	fungi_OG
3NTWQ|Fungi	67	76.37759710930442	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS419	fungi_OG
