other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBRQ|Others	19	65.97222222222223	S	Source PGD	MHS366	other_OG
1MEH9|Others	302	1290.5982905982905	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS366	other_OG
1MFAQ|Others	1339	4210.691823899371	S	Source PGD	MHS366	other_OG
1MI1Z|Others	121	453.1835205992509	S	function. Source PGD	MHS366	other_OG
23XVS|Others	66	349.2063492063492	-	-	MHS366	other_OG
2EA4H|Others	1	3.436426116838488	-	-	MHS366	other_OG
2EWTI|Others	4	11.714310691494012	-	-	MHS366	other_OG
2F9WG|Others	23	79.2022792022792	S	Pfam:GVQW	MHS366	other_OG
2FC0B|Others	35	137.54772867317828	-	-	MHS366	other_OG
2FDWY|Others	400	1333.3333333333335	-	-	MHS366	other_OG
2RZGN|Others	374	190.62181447502547	S	plant mutator transposase zinc finger	MHS366	other_OG
2S5UM|Others	386	710.9549330392151	C	LAGLIDADG endonuclease	MHS366	other_OG
2SCCX|Others	261	414.2857142857143	-	-	MHS366	other_OG
2SI06|Others	168	368.42105263157896	-	-	MHS366	other_OG
2SR5E|Others	443	1393.0817610062893	-	-	MHS366	other_OG
2SWXZ|Others	424	1649.2124308216262	-	-	MHS366	other_OG
2SZSZ|Others	449	1833.562271062271	-	-	MHS366	other_OG
2T0F6|Others	346	1020.6489675516224	-	-	MHS366	other_OG
2XE16|Others	914	2240.196078431373	H	Biotin/lipoate A/B protein ligase family	MHS366	other_OG
34HEA|Others	10	39.682539682539684	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS366	other_OG
34KCG|Others	212	673.015873015873	E	Belongs to the peroxidase family	MHS366	other_OG
34KHD|Others	28	121.2121212121212	A	RNA recognition motif	MHS366	other_OG
34KUY|Others	47	131.65266106442579	S	Protein of unknown function (DUF1749)	MHS366	other_OG
34MTJ|Others	32	135.0210970464135	S	Acetyltransferase (GNAT) family	MHS366	other_OG
37PTM|Others	4	20.51282051282051	U	Belongs to the small GTPase superfamily. Arf family	MHS366	other_OG
38C4R|Others	505	751.4880952380952	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS366	other_OG
38CV6|Others	60	215.0537634408602	IT	delta14-sterol reductase activity	MHS366	other_OG
38CWK|Others	93	224.6376811594203	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS366	other_OG
38D6P|Others	6631	5127.146929853973	I	phosphopantetheine binding	MHS366	other_OG
38DZP|Others	5	20.080321285140563	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS366	other_OG
38EJA|Others	88	307.3407911091614	O	Belongs to the heat shock protein 70 family	MHS366	other_OG
38FV5|Others	879	1927.6315789473683	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS366	other_OG
