other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBS0|Others	7	17.811704834605596	G	Trehalose-6-phosphate synthase. Source PGD	MHS437	other_OG
1MEH9|Others	483	770.334928229665	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS437	other_OG
1MFAQ|Others	22	53.14009661835749	S	Source PGD	MHS437	other_OG
1MFKV|Others	59	157.33333333333334	L	Origin recognition complex subunit. Source PGD	MHS437	other_OG
1MFXH|Others	26	50.682261208576996	E	Urease. Source PGD	MHS437	other_OG
1MH8V|Others	9	22.727272727272727	O	Source PGD	MHS437	other_OG
1MIFZ|Others	15	27.173913043478258	-	-	MHS437	other_OG
1MK9K|Others	188	596.8253968253969	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS437	other_OG
23TAK|Others	27	97.82608695652173	V	COG1131 ABC-type multidrug transport system, ATPase component	MHS437	other_OG
2EPPS|Others	28	109.24327325962946	-	-	MHS437	other_OG
2EWTI|Others	3	11.778685679190366	-	-	MHS437	other_OG
2F9WG|Others	2	10.499338624338623	S	Pfam:GVQW	MHS437	other_OG
2FC0B|Others	2	6.410256410256411	-	-	MHS437	other_OG
2FDWY|Others	2	6.666666666666667	-	-	MHS437	other_OG
2RZGN|Others	166	86.59363588941054	S	plant mutator transposase zinc finger	MHS437	other_OG
2RZRE|Others	11	23.504273504273502	-	-	MHS437	other_OG
2S5UM|Others	1072	1908.9751682375206	C	LAGLIDADG endonuclease	MHS437	other_OG
2S6ZE|Others	33	120.87912087912088	-	-	MHS437	other_OG
2SCCX|Others	39	61.904761904761905	-	-	MHS437	other_OG
2SF6P|Others	196	848.4848484848485	-	-	MHS437	other_OG
2SW5Y|Others	408	1462.3655913978494	-	-	MHS437	other_OG
2SWXZ|Others	187	873.617182019319	-	-	MHS437	other_OG
2SZSZ|Others	800	1318.7920740676648	-	-	MHS437	other_OG
2T0F6|Others	194	417.2043010752688	-	-	MHS437	other_OG
2XAWD|Others	2202	3558.7657784011217	O	Belongs to the peptidase A1 family	MHS437	other_OG
2XDMK|Others	1	5.555555555555555	A	LSM domain	MHS437	other_OG
2XEI9|Others	11	57.291666666666664	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS437	other_OG
34GN9|Others	2	9.803921568627452	A	Splicing factor 3B subunit 1	MHS437	other_OG
34GTW|Others	34	49.92657856093979	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS437	other_OG
34GZY|Others	34	104.10119708081874	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS437	other_OG
34HG9|Others	4	15.686274509803921	O	heat shock protein 70	MHS437	other_OG
34I4X|Others	6	24.691358024691358	G	Lipase (class 3)	MHS437	other_OG
34J6J|Others	6	28.169014084507044	U	Rab subfamily of small GTPases	MHS437	other_OG
34JC7|Others	118	78.94158981115504	S	Predicted ATPase of the ABC class	MHS437	other_OG
34JRE|Others	38	57.315233785822016	C	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	MHS437	other_OG
34K08|Others	53	93.47442680776015	C	response to herbicide	MHS437	other_OG
37JFH|Others	16	49.84423676012461	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS437	other_OG
37PTM|Others	40	185.09227179439947	U	Belongs to the small GTPase superfamily. Arf family	MHS437	other_OG
37TS4|Others	8	18.264840182648403	J	Belongs to the universal ribosomal protein uL15 family	MHS437	other_OG
