fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	3	6.622516556291391	L	Dna repair helicase rad25	MHS374	fungi_OG
3NTVQ|Fungi	25	35.56858586085906	S	mRNA processing protein	MHS374	fungi_OG
3NTW3|Fungi	8	21.4703425229741	T	transporter	MHS374	fungi_OG
3NTW5|Fungi	5	9.437596302003081	B	histone deacetylase	MHS374	fungi_OG
3NTW9|Fungi	30	68.33407338553057	J	Belongs to the universal ribosomal protein uL5 family	MHS374	fungi_OG
3NTWE|Fungi	206	236.39967452071315	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS374	fungi_OG
3NTWG|Fungi	7	13.972055888223553	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS374	fungi_OG
3NTWJ|Fungi	4	14.814814814814813	TUZ	zinc finger protein gcs1	MHS374	fungi_OG
3NTWM|Fungi	2	4.357298474945534	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS374	fungi_OG
3NTXF|Fungi	19	28.48482747730573	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS374	fungi_OG
3NTXH|Fungi	9	25.423728813559322	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS374	fungi_OG
3NTXX|Fungi	15	41.66666666666667	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS374	fungi_OG
3NTY2|Fungi	24	15.924775707384402	C	Fumarate hydratase	MHS374	fungi_OG
3NTY6|Fungi	2	7.49063670411985	S	Transcription factor	MHS374	fungi_OG
3NTYE|Fungi	5	14.124293785310735	S	NA	MHS374	fungi_OG
3NTYK|Fungi	5	11.737089201877934	M	Chitin Synthase	MHS374	fungi_OG
3NTYM|Fungi	3	11.578227804836366	I	carbamoylphosphate synthase	MHS374	fungi_OG
3NTYS|Fungi	24	41.80397326052161	C	Belongs to the cytochrome b5 family	MHS374	fungi_OG
3NTYW|Fungi	9	22.741038489069986	P	transporter	MHS374	fungi_OG
3NTYX|Fungi	4	15.686274509803921	E	Xaa-pro dipeptidase	MHS374	fungi_OG
3NTZ0|Fungi	42	90.28497855621896	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS374	fungi_OG
3NTZQ|Fungi	35	79.22745584428623	J	60S ribosomal protein L7	MHS374	fungi_OG
3NU07|Fungi	138	234.42129932826512	J	Belongs to the universal ribosomal protein uS3 family	MHS374	fungi_OG
3NU0E|Fungi	12	38.83495145631068	O	proteasome subunit alpha	MHS374	fungi_OG
3NU0F|Fungi	2	7.4074074074074066	Q	glutathione synthetase	MHS374	fungi_OG
3NU0G|Fungi	1	3.8314176245210727	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	MHS374	fungi_OG
