feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00016888	-	116	50.021561017680035	other_features	MHS376
DP_00036471	-	107	55.211558307533544	other_features	MHS376
DP_00037366	-	56	29.075804776739357	other_features	MHS376
DP_00058805	-	623	361.15942028985506	other_features	MHS376
DP_00090794	-	194	125.32299741602067	other_features	MHS376
DP_00097708	-	124	81.52531229454307	other_features	MHS376
DP_00098785	-	35	23.0566534914361	other_features	MHS376
DP_00111758	-	65	44.12763068567549	other_features	MHS376
DP_00121864	-	56	38.80803880803881	other_features	MHS376
DP_00148552	-	40	29.175784099197667	other_features	MHS376
DP_00161636	-	62	46.13095238095238	other_features	MHS376
DP_00180896	-	16	12.260536398467433	other_features	MHS376
DP_00194412	-	17	13.2398753894081	other_features	MHS376
DP_00206966	MYPU_5250	68	53.840063341250996	other_features	MHS376
DP_00217867	-	796	639.3574297188754	other_features	MHS376
DP_00223211	-	24	19.37046004842615	other_features	MHS376
DP_00231580	-	94	76.79738562091504	other_features	MHS376
DP_00234319	-	61	49.959049959049956	other_features	MHS376
DP_00237226	-	181	148.60426929392446	other_features	MHS376
DP_00248551	-	315	261.8453865336658	other_features	MHS376
DP_00248563	-	525	436.4089775561097	other_features	MHS376
DP_00258777	-	55	46.17968094038623	other_features	MHS376
DP_00263769	-	10	8.460236886632826	other_features	MHS376
DP_00266931	-	13	11.02629346904156	other_features	MHS376
DP_00287611	-	21	18.18181818181818	other_features	MHS376
DP_00290455	-	61	52.95138888888889	other_features	MHS376
DP_00292106	-	26	22.569444444444446	other_features	MHS376
DP_00292828	-	785	683.2027850304613	other_features	MHS376
DP_00297045	-	182	158.81326352530542	other_features	MHS376
DP_00298271	-	188	164.47944006999126	other_features	MHS376
DP_00303486	-	145	127.52858399296395	other_features	MHS376
DP_00303503	-	26	22.867194371152156	other_features	MHS376
DP_00307621	-	47	41.446208112874785	other_features	MHS376
DP_00313540	-	4	3.546099290780142	other_features	MHS376
DP_00322348	-	474	423.5924932975871	other_features	MHS376
DP_00326934	-	12	10.75268817204301	other_features	MHS376
DP_00327176	-	30	26.954177897574123	other_features	MHS376
DP_00327636	-	10	8.984725965858042	other_features	MHS376
DP_00329367	-	72	64.6900269541779	other_features	MHS376
DP_00376744	-	142	132.58636788048554	other_features	MHS376
DP_00381231	-	103	96.44194756554306	other_features	MHS376
DP_00385313	-	136	127.69953051643193	other_features	MHS376
DP_00396714	hypothetical protein	166	157.644824311491	other_features	MHS376
DP_00402666	-	15	14.285714285714285	other_features	MHS376
DP_00404725	-	252	240.68767908309457	other_features	MHS376
DP_00419866	-	120	115.60693641618496	other_features	MHS376
DP_00429606	-	33	32.06997084548105	other_features	MHS376
DP_00434584	-	34	33.13840155945419	other_features	MHS376
DP_00440921	-	50	48.87585532746824	other_features	MHS376
DP_00441482	-	73	71.35874877810362	other_features	MHS376
DP_00447288	-	166	163.2251720747296	other_features	MHS376
DP_00467059	-	59	58.70646766169155	other_features	MHS376
DP_00471324	-	12	11.976047904191617	other_features	MHS376
DP_00472965	-	91	90.81836327345309	other_features	MHS376
DP_00473982	-	17	16.96606786427146	other_features	MHS376
DP_00482835	-	128	128.5140562248996	other_features	MHS376
DP_00491144	-	96	96.96969696969697	other_features	MHS376
DP_00511793	-	55	56.23721881390593	other_features	MHS376
DP_00533262	-	30	31.055900621118013	other_features	MHS376
DP_00538965	-	71	73.72793354101765	other_features	MHS376
DP_00558908	-	23	24.10901467505241	other_features	MHS376
DP_00572275	-	207	218.35443037974684	other_features	MHS376
DP_00574342	-	133	140.74074074074076	other_features	MHS376
DP_00582733	-	23	24.416135881104037	other_features	MHS376
DP_00588603	-	245	260.91586794462194	other_features	MHS376
DP_00588612	-	78	83.06709265175719	other_features	MHS376
DP_00593279	-	18	19.23076923076923	other_features	MHS376
DP_00593956	-	33	35.256410256410255	other_features	MHS376
DP_00596349	-	84	89.74358974358974	other_features	MHS376
DP_00612847	-	38	40.99244875943905	other_features	MHS376
DP_00614975	-	116	125.13484358144552	other_features	MHS376
DP_00634553	-	19	20.697167755991284	other_features	MHS376
DP_00638341	-	15	16.39344262295082	other_features	MHS376
DP_00651498	-	161	177.1177117711771	other_features	MHS376
DP_00654822	-	57	62.70627062706271	other_features	MHS376
DP_00674981	-	8	8.88888888888889	other_features	MHS376
DP_00680447	-	21	23.411371237458194	other_features	MHS376
DP_00683693	-	52	57.971014492753625	other_features	MHS376
DP_00696598	-	35	39.28170594837261	other_features	MHS376
DP_00696945	-	13	14.590347923681257	other_features	MHS376
DP_00724558	-	285	324.2320819112628	other_features	MHS376
DP_00734188	MYPU_5250	659	752.283105022831	other_features	MHS376
DP_00740704	-	6	6.872852233676976	other_features	MHS376
DP_00748644	-	44	50.57471264367816	other_features	MHS376
DP_00789189	-	78	91.2280701754386	other_features	MHS376
DP_00789264	-	35	40.93567251461988	other_features	MHS376
DP_00812224	-	59	69.49352179034157	other_features	MHS376
DP_00824425	-	11	13.048635824436536	other_features	MHS376
DP_00832087	hypothetical protein	82	97.27164887307237	other_features	MHS376
