feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00058805	-	2304	1335.6521739130435	other_features	MHS593
DP_00097708	-	960	631.163708086785	other_features	MHS593
DP_00111758	-	704	477.93618465716224	other_features	MHS593
DP_00206966	MYPU_5250	146	115.59778305621536	other_features	MHS593
DP_00223211	-	203	163.8418079096045	other_features	MHS593
DP_00248551	-	1261	1048.2128013300082	other_features	MHS593
DP_00248563	-	2194	1823.7738985868662	other_features	MHS593
DP_00292828	-	28	24.369016536118362	other_features	MHS593
DP_00303486	-	1276	1122.2515391380828	other_features	MHS593
DP_00303503	-	207	182.0580474934037	other_features	MHS593
DP_00327176	-	200	179.69451931716083	other_features	MHS593
DP_00376744	-	308	287.58169934640523	other_features	MHS593
DP_00404725	-	16	15.281757402101242	other_features	MHS593
DP_00440921	-	411	401.7595307917889	other_features	MHS593
DP_00447288	-	1171	1151.425762045231	other_features	MHS593
DP_00491144	-	597	603.030303030303	other_features	MHS593
DP_00521653	-	51	52.46913580246914	other_features	MHS593
DP_00566622	-	23	24.26160337552743	other_features	MHS593
DP_00588603	-	11	11.714589989350374	other_features	MHS593
DP_00588612	-	737	784.877529286475	other_features	MHS593
DP_00614975	-	544	586.8392664509169	other_features	MHS593
DP_00651498	-	17	18.701870187018702	other_features	MHS593
DP_00683693	-	23	25.64102564102564	other_features	MHS593
DP_00696598	-	32	35.91470258136925	other_features	MHS593
DP_00718457	-	40	45.35147392290249	other_features	MHS593
DP_00724558	-	1475	1678.043230944255	other_features	MHS593
DP_00734188	MYPU_5250	48	54.794520547945204	other_features	MHS593
DP_00747499	-	19	21.839080459770116	other_features	MHS593
DP_00748644	-	323	371.264367816092	other_features	MHS593
DP_00789189	-	453	529.8245614035088	other_features	MHS593
DP_00789264	-	131	153.21637426900585	other_features	MHS593
DP_00854253	MYPU_5250	54	64.74820143884892	other_features	MHS593
DP_00858101	MYPU_5250	6	7.194244604316547	other_features	MHS593
DP_00905704	-	435	531.1355311355312	other_features	MHS593
DP_00919430	-	329	404.6740467404674	other_features	MHS593
DP_00925857	-	473	581.7958179581797	other_features	MHS593
DP_00926165	-	135	166.05166051660518	other_features	MHS593
DP_00969851	-	5	6.242197253433208	other_features	MHS593
DP_00994136	-	734	926.7676767676767	other_features	MHS593
DP_01027226	-	383	487.2773536895674	other_features	MHS593
DP_01027970	-	439	560.6641123882503	other_features	MHS593
DP_01055573	MYPU_5250	121	155.72715572715572	other_features	MHS593
DP_01107315	-	25	32.6797385620915	other_features	MHS593
DP_01124134	-	609	799.2125984251968	other_features	MHS593
DP_01125308	-	46	60.6060606060606	other_features	MHS593
DP_01126790	-	6	7.905138339920948	other_features	MHS593
DP_01204937	-	936	1258.0645161290322	other_features	MHS593
DP_01208898	-	5	6.747638326585695	other_features	MHS593
