other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	47	52.22222222222222	S	Source PGD	MHS587	other_OG
1MBRQ|Others	28	97.22222222222223	S	Source PGD	MHS587	other_OG
1MDJP|Others	69	57.64411027568922	J	Exosome complex exonuclease MTR3. Source PGD	MHS587	other_OG
1MEH9|Others	890	3747.1680366417204	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS587	other_OG
1MFAQ|Others	880	2767.2955974842766	S	Source PGD	MHS587	other_OG
1MI1Z|Others	31	116.10486891385767	S	function. Source PGD	MHS587	other_OG
1MK9K|Others	21	66.66666666666667	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS587	other_OG
23U59|Others	43	137.82051282051282	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS587	other_OG
23WMZ|Others	2	7.092198581560284	-	-	MHS587	other_OG
2EWTI|Others	9	46.15384615384615	-	-	MHS587	other_OG
2FC0B|Others	9	41.40309183471383	-	-	MHS587	other_OG
2FDWY|Others	455	1516.6666666666667	-	-	MHS587	other_OG
2N9UF|Others	86	141.21510673234812	L	PFAM transposase, IS4 family protein	MHS587	other_OG
2QW2I|Others	28	23.391812865497077	M	glycolipid 6-alpha-mannosyltransferase activity	MHS587	other_OG
2RZGN|Others	526	268.09378185524974	S	plant mutator transposase zinc finger	MHS587	other_OG
2S4PK|Others	3	14.492753623188406	S	LAGLIDADG endonuclease	MHS587	other_OG
2S5UM|Others	473	854.8316437597987	C	LAGLIDADG endonuclease	MHS587	other_OG
2S6XN|Others	13	52.208835341365464	-	-	MHS587	other_OG
2S72P|Others	3	5.154639175257732	-	-	MHS587	other_OG
2S75Z|Others	1	5.05050505050505	-	-	MHS587	other_OG
2SCCX|Others	89	141.26984126984127	-	-	MHS587	other_OG
2SF6P|Others	12	51.94805194805195	-	-	MHS587	other_OG
2SHF8|Others	1	3.8314176245210727	Q	Fumarylacetoacetate (FAA) hydrolase family	MHS587	other_OG
2SI06|Others	44	107.81351526965561	-	-	MHS587	other_OG
2SQ9Y|Others	4	16.3641601843849	-	-	MHS587	other_OG
2SR5E|Others	473	1487.4213836477986	-	-	MHS587	other_OG
2SW5Y|Others	15	50.33504752999844	-	-	MHS587	other_OG
2SWXZ|Others	469	1802.3991829506913	-	-	MHS587	other_OG
2SXZZ|Others	8	22.408963585434176	-	-	MHS587	other_OG
2SZSZ|Others	94	391.6666666666667	-	-	MHS587	other_OG
2T0F6|Others	221	637.7581120943953	-	-	MHS587	other_OG
2XE16|Others	1410	3455.8823529411766	H	Biotin/lipoate A/B protein ligase family	MHS587	other_OG
2XETC|Others	1	6.0606060606060606	Q	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	MHS587	other_OG
34HDP|Others	19	53.221288515406165	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS587	other_OG
34HEA|Others	3	11.904761904761905	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS587	other_OG
34IGT|Others	13	41.666666666666664	I	Acyl CoA binding protein	MHS587	other_OG
34IZP|Others	32	45.0070323488045	O	Belongs to the peptidase C19 family	MHS587	other_OG
34J5Z|Others	37	72.12475633528265	O	Domain Homologous to E6-AP Carboxyl Terminus with	MHS587	other_OG
34J6J|Others	26	111.9537739256049	U	Rab subfamily of small GTPases	MHS587	other_OG
34JC7|Others	23	13.88888888888889	S	Predicted ATPase of the ABC class	MHS587	other_OG
34KBX|Others	15	40.32258064516129	DZ	Regulator of chromosome condensation (RCC1) repeat	MHS587	other_OG
34KCG|Others	263	834.9206349206349	E	Belongs to the peroxidase family	MHS587	other_OG
34KHD|Others	1	4.329004329004329	A	RNA recognition motif	MHS587	other_OG
34KUY|Others	35	98.03921568627452	S	Protein of unknown function (DUF1749)	MHS587	other_OG
34MTJ|Others	58	243.69432723863105	S	Acetyltransferase (GNAT) family	MHS587	other_OG
37PTM|Others	12	61.53846153846153	U	Belongs to the small GTPase superfamily. Arf family	MHS587	other_OG
37RRH|Others	59	92.76729559748428	P	DNA RNA polymerases superfamily protein	MHS587	other_OG
37V9K|Others	3	17.24137931034483	A	U6 snRNA-associated Sm-like protein	MHS587	other_OG
380ZY|Others	23	40.564373897707235	-	-	MHS587	other_OG
381XB|Others	41	101.99004975124377	-	-	MHS587	other_OG
389ZI|Others	134	372.22222222222223	-	-	MHS587	other_OG
38BS8|Others	180	266.20574385916905	Z	heavy chain	MHS587	other_OG
38C4R|Others	674	1002.9761904761904	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS587	other_OG
38CMS|Others	159	112.76595744680851	IQ	vacuolar fusion protein MON1	MHS587	other_OG
38CV6|Others	4	14.336917562724013	IT	delta14-sterol reductase activity	MHS587	other_OG
38CWK|Others	127	306.7632850241546	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS587	other_OG
38D42|Others	24	20.565552699228792	O	aspartic-type endopeptidase activity	MHS587	other_OG
38D6P|Others	7073	4939.393770839702	I	phosphopantetheine binding	MHS587	other_OG
38DBC|Others	68	217.94871794871796	E	protein-cysteine S-acyltransferase activity	MHS587	other_OG
38EJA|Others	13	45.55092491043358	O	Belongs to the heat shock protein 70 family	MHS587	other_OG
38FV5|Others	620	1359.6491228070174	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS587	other_OG
38HND|Others	280	252.93586269196027	U	cytoplasmic mRNA processing body assembly	MHS587	other_OG
39K0E|Others	30	99.00990099009901	U	GTP binding	MHS587	other_OG
39N4Q|Others	80	53.01524188204109	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS587	other_OG
39TZY|Others	12	21.85792349726776	I	queuine tRNA-ribosyltransferase activity	MHS587	other_OG
39V1V|Others	52	97.92843691148775	V	NiCotinamidase	MHS587	other_OG
39Y50|Others	31	44.15954415954416	S	Podospora anserina S mat genomic DNA chromosome	MHS587	other_OG
39ZU5|Others	25	83.33333333333334	J	structural constituent of ribosome	MHS587	other_OG
39ZVS|Others	3	14.492753623188406	J	mRNA 5'-UTR binding	MHS587	other_OG
3A15D|Others	26	33.205619412515965	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	MHS587	other_OG
3A1PZ|Others	4	17.369242779078842	-	-	MHS587	other_OG
3B969|Others	1	3.745318352059925	T	Rho guanyl-nucleotide exchange factor activity	MHS587	other_OG
3B99X|Others	5	21.367521367521366	C	Belongs to the peptidase M16 family	MHS587	other_OG
3B9FE|Others	2	6.802721088435375	J	methionyl-tRNA aminoacylation	MHS587	other_OG
3B9G3|Others	6622	6755.918305518221	J	translation release factor activity	MHS587	other_OG
3B9P9|Others	25	85.30685001273237	S	RNA trimethylguanosine synthase activity	MHS587	other_OG
3B9S0|Others	10	39.682539682539684	T	positive regulation of microtubule binding	MHS587	other_OG
3B9TF|Others	12	27.77777777777778	T	inflammatory response	MHS587	other_OG
3B9WN|Others	473	435.87408329505087	S	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS587	other_OG
3B9XE|Others	11	24.12280701754386	JO	La ribonucleoprotein domain family member	MHS587	other_OG
3BA18|Others	1	4.504504504504505	O	heat shock	MHS587	other_OG
3BA19|Others	64	117.21611721611721	Q	ATPase activity, coupled to transmembrane movement of substances	MHS587	other_OG
3BA65|Others	12	33.333333333333336	Z	barbed-end actin filament capping	MHS587	other_OG
3BA8A|Others	37	53.85735080058224	DZ	chromatin organization	MHS587	other_OG
3BA9A|Others	1	4.975124378109452	K	nucleic acid binding	MHS587	other_OG
3BAB7|Others	4	19.607843137254903	U	snRNA import into nucleus	MHS587	other_OG
3BAEW|Others	6	25.31645569620253	T	Growth factor receptor-bound protein	MHS587	other_OG
3BAHK|Others	1	3.623188405797101	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	MHS587	other_OG
3BAUV|Others	57	239.937727723353	Z	structural constituent of cytoskeleton	MHS587	other_OG
3BAX6|Others	1	3.436426116838488	C	anaerobic respiration	MHS587	other_OG
3BAZR|Others	7	16.091954022988507	F	non-membrane spanning protein tyrosine kinase activity	MHS587	other_OG
3BB5I|Others	8	36.188389670632596	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS587	other_OG
3BB7S|Others	1	4.504504504504505	MV	regulation of choline O-acetyltransferase activity	MHS587	other_OG
3BBE3|Others	65	196.96969696969697	O	Belongs to the peptidase A1 family	MHS587	other_OG
3BBFA|Others	11	47.008547008547005	U	Rho GDP-dissociation inhibitor binding	MHS587	other_OG
3BBG4|Others	7	24.305555555555557	K	histone acetylation	MHS587	other_OG
3BBGP|Others	197	980.0863264617453	Z	ATP binding	MHS587	other_OG
3BBSN|Others	38	89.83451536643027	C	quinone binding	MHS587	other_OG
3BBUN|Others	1	5.291005291005291	F	NADPH-adrenodoxin reductase activity	MHS587	other_OG
3BBWM|Others	43	59.47441217150761	K	lung ciliated cell differentiation	MHS587	other_OG
3BBWP|Others	52	149.42528735632186	S	ATPase activity	MHS587	other_OG
3BC0T|Others	163	651.5035639769136	U	GTP binding	MHS587	other_OG
3BC1N|Others	92	171.35818740977845	K	SAP30 binding protein	MHS587	other_OG
3BC3C|Others	5	9.363295880149812	O	peptide-methionine (S)-S-oxide reductase activity	MHS587	other_OG
3BC6F|Others	3	12.195121951219512	T	Ryanodine Receptor	MHS587	other_OG
3BCB2|Others	1	3.875968992248062	Z	ATP-dependent microtubule motor activity, minus-end-directed	MHS587	other_OG
3BCB4|Others	20	51.60879914635147	U	negative regulation of centriole elongation	MHS587	other_OG
3BCDV|Others	4	24.242424242424242	O	unfolded protein binding	MHS587	other_OG
3BCHG|Others	1	3.546099290780142	S	cell cycle DNA replication termination	MHS587	other_OG
3BCJW|Others	141	256.83060109289613	H	Coenzyme A synthase	MHS587	other_OG
3BCMY|Others	19	52.77777777777778	D	cell division	MHS587	other_OG
3BCPJ|Others	6	28.169014084507044	T	diacylglycerol kinase activity	MHS587	other_OG
3BCRT|Others	3	14.084507042253522	A	endoribonuclease inhibitor activity	MHS587	other_OG
3BCWE|Others	41	132.68608414239483	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS587	other_OG
3BCX1|Others	370	842.3408820759814	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	MHS587	other_OG
3BD95|Others	9	44.11764705882353	U	activation of phospholipase D activity	MHS587	other_OG
3BDI4|Others	114	265.50262265964864	I	O-acyltransferase	MHS587	other_OG
3BDNC|Others	3	14.925373134328357	T	carbohydrate binding	MHS587	other_OG
3BDPN|Others	156	255.71478216243037	J	SCF complex assembly	MHS587	other_OG
3BDQF|Others	25	93.63295880149812	Z	structural constituent of cytoskeleton	MHS587	other_OG
3BDRF|Others	11	32.448377581120944	S	DNA-binding transcription factor activity, RNA polymerase II-specific	MHS587	other_OG
3BE1F|Others	46	71.31782945736434	S	Vacuolar protein sorting-associated protein VTA1 homolog	MHS587	other_OG
3BE59|Others	12	19.900497512437813	G	phosphoglycerate kinase activity	MHS587	other_OG
3BE5G|Others	14	18.44532279314888	J	tRNA modification	MHS587	other_OG
3BE5I|Others	108	85.10638297872342	K	snRNA transcription by RNA polymerase III	MHS587	other_OG
3BE5W|Others	25	97.22222222222221	U	Ras-related C3 botulinum toxin substrate	MHS587	other_OG
3BEGN|Others	211	174.86279609179397	S	mannose metabolic process	MHS587	other_OG
3BEJ0|Others	2	5.2493438320209975	L	response to intra-S DNA damage checkpoint signaling	MHS587	other_OG
3BEKQ|Others	2	8.130081300813009	K	negative regulation of RIG-I signaling pathway	MHS587	other_OG
3BEKS|Others	1	4.444444444444445	U	GTPase activity	MHS587	other_OG
3BEMV|Others	8	14.9812734082397	I	Hydroxyacyl-coenzyme A dehydrogenase	MHS587	other_OG
3BESI|Others	6	29.411764705882355	U	RAB7A, member RAS oncogene family	MHS587	other_OG
3BESP|Others	25	122.9237001323866	U	imaginal disc-derived wing hair outgrowth	MHS587	other_OG
3BF1N|Others	2	8.130081300813009	TZ	formin homology 2 domain containing	MHS587	other_OG
3BF2A|Others	187	597.2789115646259	J	small ribosomal subunit rRNA binding	MHS587	other_OG
3BF51|Others	2	9.25925925925926	Y	Nuclear prelamin A recognition factor	MHS587	other_OG
3BFA8|Others	12	46.51162790697674	S	ER membrane protein complex subunit	MHS587	other_OG
3BFJG|Others	2	9.523809523809524	S	-	MHS587	other_OG
3BFTN|Others	19	38.61788617886179	S	minichromosome maintenance	MHS587	other_OG
3BG51|Others	1	5.74712643678161	G	phosphoglucomutase activity	MHS587	other_OG
