fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	469	437.70903053890953	L	Dna repair helicase rad25	MHS443	fungi_OG
3NTVI|Fungi	321	293.5337903225808	I	cytomegalovirus gh-receptor family protein	MHS443	fungi_OG
3NTVK|Fungi	8199	5379.498891713044	I	Cral trio domain protein	MHS443	fungi_OG
3NTVM|Fungi	1239	1253.8491218055317	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS443	fungi_OG
3NTVQ|Fungi	823	1085.2972276484568	S	mRNA processing protein	MHS443	fungi_OG
3NTVR|Fungi	610	768.2571009652066	F	Golgi to endosome transport protein	MHS443	fungi_OG
3NTVW|Fungi	342	834.3260317256539	U	snare protein	MHS443	fungi_OG
3NTVY|Fungi	613	999.4035786716785	G	Fructose-2,6-bisphosphatase	MHS443	fungi_OG
3NTVZ|Fungi	1049	1199.3471672652595	E	dioxygenase	MHS443	fungi_OG
3NTW3|Fungi	4980	4054.2613014491776	T	transporter	MHS443	fungi_OG
3NTW4|Fungi	990	1055.8531384177759	H	Thiamine biosynthetic bifunctional	MHS443	fungi_OG
3NTW5|Fungi	2943	2025.1795433510645	B	histone deacetylase	MHS443	fungi_OG
3NTW8|Fungi	2385	1301.858727755314	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS443	fungi_OG
3NTW9|Fungi	5924	16407.228721368658	J	Belongs to the universal ribosomal protein uL5 family	MHS443	fungi_OG
3NTWB|Fungi	251	487.6362313591381	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS443	fungi_OG
3NTWD|Fungi	503	662.3275626755607	T	serine threonine-protein kinase	MHS443	fungi_OG
3NTWE|Fungi	18896	21942.77807966181	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS443	fungi_OG
3NTWF|Fungi	545	525.1304634610414	B	histone deacetylase	MHS443	fungi_OG
3NTWG|Fungi	701	509.7519536144986	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS443	fungi_OG
3NTWH|Fungi	1596	1639.3689419209816	J	Belongs to the universal ribosomal protein uS5 family	MHS443	fungi_OG
3NTWM|Fungi	3087	1958.9868388543189	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS443	fungi_OG
3NTWN|Fungi	825	967.4139379997712	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS443	fungi_OG
3NTWQ|Fungi	265	200.1483143675534	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS443	fungi_OG
3NTWS|Fungi	1097	1096.054505340458	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS443	fungi_OG
3NTWU|Fungi	1016	1160.967452501739	T	serine threonine-protein phosphatase	MHS443	fungi_OG
3NTWV|Fungi	434	797.7808316791368	P	Phosphate transporter	MHS443	fungi_OG
3NTWW|Fungi	383	772.6977587516645	S	Mitochondrial protein	MHS443	fungi_OG
3NTWY|Fungi	865	760.8239611927847	T	STE STE20 PAKA protein kinase	MHS443	fungi_OG
3NTX1|Fungi	1534	778.0188817482023	K	phd transcription factor	MHS443	fungi_OG
3NTX5|Fungi	42	62.22222222222222	E	Prephenate dehydratase	MHS443	fungi_OG
3NTX6|Fungi	1709	1191.1368855127273	UY	Nuclear pore complex	MHS443	fungi_OG
3NTX7|Fungi	1376	891.8758290295845	UY	Importin 11	MHS443	fungi_OG
3NTXC|Fungi	4	13.745704467353953	Q	Cytochrome p-450	MHS443	fungi_OG
3NTXD|Fungi	1248	874.071466054943	L	Dna polymerase gamma	MHS443	fungi_OG
3NTXE|Fungi	300	423.8639878292541	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS443	fungi_OG
3NTXF|Fungi	5889	11505.823300965432	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS443	fungi_OG
3NTXG|Fungi	488	885.4243624361238	K	-phosphatase	MHS443	fungi_OG
3NTXH|Fungi	975	1833.7366479123086	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS443	fungi_OG
3NTXI|Fungi	295	567.9383878756115	O	Deoxyhypusine synthase	MHS443	fungi_OG
3NTXM|Fungi	742	792.1014942373168	S	WD-repeat protein pop3	MHS443	fungi_OG
3NTXR|Fungi	168	230.29716946002966	A	factor SLT11	MHS443	fungi_OG
3NTXU|Fungi	885	1057.800091075334	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS443	fungi_OG
3NTXV|Fungi	426	424.72729855422784	O	Glycosyltransferase family 33 protein	MHS443	fungi_OG
3NTXX|Fungi	396	461.0223518468419	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS443	fungi_OG
3NTXY|Fungi	185	252.32593985517656	E	nitrilase	MHS443	fungi_OG
3NTXZ|Fungi	516	665.8702565800116	KL	Transcription factor	MHS443	fungi_OG
3NTY0|Fungi	256	241.55274261603375	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS443	fungi_OG
3NTY2|Fungi	5631	5356.239100001391	C	Fumarate hydratase	MHS443	fungi_OG
3NTY3|Fungi	2973	5189.178394022326	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS443	fungi_OG
3NTY4|Fungi	1415	1237.2641001776685	J	YdiU domain protein	MHS443	fungi_OG
3NTY5|Fungi	90	103.98604493738446	T	cmgc cdk protein kinase	MHS443	fungi_OG
3NTY6|Fungi	698	688.5006036361217	S	Transcription factor	MHS443	fungi_OG
3NTY7|Fungi	2590	2901.062851041832	J	phenylalanyl-tRNA synthetase alpha chain	MHS443	fungi_OG
3NTY8|Fungi	984	1490.3137450418444	O	pre-rRNA-processing protein PNO1	MHS443	fungi_OG
3NTY9|Fungi	388	503.85507394360883	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS443	fungi_OG
3NTYA|Fungi	941	818.8494695176748	T	cmgc dyrk yak protein kinase	MHS443	fungi_OG
3NTYD|Fungi	2688	3624.2972162897627	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS443	fungi_OG
3NTYE|Fungi	349	348.546950034135	S	NA	MHS443	fungi_OG
3NTYH|Fungi	2011	1418.8659612434867	BD	Structural maintenance of chromosomes protein	MHS443	fungi_OG
3NTYI|Fungi	121	165.1630610185275	H	Lipoate-protein ligase	MHS443	fungi_OG
3NTYJ|Fungi	413	314.97630550565805	G	Belongs to the PI3 PI4-kinase family	MHS443	fungi_OG
3NTYK|Fungi	10795	8050.128571812575	M	Chitin Synthase	MHS443	fungi_OG
3NTYM|Fungi	1876	2197.8021810365603	I	carbamoylphosphate synthase	MHS443	fungi_OG
3NTYN|Fungi	446	720.2814167549145	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS443	fungi_OG
3NTYP|Fungi	337	301.6308248204478	IJT	acetamidase	MHS443	fungi_OG
3NTYR|Fungi	734	544.3395067876166	L	DNA repair helicase	MHS443	fungi_OG
3NTYS|Fungi	3419	3209.757817846383	C	Belongs to the cytochrome b5 family	MHS443	fungi_OG
3NTYU|Fungi	790	531.8926499860155	U	Signal transduction protein	MHS443	fungi_OG
3NTYW|Fungi	1782	2455.019125365959	P	transporter	MHS443	fungi_OG
3NTYX|Fungi	700	1015.9360545734861	E	Xaa-pro dipeptidase	MHS443	fungi_OG
3NTYZ|Fungi	1174	736.7517847717465	O	IQ and HECT domain protein	MHS443	fungi_OG
