fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	393	490.1171948503456	L	Dna repair helicase rad25	MHS405	fungi_OG
3NTVI|Fungi	289	443.62376092463205	I	cytomegalovirus gh-receptor family protein	MHS405	fungi_OG
3NTVK|Fungi	5013	3869.7603855550124	I	Cral trio domain protein	MHS405	fungi_OG
3NTVM|Fungi	493	383.7348675536378	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS405	fungi_OG
3NTVQ|Fungi	641	795.0115524633954	S	mRNA processing protein	MHS405	fungi_OG
3NTVR|Fungi	368	663.889012486933	F	Golgi to endosome transport protein	MHS405	fungi_OG
3NTVW|Fungi	186	385.15936816569047	U	snare protein	MHS405	fungi_OG
3NTVY|Fungi	402	473.8695339632758	G	Fructose-2,6-bisphosphatase	MHS405	fungi_OG
3NTVZ|Fungi	4018	6599.984264097289	E	dioxygenase	MHS405	fungi_OG
3NTW3|Fungi	3446	2304.06993236272	T	transporter	MHS405	fungi_OG
3NTW4|Fungi	584	465.5560923878279	H	Thiamine biosynthetic bifunctional	MHS405	fungi_OG
3NTW5|Fungi	2031	1915.9951809125353	B	histone deacetylase	MHS405	fungi_OG
3NTW8|Fungi	1598	897.0973755833179	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS405	fungi_OG
3NTW9|Fungi	1854	4827.009761674885	J	Belongs to the universal ribosomal protein uL5 family	MHS405	fungi_OG
3NTWB|Fungi	141	244.08589248759222	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS405	fungi_OG
3NTWD|Fungi	45	119.65394853593612	T	serine threonine-protein kinase	MHS405	fungi_OG
3NTWE|Fungi	10529	11851.50106452545	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS405	fungi_OG
3NTWF|Fungi	407	217.39820950501843	B	histone deacetylase	MHS405	fungi_OG
3NTWG|Fungi	648	545.9104096309555	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS405	fungi_OG
3NTWH|Fungi	308	469.8810473919396	J	Belongs to the universal ribosomal protein uS5 family	MHS405	fungi_OG
3NTWM|Fungi	1863	1339.2119971592433	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS405	fungi_OG
3NTWN|Fungi	696	970.5290979604315	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS405	fungi_OG
3NTWQ|Fungi	14	37.634408602150536	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS405	fungi_OG
3NTWS|Fungi	535	490.0683690032756	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS405	fungi_OG
3NTWU|Fungi	636	711.732894739707	T	serine threonine-protein phosphatase	MHS405	fungi_OG
3NTWV|Fungi	151	272.07207207207205	P	Phosphate transporter	MHS405	fungi_OG
3NTWW|Fungi	83	166.66666666666666	S	Mitochondrial protein	MHS405	fungi_OG
3NTWY|Fungi	927	1066.106666792188	T	STE STE20 PAKA protein kinase	MHS405	fungi_OG
3NTX1|Fungi	828	333.3982994258781	K	phd transcription factor	MHS405	fungi_OG
3NTX6|Fungi	473	257.43513565765943	UY	Nuclear pore complex	MHS405	fungi_OG
3NTX7|Fungi	560	695.1148201897748	UY	Importin 11	MHS405	fungi_OG
3NTXD|Fungi	659	327.01418614750344	L	Dna polymerase gamma	MHS405	fungi_OG
3NTXE|Fungi	202	306.17366382563415	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS405	fungi_OG
3NTXF|Fungi	1281	2628.6043658277745	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS405	fungi_OG
3NTXG|Fungi	256	365.18799466696436	K	-phosphatase	MHS405	fungi_OG
3NTXH|Fungi	577	1237.201254678764	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS405	fungi_OG
3NTXI|Fungi	182	224.91655687103446	O	Deoxyhypusine synthase	MHS405	fungi_OG
3NTXM|Fungi	379	375.3843816551812	S	WD-repeat protein pop3	MHS405	fungi_OG
3NTXR|Fungi	58	85.59230436662342	A	factor SLT11	MHS405	fungi_OG
3NTXU|Fungi	599	700.0025755317245	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS405	fungi_OG
3NTXV|Fungi	61	44.688644688644686	O	Glycosyltransferase family 33 protein	MHS405	fungi_OG
3NTXX|Fungi	224	475.181438939368	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS405	fungi_OG
3NTXY|Fungi	281	318.91293924198	E	nitrilase	MHS405	fungi_OG
3NTXZ|Fungi	290	320.30698030803165	KL	Transcription factor	MHS405	fungi_OG
3NTY0|Fungi	10	26.666666666666668	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS405	fungi_OG
3NTY2|Fungi	3501	2992.5933534226956	C	Fumarate hydratase	MHS405	fungi_OG
3NTY3|Fungi	1246	1880.8505990934973	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS405	fungi_OG
3NTY4|Fungi	434	433.2612864352468	J	YdiU domain protein	MHS405	fungi_OG
3NTY5|Fungi	135	207.3732718894009	T	cmgc cdk protein kinase	MHS405	fungi_OG
3NTY6|Fungi	579	497.01584601405625	S	Transcription factor	MHS405	fungi_OG
3NTY7|Fungi	1177	1274.0196093825743	J	phenylalanyl-tRNA synthetase alpha chain	MHS405	fungi_OG
3NTY8|Fungi	138	193.49749016415683	O	pre-rRNA-processing protein PNO1	MHS405	fungi_OG
3NTY9|Fungi	168	268.64021692151874	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS405	fungi_OG
3NTYA|Fungi	834	761.6965114813338	T	cmgc dyrk yak protein kinase	MHS405	fungi_OG
3NTYD|Fungi	1089	1407.945969128694	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS405	fungi_OG
3NTYE|Fungi	483	469.6647614003511	S	NA	MHS405	fungi_OG
3NTYH|Fungi	762	530.7695906973514	BD	Structural maintenance of chromosomes protein	MHS405	fungi_OG
3NTYJ|Fungi	330	206.65982331715816	G	Belongs to the PI3 PI4-kinase family	MHS405	fungi_OG
3NTYK|Fungi	7772	5907.259922905634	M	Chitin Synthase	MHS405	fungi_OG
3NTYM|Fungi	711	751.9955021603067	I	carbamoylphosphate synthase	MHS405	fungi_OG
3NTYN|Fungi	706	1033.9735546257286	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS405	fungi_OG
3NTYP|Fungi	8	30.3030303030303	IJT	acetamidase	MHS405	fungi_OG
3NTYR|Fungi	557	301.79224293586606	L	DNA repair helicase	MHS405	fungi_OG
3NTYS|Fungi	2149	2103.7235040304163	C	Belongs to the cytochrome b5 family	MHS405	fungi_OG
3NTYU|Fungi	518	335.7771649176034	U	Signal transduction protein	MHS405	fungi_OG
3NTYW|Fungi	737	665.3776907967618	P	transporter	MHS405	fungi_OG
3NTYX|Fungi	573	1047.442222570924	E	Xaa-pro dipeptidase	MHS405	fungi_OG
3NTYZ|Fungi	662	469.5465941887826	O	IQ and HECT domain protein	MHS405	fungi_OG
3NTZ0|Fungi	809	1761.6955808101109	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS405	fungi_OG
3NTZ4|Fungi	2342	1737.021913188478	J	Glycyl-trna synthetase	MHS405	fungi_OG
3NTZ9|Fungi	423	435.01317001510006	A	SNF2 family	MHS405	fungi_OG
3NTZB|Fungi	549	1399.6324617752834	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS405	fungi_OG
3NTZC|Fungi	515	560.005566155867	M	dolichyl-phosphate beta-glucosyltransferase	MHS405	fungi_OG
3NTZE|Fungi	8298	6549.599590850561	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS405	fungi_OG
