fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVK|Fungi	103	224.77986800309418	I	Cral trio domain protein	MHS392	fungi_OG
3NTVR|Fungi	3	13.513513513513514	F	Golgi to endosome transport protein	MHS392	fungi_OG
3NTVZ|Fungi	34	29.705152934692755	E	dioxygenase	MHS392	fungi_OG
3NTW3|Fungi	62	119.02563033137704	T	transporter	MHS392	fungi_OG
3NTW4|Fungi	16	25.276461295418642	H	Thiamine biosynthetic bifunctional	MHS392	fungi_OG
3NTW5|Fungi	22	45.77296720575023	B	histone deacetylase	MHS392	fungi_OG
3NTW9|Fungi	312	590.0440937572522	J	Belongs to the universal ribosomal protein uL5 family	MHS392	fungi_OG
3NTWB|Fungi	30	45.04504504504504	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS392	fungi_OG
3NTWE|Fungi	134	151.49216686637058	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS392	fungi_OG
3NTWM|Fungi	5	11.037527593818984	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS392	fungi_OG
3NTWY|Fungi	21	59.82905982905983	T	STE STE20 PAKA protein kinase	MHS392	fungi_OG
3NTX1|Fungi	14	27.131782945736433	K	phd transcription factor	MHS392	fungi_OG
3NTX7|Fungi	8	10.666666666666666	UY	Importin 11	MHS392	fungi_OG
3NTXD|Fungi	2	3.7878787878787876	L	Dna polymerase gamma	MHS392	fungi_OG
3NTXF|Fungi	148	212.46507072278396	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS392	fungi_OG
3NTXM|Fungi	20	33.670033670033675	S	WD-repeat protein pop3	MHS392	fungi_OG
3NTXU|Fungi	37	36.597428288822954	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS392	fungi_OG
3NTXX|Fungi	6	10.152284263959391	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS392	fungi_OG
3NTY2|Fungi	176	277.08355210192866	C	Fumarate hydratase	MHS392	fungi_OG
3NTY3|Fungi	48	48.93677408086631	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS392	fungi_OG
3NTYA|Fungi	7	5.555555555555555	T	cmgc dyrk yak protein kinase	MHS392	fungi_OG
3NTYB|Fungi	6	14.492753623188406	S	amino acid	MHS392	fungi_OG
3NTYD|Fungi	67	72.61692555810203	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS392	fungi_OG
3NTYJ|Fungi	21	28.45528455284553	G	Belongs to the PI3 PI4-kinase family	MHS392	fungi_OG
3NTYK|Fungi	143	232.6195518602766	M	Chitin Synthase	MHS392	fungi_OG
3NTYM|Fungi	54	54.54545454545455	I	carbamoylphosphate synthase	MHS392	fungi_OG
3NTYP|Fungi	26	49.05409631019387	IJT	acetamidase	MHS392	fungi_OG
3NTYW|Fungi	72	98.3052677029361	P	transporter	MHS392	fungi_OG
3NTZ0|Fungi	184	511.5903141361257	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS392	fungi_OG
3NTZ4|Fungi	16	22.22222222222222	J	Glycyl-trna synthetase	MHS392	fungi_OG
3NTZB|Fungi	24	41.87335862270207	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS392	fungi_OG
3NTZE|Fungi	193	173.99451043111753	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS392	fungi_OG
3NTZH|Fungi	11	14.666666666666666	O	proteasome subunit alpha	MHS392	fungi_OG
3NTZK|Fungi	19	19.91614255765199	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS392	fungi_OG
3NTZQ|Fungi	84	145.0777202072539	J	60S ribosomal protein L7	MHS392	fungi_OG
3NTZR|Fungi	10	15.015015015015015	U	vacuolar protein sorting-associated protein 74	MHS392	fungi_OG
3NTZV|Fungi	12	20.512820512820515	G	NADH kinase	MHS392	fungi_OG
3NTZW|Fungi	14	29.91452991452991	O	Beta subunit	MHS392	fungi_OG
3NU06|Fungi	8	14.652014652014651	A	Multiple RNA-binding domain-containing protein	MHS392	fungi_OG
