other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MJPT|Others	93	436.61971830985914	-	-	MHS584	other_OG
23PNB|Others	73	99.72677595628416	V	Type I restriction modification DNA specificity domain	MHS584	other_OG
23R7U|Others	2	8.438818565400844	K	PFAM helix-turn-helix domain protein	MHS584	other_OG
2CW1B|Others	2	5.2493438320209975	-	-	MHS584	other_OG
2F9WG|Others	1	5.291005291005291	S	Pfam:GVQW	MHS584	other_OG
2QR09|Others	8	28.070175438596493	C	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	MHS584	other_OG
2S5UM|Others	2	7.064364207221351	C	LAGLIDADG endonuclease	MHS584	other_OG
2SCCX|Others	17	26.984126984126984	-	-	MHS584	other_OG
2SEYV|Others	48	128	-	-	MHS584	other_OG
2SF6P|Others	2	8.658008658008658	-	-	MHS584	other_OG
2SWGZ|Others	2	7.4074074074074066	-	-	MHS584	other_OG
2XU6D|Others	80	61.72839506172839	L	COG0675 Transposase and inactivated derivatives	MHS584	other_OG
34H6Y|Others	25	56.216706335713475	J	Eukaryotic translation elongation factor 1 alpha	MHS584	other_OG
34K7W|Others	1	3.436426116838488	Z	Belongs to the actin family	MHS584	other_OG
34MTJ|Others	1	4.219409282700422	S	Acetyltransferase (GNAT) family	MHS584	other_OG
37I8J|Others	16	14.146772767462423	Z	Belongs to the actin family	MHS584	other_OG
37IAA|Others	1	4.385964912280701	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS584	other_OG
381XB|Others	4	23.809523809523807	-	-	MHS584	other_OG
38BZP|Others	4	4.166666666666667	TZ	Class II aldolase adducin	MHS584	other_OG
38EJA|Others	11088	38696.328923764966	O	Belongs to the heat shock protein 70 family	MHS584	other_OG
39N4Q|Others	38	25.182239893969516	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS584	other_OG
39TZY|Others	6	21.337496747332814	I	queuine tRNA-ribosyltransferase activity	MHS584	other_OG
3APRA|Others	12	21.302601711192597	S	Periplasmic binding protein domain	MHS584	other_OG
3B996|Others	4	20.833333333333332	S	RNA splicing	MHS584	other_OG
3B9C7|Others	1	4.504504504504505	G	NAD+ ADP-ribosyltransferase activity	MHS584	other_OG
3B9FQ|Others	3	10.416666666666668	B	beta-catenin binding	MHS584	other_OG
3B9VF|Others	1	3.584229390681003	T	GTPase activator activity	MHS584	other_OG
3B9WN|Others	195	178.35796943673736	S	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS584	other_OG
3BA18|Others	5	14.61988304093567	O	heat shock	MHS584	other_OG
3BA6Z|Others	3	12.5	G	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity	MHS584	other_OG
3BACX|Others	1	3.4722222222222223	T	positive regulation of endothelial cell chemotaxis	MHS584	other_OG
3BAD2|Others	1	5.291005291005291	F	GMP reductase activity	MHS584	other_OG
3BBGP|Others	7	34.28531934581465	Z	ATP binding	MHS584	other_OG
3BBJ7|Others	4	18.01801801801802	P	voltage-gated chloride channel activity	MHS584	other_OG
3BBP0|Others	404	273.15753887761997	O	serine-type endopeptidase activity	MHS584	other_OG
3BBWM|Others	21	29.04564315352697	K	lung ciliated cell differentiation	MHS584	other_OG
3BCFQ|Others	2	5.698005698005699	A	factor 8	MHS584	other_OG
3BDP5|Others	2	7.246376811594202	C	V-type proton ATPase catalytic subunit	MHS584	other_OG
3BDQF|Others	1	4.166666666666667	Z	structural constituent of cytoskeleton	MHS584	other_OG
3BDRF|Others	2	5.05050505050505	S	DNA-binding transcription factor activity, RNA polymerase II-specific	MHS584	other_OG
3BDY4|Others	1	5.847953216374268	Z	ATP-dependent microtubule motor activity, minus-end-directed	MHS584	other_OG
3BE0M|Others	61	28.319405756731662	B	SWI SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein	MHS584	other_OG
3BEGN|Others	97	79.56183750639464	S	mannose metabolic process	MHS584	other_OG
3BEU4|Others	2	7.8431372549019605	J	Belongs to the universal ribosomal protein uS19 family	MHS584	other_OG
3BGE7|Others	2	4.866180048661801	J	structural constituent of ribosome	MHS584	other_OG
3BIB8|Others	3	17.10758377425044	T	phosphoric diester hydrolase activity	MHS584	other_OG
3BIC8|Others	267	332.59392451325294	S	-	MHS584	other_OG
3BJCW|Others	19	18.682399213372666	S	-	MHS584	other_OG
3BPSP|Others	9	11.278195488721805	S	Protein of unknown function (DUF 659)	MHS584	other_OG
3BPYG|Others	65	147.33111536919765	S	proton channel activity	MHS584	other_OG
3BQAA|Others	2	5.208333333333333	B	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	MHS584	other_OG
3BTAV|Others	56	68.05555555555556	S	-	MHS584	other_OG
3BTPZ|Others	132	198.09821951685606	S	interleukin-8 biosynthetic process	MHS584	other_OG
