bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7MS|Bacteria	135	167.910447761194	L	Eco47II restriction endonuclease	MHS425	bacteria_OG
2Z7SI|Bacteria	623	893.5288871119217	S	Protein of unknown function (DUF3388)	MHS425	bacteria_OG
2Z7Z6|Bacteria	4	12.578616352201257	S	Phage portal protein, SPP1 family	MHS425	bacteria_OG
2Z80V|Bacteria	4	16.666666666666668	E	histidine decarboxylase	MHS425	bacteria_OG
2Z88M|Bacteria	2359	2067.7324553095505	S	NA	MHS425	bacteria_OG
2Z89H|Bacteria	94	87.34585467653196	S	NA	MHS425	bacteria_OG
2Z8AJ|Bacteria	59	100.93375572684111	S	Protein of unknown function (DUF3800)	MHS425	bacteria_OG
2Z8BZ|Bacteria	594	677.4540545914329	S	Replication initiator protein A	MHS425	bacteria_OG
2Z8VR|Bacteria	51	34.274193548387096	S	NA	MHS425	bacteria_OG
2Z8XT|Bacteria	890	1894.3379638099036	S	YwhD family	MHS425	bacteria_OG
2Z90C|Bacteria	1	3.7878787878787876	S	Protein of unknown function (DUF3710)	MHS425	bacteria_OG
2Z96Y|Bacteria	10	18.726591760299623	S	UPF0259 membrane protein	MHS425	bacteria_OG
2Z9EA|Bacteria	384	828.602356354179	S	NA	MHS425	bacteria_OG
2Z9GU|Bacteria	21	53.03030303030303	S	Carotene biosynthesis associated membrane protein	MHS425	bacteria_OG
2Z9JM|Bacteria	47	182.1705426356589	S	NAD-specific glutamate dehydrogenase	MHS425	bacteria_OG
2Z9U2|Bacteria	24	24.024024024024023	S	NA	MHS425	bacteria_OG
2Z9XI|Bacteria	1800	2523.864372704597	S	Nuclease-related domain	MHS425	bacteria_OG
2ZAHJ|Bacteria	569	220.52735143644236	S	NA	MHS425	bacteria_OG
2ZAK5|Bacteria	645	519.1732380033097	S	Accessory Sec system protein Asp1	MHS425	bacteria_OG
2ZB18|Bacteria	36	44.60966542750929	S	Abortive infection C-terminus	MHS425	bacteria_OG
2ZB3T|Bacteria	6	20.833333333333336	S	Plasmid encoded RepA protein	MHS425	bacteria_OG
2ZBRM|Bacteria	7	12.027491408934708	S	Accessory Sec system protein Asp1	MHS425	bacteria_OG
2ZBU7|Bacteria	7	8.739076154806492	S	Protein of unknown function (DUF3027)	MHS425	bacteria_OG
2ZBVG|Bacteria	583	1629.0051820756569	S	Protein of unknown function (DUF2992)	MHS425	bacteria_OG
2ZBVN|Bacteria	1042	2572.919297329516	S	Belongs to the UPF0403 family	MHS425	bacteria_OG
2ZBXH|Bacteria	1	3.875968992248062	S	NA	MHS425	bacteria_OG
2ZC43|Bacteria	16	25.967540574282147	S	NA	MHS425	bacteria_OG
2ZCAZ|Bacteria	26	38.179148311306896	S	Domain of unknown function (DUF5081)	MHS425	bacteria_OG
2ZCEC|Bacteria	22	48.63803915936617	S	NA	MHS425	bacteria_OG
2ZD1G|Bacteria	12	25.31645569620253	S	Evidence 5 No homology to any previously reported sequences	MHS425	bacteria_OG
2ZD8P|Bacteria	8	26.936026936026938	K	NA	MHS425	bacteria_OG
2ZEB0|Bacteria	59	139.47990543735224	S	NA	MHS425	bacteria_OG
2ZF80|Bacteria	142	296.1103593100469	S	NA	MHS425	bacteria_OG
2ZFSE|Bacteria	988	3615.251582732226	S	Family of unknown function	MHS425	bacteria_OG
2ZFWE|Bacteria	1258	4019.385711543699	S	NA	MHS425	bacteria_OG
2ZG0D|Bacteria	549	687.5968714749764	S	NA	MHS425	bacteria_OG
2ZG34|Bacteria	2	9.66183574879227	S	Protein of unknown function (DUF1656)	MHS425	bacteria_OG
2ZG6B|Bacteria	6	21.739130434782606	S	Domain of unknown function (DUF4192)	MHS425	bacteria_OG
2ZGBU|Bacteria	163	293.3014516367184	S	NA	MHS425	bacteria_OG
2ZGGJ|Bacteria	31	83.33333333333333	S	NA	MHS425	bacteria_OG
2ZGJ0|Bacteria	113	108.2375478927203	S	NA	MHS425	bacteria_OG
2ZGPQ|Bacteria	1	5.74712643678161	S	NA	MHS425	bacteria_OG
2ZH0T|Bacteria	205	624.2166732157301	S	Family of unknown function (DUF5327)	MHS425	bacteria_OG
2ZH8X|Bacteria	13	37.68115942028986	S	NA	MHS425	bacteria_OG
2ZIY1|Bacteria	10	30.864197530864196	S	NA	MHS425	bacteria_OG
2ZJ01|Bacteria	12	43.96385419839578	S	NA	MHS425	bacteria_OG
2ZJF0|Bacteria	4	25.157232704402514	S	NA	MHS425	bacteria_OG
2ZJV9|Bacteria	182	748.9711934156379	S	NA	MHS425	bacteria_OG
2ZJVY|Bacteria	18	82.1917808219178	S	NA	MHS425	bacteria_OG
2ZMV9|Bacteria	37	188.61959957850368	S	NA	MHS425	bacteria_OG
2ZNPS|Bacteria	23	73.71794871794872	S	NA	MHS425	bacteria_OG
2ZP1M|Bacteria	13	45.13888888888889	S	NA	MHS425	bacteria_OG
2ZP8Y|Bacteria	155	220.42010198322703	S	NA	MHS425	bacteria_OG
2ZR3G|Bacteria	2	8.658008658008658	S	NA	MHS425	bacteria_OG
2ZR52|Bacteria	160	486.05572138993	S	Putative zincin peptidase	MHS425	bacteria_OG
2ZRDK|Bacteria	13	62.80193236714976	S	NA	MHS425	bacteria_OG
2ZRR2|Bacteria	97	351.4492753623188	S	NA	MHS425	bacteria_OG
2ZRSZ|Bacteria	1	6.0606060606060606	S	NA	MHS425	bacteria_OG
2ZSEJ|Bacteria	8	26.936026936026938	L	NA	MHS425	bacteria_OG
2ZSWH|Bacteria	44	76.24020528102795	S	NA	MHS425	bacteria_OG
2ZTF8|Bacteria	55	182.88114842354216	S	NA	MHS425	bacteria_OG
2ZTH5|Bacteria	28	77.13498622589532	S	NA	MHS425	bacteria_OG
2ZVNZ|Bacteria	20	43.01075268817204	S	NA	MHS425	bacteria_OG
2ZVT7|Bacteria	11	70.51282051282051	S	NA	MHS425	bacteria_OG
2ZWEC|Bacteria	25	52.742616033755276	M	Cysteine protease able to cleave elastin, insulin, myoglobin, fibronectin, fibrinogen, HMW-kininogen, alpha-1- protease inhibitor and alpha-1-antitrypsin. Along with other extracellular proteases may contribute to the colonization and infection of human tissues (By similarity)	MHS425	bacteria_OG
2ZWG9|Bacteria	27	147.42562845596066	S	NA	MHS425	bacteria_OG
2ZWTE|Bacteria	12	39.67437719036739	S	Protein of unknown function (DUF2516)	MHS425	bacteria_OG
2ZWUI|Bacteria	8	46.783625730994146	S	NA	MHS425	bacteria_OG
2ZWUV|Bacteria	100	46.200708721215406	S	NA	MHS425	bacteria_OG
2ZX30|Bacteria	8	22.792022792022795	S	InterPro IPR009666	MHS425	bacteria_OG
2ZXC3|Bacteria	6	14.705882352941178	S	NA	MHS425	bacteria_OG
2ZZ0T|Bacteria	8	41.02564102564102	S	NA	MHS425	bacteria_OG
30063|Bacteria	104	228.0701754385965	S	NA	MHS425	bacteria_OG
300R1|Bacteria	13	35.21825396825397	S	NA	MHS425	bacteria_OG
301E5|Bacteria	425	1052.0801233246893	S	biosynthesis protein	MHS425	bacteria_OG
302A8|Bacteria	193	408.6170433739953	S	NA	MHS425	bacteria_OG
302WR|Bacteria	3206	9031.278604110554	S	NA	MHS425	bacteria_OG
302XS|Bacteria	49	122.80701754385964	S	NA	MHS425	bacteria_OG
3037F|Bacteria	61	272.8337396516636	S	NA	MHS425	bacteria_OG
303DS|Bacteria	48	68.57973825579074	S	Uncharacterized protein conserved in bacteria (DUF2262)	MHS425	bacteria_OG
303XN|Bacteria	1412	2413.675213675214	S	LPXTG cell wall anchor motif	MHS425	bacteria_OG
3041H|Bacteria	114	521.3589385259958	S	NA	MHS425	bacteria_OG
3042F|Bacteria	128	744.4041137326074	S	NA	MHS425	bacteria_OG
3044X|Bacteria	14	67.6328502415459	S	NA	MHS425	bacteria_OG
3044Z|Bacteria	3712	23186.990603433143	S	antibacterial protein	MHS425	bacteria_OG
30453|Bacteria	99	557.4601951720596	S	NA	MHS425	bacteria_OG
30454|Bacteria	152	742.2484529629503	S	NA	MHS425	bacteria_OG
30455|Bacteria	19	75.75128098601301	S	NA	MHS425	bacteria_OG
30457|Bacteria	24	42.89336889730328	S	NA	MHS425	bacteria_OG
3045K|Bacteria	14	48.10996563573883	S	NA	MHS425	bacteria_OG
3045R|Bacteria	322	1352.3913908940988	S	NA	MHS425	bacteria_OG
3045W|Bacteria	12	56.869369369369366	S	NA	MHS425	bacteria_OG
3045Y|Bacteria	129	728.8135593220339	S	Staphylococcal AgrD protein	MHS425	bacteria_OG
30466|Bacteria	3	13.157894736842104	S	NA	MHS425	bacteria_OG
30469|Bacteria	24	160	S	Protein of unknown function (DUF2648)	MHS425	bacteria_OG
3046D|Bacteria	2	11.695906432748536	S	NA	MHS425	bacteria_OG
30472|Bacteria	34	79.81220657276995	S	NA	MHS425	bacteria_OG
304A6|Bacteria	7	13.182674199623351	S	NA	MHS425	bacteria_OG
304AY|Bacteria	20	28.490028490028493	S	Intron encoded nuclease repeat motif	MHS425	bacteria_OG
304B6|Bacteria	26	30.84223013048636	S	NA	MHS425	bacteria_OG
304GR|Bacteria	159	477.07751704528494	S	NA	MHS425	bacteria_OG
304GX|Bacteria	322	1298.6138100790258	S	NA	MHS425	bacteria_OG
304HC|Bacteria	531	2025.1251501172787	S	NA	MHS425	bacteria_OG
304HW|Bacteria	8	27.900378310214375	L	NA	MHS425	bacteria_OG
304I3|Bacteria	17	71.72995780590718	S	NA	MHS425	bacteria_OG
304I7|Bacteria	7	31.447494262368313	S	NA	MHS425	bacteria_OG
304IB|Bacteria	24	131.62672476397967	S	NA	MHS425	bacteria_OG
3050P|Bacteria	777	1093.6820858596252	S	NA	MHS425	bacteria_OG
3051Q|Bacteria	2937	3393.9790787007782	S	NA	MHS425	bacteria_OG
3052I|Bacteria	138	214.9532710280374	S	Putative mobile pathogenicity island	MHS425	bacteria_OG
3052M|Bacteria	678	1089.715958762769	S	NA	MHS425	bacteria_OG
3052N|Bacteria	297	596.0998930718189	S	NA	MHS425	bacteria_OG
3052T|Bacteria	599	1090.6065204013853	S	NA	MHS425	bacteria_OG
3053A|Bacteria	66	69.72079589216945	S	NA	MHS425	bacteria_OG
3053D|Bacteria	1218	1935.5123205725793	S	ABC-2 family transporter protein	MHS425	bacteria_OG
3054N|Bacteria	481	817.8298066745858	S	NA	MHS425	bacteria_OG
