bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7MW|Bacteria	1	4.694835680751174	S	NA	MHS373	bacteria_OG
2Z7NA|Bacteria	7	28.80658436213992	S	Psort location CytoplasmicMembrane, score	MHS373	bacteria_OG
2Z7NE|Bacteria	52	95.74126651680035	C	Phycocyanin beta subunit	MHS373	bacteria_OG
2Z7RC|Bacteria	26	25.497682859248165	C	Glycine/sarcosine/betaine reductase component B subunits	MHS373	bacteria_OG
2Z7RG|Bacteria	19	39.33747412008282	C	protein-chromophore linkage	MHS373	bacteria_OG
2Z7RS|Bacteria	371	783.0238198293938	S	Protein of unknown function (DUF2891)	MHS373	bacteria_OG
2Z7SC|Bacteria	1	3.584229390681003	S	NA	MHS373	bacteria_OG
2Z7SI|Bacteria	162	241.4232780255551	S	Protein of unknown function (DUF3388)	MHS373	bacteria_OG
2Z7TN|Bacteria	20	44.75731685251265	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	MHS373	bacteria_OG
2Z7TU|Bacteria	85	78.72152990105864	S	NA	MHS373	bacteria_OG
2Z7U4|Bacteria	444	756.737948771149	S	succinate dehydrogenase	MHS373	bacteria_OG
2Z7VA|Bacteria	17	30.53721488595438	P	photosynthetic electron transport in photosystem II	MHS373	bacteria_OG
2Z7VY|Bacteria	117	85.90685807216045	S	Psort location Cytoplasmic, score	MHS373	bacteria_OG
2Z7WZ|Bacteria	2	4.938271604938271	S	Alternative locus ID	MHS373	bacteria_OG
2Z7X0|Bacteria	14	33.068393680698655	C	allophycocyanin beta subunit	MHS373	bacteria_OG
2Z7ZP|Bacteria	1	3.623188405797101	S	oxygen evolving activity	MHS373	bacteria_OG
2Z802|Bacteria	9	29.53421805880822	S	phage tail protein	MHS373	bacteria_OG
2Z80P|Bacteria	69	135.2941176470588	S	NA	MHS373	bacteria_OG
2Z80V|Bacteria	10753	12268.412404892457	E	histidine decarboxylase	MHS373	bacteria_OG
2Z830|Bacteria	11	14.905149051490515	S	Protein of unknown function (DUF2993)	MHS373	bacteria_OG
2Z839|Bacteria	40	37.97880731113473	S	Phage portal protein, SPP1 Gp6-like	MHS373	bacteria_OG
2Z83I|Bacteria	695	630.4108904268512	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS373	bacteria_OG
2Z85C|Bacteria	13	45.34431666802599	C	protein-chromophore linkage	MHS373	bacteria_OG
2Z86M|Bacteria	4	5.3120849933598935	S	May be involved in photosynthetic membrane biogenesis	MHS373	bacteria_OG
2Z87P|Bacteria	244	478.52231516801163	C	photosynthetic electron transport in photosystem II	MHS373	bacteria_OG
2Z889|Bacteria	47	66.17548303300255	S	Histidine phosphatase superfamily (branch 2)	MHS373	bacteria_OG
2Z88M|Bacteria	1292	1047.959327684846	S	NA	MHS373	bacteria_OG
2Z89H|Bacteria	12	7.874015748031496	S	NA	MHS373	bacteria_OG
2Z89R|Bacteria	204	241.74521316340147	S	NA	MHS373	bacteria_OG
2Z8BZ|Bacteria	25	63.44453092220716	S	Replication initiator protein A	MHS373	bacteria_OG
2Z8E5|Bacteria	35	51.62674818993325	S	NA	MHS373	bacteria_OG
2Z8GZ|Bacteria	2	6.802721088435375	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors	MHS373	bacteria_OG
2Z8JK|Bacteria	102	125.81053576476917	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex	MHS373	bacteria_OG
2Z8P5|Bacteria	19	43.591614317983215	S	Lantibiotic dehydratase, C terminus	MHS373	bacteria_OG
2Z8UC|Bacteria	293	367.0776214167988	S	NA	MHS373	bacteria_OG
2Z8W7|Bacteria	5	6.016847172081829	S	Protein of unknown function (Hypoth_ymh)	MHS373	bacteria_OG
2Z8XT|Bacteria	1033	2022.7782316558707	S	YwhD family	MHS373	bacteria_OG
2Z90C|Bacteria	591	1184.7290905213335	S	Protein of unknown function (DUF3710)	MHS373	bacteria_OG
2Z91K|Bacteria	2	3.8314176245210727	S	NA	MHS373	bacteria_OG
2Z980|Bacteria	73	176.41719723968552	S	NA	MHS373	bacteria_OG
2Z9EA|Bacteria	34	45.11009204149998	S	NA	MHS373	bacteria_OG
2Z9GU|Bacteria	648	667.0146433226471	S	Carotene biosynthesis associated membrane protein	MHS373	bacteria_OG
2Z9JM|Bacteria	122	471.4434537488127	S	NAD-specific glutamate dehydrogenase	MHS373	bacteria_OG
2Z9PH|Bacteria	7	9.07911802853437	S	NA	MHS373	bacteria_OG
2Z9SP|Bacteria	22	43.13725490196078	S	Domain of unknown function (DUF4263)	MHS373	bacteria_OG
2Z9UW|Bacteria	6	17.699115044247787	S	NA	MHS373	bacteria_OG
2Z9XI|Bacteria	849	1257.403302978344	S	Nuclease-related domain	MHS373	bacteria_OG
2ZA17|Bacteria	6	13.071895424836601	S	NA	MHS373	bacteria_OG
2ZA62|Bacteria	39	127.77282273210324	S	Domain of unknown function (DUF4191)	MHS373	bacteria_OG
2ZAA4|Bacteria	8	10.256410256410255	S	Protein of unknown function (DUF3120)	MHS373	bacteria_OG
2ZAAY|Bacteria	17	59.64912280701755	S	NA	MHS373	bacteria_OG
2ZADB|Bacteria	282	694.9176096883066	S	NA	MHS373	bacteria_OG
2ZAIR|Bacteria	420	365.43390248508507	S	NA	MHS373	bacteria_OG
2ZAK5|Bacteria	21	20.88452088452088	S	Accessory Sec system protein Asp1	MHS373	bacteria_OG
2ZAQK|Bacteria	116	136.9725167220291	S	NA	MHS373	bacteria_OG
2ZARE|Bacteria	2	3.4542314335060453	S	NA	MHS373	bacteria_OG
2ZARS|Bacteria	124	445.938768830126	S	NA	MHS373	bacteria_OG
2ZAV8|Bacteria	646	1538.5712936509694	S	EcsC protein family	MHS373	bacteria_OG
2ZAVY|Bacteria	1113	1816.8334538438578	S	NA	MHS373	bacteria_OG
2ZAWR|Bacteria	364	458.265533450344	S	NA	MHS373	bacteria_OG
2ZB59|Bacteria	46	83.50308256629681	S	capsule polysaccharide biosynthetic process	MHS373	bacteria_OG
2ZB85|Bacteria	15	11.764705882352942	S	NA	MHS373	bacteria_OG
2ZB92|Bacteria	2	4.11522633744856	S	HmuY protein	MHS373	bacteria_OG
2ZBEI|Bacteria	32	51.036682615629985	S	NA	MHS373	bacteria_OG
2ZBFQ|Bacteria	322	535.401668494517	S	NA	MHS373	bacteria_OG
2ZBMS|Bacteria	3	17.24137931034483	S	NA	MHS373	bacteria_OG
2ZBN6|Bacteria	6	13.54042214257268	S	'photosystem I	MHS373	bacteria_OG
2ZBND|Bacteria	10	22.392243080218726	S	Psort location CytoplasmicMembrane, score	MHS373	bacteria_OG
2ZBRV|Bacteria	363	562.561487048154	S	YwiC-like protein	MHS373	bacteria_OG
2ZBTG|Bacteria	4	12.606837606837608	S	NA	MHS373	bacteria_OG
2ZBTZ|Bacteria	3	8.064516129032258	S	Psort location Cytoplasmic, score	MHS373	bacteria_OG
