virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	91	140.4320987654321	S	HNH endonuclease	MHS409	virus_OG
4QAK6|Virus	970	546.0845493856706	S	N-acetylmuramoyl-L-alanine amidase activity	MHS409	virus_OG
4QAQV|Virus	160	275.31105048406613	S	protein disulfide oxidoreductase activity	MHS409	virus_OG
4QAR7|Virus	56	60.87859304714702	S	Phage portal protein, SPP1 Gp6-like	MHS409	virus_OG
4QARF|Virus	14	10.903426791277258	S	Pfam:Terminase_3C	MHS409	virus_OG
4QATP|Virus	11	18.425460636515915	S	NA	MHS409	virus_OG
4QAVQ|Virus	46	103.93705410286103	S	Phage major tail protein 2	MHS409	virus_OG
4QAWG|Virus	230	250.78468564473297	S	DnaB-like helicase C terminal domain	MHS409	virus_OG
4QAX8|Virus	43	59.72609250157884	S	calcium ion binding	MHS409	virus_OG
4QAZF|Virus	39	87.52461070341866	S	Protein of unknwon function (DUF3310)	MHS409	virus_OG
4QB0W|Virus	59	135.73916254532125	S	Protein of unknown function (DUF1064)	MHS409	virus_OG
4QBBN|Virus	36	74.07407407407408	S	Siphovirus Gp157	MHS409	virus_OG
4QBCW|Virus	10	35.29662825437473	S	Phage gp6-like head-tail connector protein	MHS409	virus_OG
4QBDC|Virus	30	64.91746735649174	S	Pfam:Phage_holin_4_1	MHS409	virus_OG
4QBHW|Virus	230	371.81200083132927	S	NA	MHS409	virus_OG
4QBI8|Virus	5	12.919896640826874	S	Helix-turn-helix of insertion element transposase	MHS409	virus_OG
4QBIH|Virus	727	548.6202817211401	S	recombinase activity	MHS409	virus_OG
4QBSI|Virus	443	150.9437494066515	S	NA	MHS409	virus_OG
4QBXB|Virus	14	28.686252771618626	S	Phage minor structural protein GP20	MHS409	virus_OG
4QCCB|Virus	422	907.5268817204301	S	Pfam:Peptidase_M78	MHS409	virus_OG
4QD4X|Virus	6	14.492753623188406	S	NA	MHS409	virus_OG
4QDF9|Virus	4	7.707129094412331	S	Protein of unknown function (DUF1071)	MHS409	virus_OG
4QDU7|Virus	53	150.159665929747	S	Staphylococcal nuclease homologue	MHS409	virus_OG
4QDY5|Virus	6	24.390243902439025	S	NA	MHS409	virus_OG
4QE0Y|Virus	3	5	S	Pfam:Gamma_PGA_hydro	MHS409	virus_OG
4QE7B|Virus	24	16.25386996904025	S	metallocarboxypeptidase activity	MHS409	virus_OG
4QFIF|Virus	1	3.546099290780142	S	NA	MHS409	virus_OG
4QFVV|Virus	57	84.07079646017698	S	Pfam:HNHc_6	MHS409	virus_OG
4QFWR|Virus	15	40.32258064516129	S	NA	MHS409	virus_OG
4QGYH|Virus	5	18.939393939393938	S	NA	MHS409	virus_OG
