virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAU9|Virus	19	40.598290598290596	S	Single-strand binding protein family	MHS341	virus_OG
4QAVQ|Virus	12	46.51162790697674	S	Phage major tail protein 2	MHS341	virus_OG
4QAX8|Virus	11	39.85507246376811	S	calcium ion binding	MHS341	virus_OG
4QB47|Virus	101	167.44177033678255	A	mRNA methyltransferase activity	MHS341	virus_OG
4QBDC|Virus	51	103.65853658536585	S	Pfam:Phage_holin_4_1	MHS341	virus_OG
4QBHS|Virus	42	46.2046204620462	S	DNA metabolic process	MHS341	virus_OG
4QBHW|Virus	85	137.54045307443366	S	NA	MHS341	virus_OG
4QC5X|Virus	7	29.91452991452991	S	NA	MHS341	virus_OG
4QCCB|Virus	68	148.14814814814815	S	Pfam:Peptidase_M78	MHS341	virus_OG
4QG2D|Virus	12	52.63157894736842	S	NA	MHS341	virus_OG
