fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	224	249.31766763732108	L	Dna repair helicase rad25	MHS587	fungi_OG
3NTVI|Fungi	162	126.95436231406634	I	cytomegalovirus gh-receptor family protein	MHS587	fungi_OG
3NTVK|Fungi	5804	3304.508143297138	I	Cral trio domain protein	MHS587	fungi_OG
3NTVM|Fungi	372	416.9382337253864	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS587	fungi_OG
3NTVQ|Fungi	470	553.2911379886793	S	mRNA processing protein	MHS587	fungi_OG
3NTVR|Fungi	323	455.48493342364475	F	Golgi to endosome transport protein	MHS587	fungi_OG
3NTVW|Fungi	253	632.8814912920832	U	snare protein	MHS587	fungi_OG
3NTVY|Fungi	393	667.5082586293706	G	Fructose-2,6-bisphosphatase	MHS587	fungi_OG
3NTVZ|Fungi	113	95.60067681895093	E	dioxygenase	MHS587	fungi_OG
3NTW3|Fungi	1915	1500.2385839162255	T	transporter	MHS587	fungi_OG
3NTW4|Fungi	580	622.2890914758783	H	Thiamine biosynthetic bifunctional	MHS587	fungi_OG
3NTW5|Fungi	3017	1574.8817004738285	B	histone deacetylase	MHS587	fungi_OG
3NTW8|Fungi	877	442.7846633380411	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS587	fungi_OG
3NTW9|Fungi	3492	9433.355343163854	J	Belongs to the universal ribosomal protein uL5 family	MHS587	fungi_OG
3NTWB|Fungi	287	428.20609999753054	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS587	fungi_OG
3NTWD|Fungi	213	210.34879413542336	T	serine threonine-protein kinase	MHS587	fungi_OG
3NTWE|Fungi	9577	12411.765073968912	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS587	fungi_OG
3NTWF|Fungi	344	539.2990799014877	B	histone deacetylase	MHS587	fungi_OG
3NTWG|Fungi	534	463.38580858242676	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS587	fungi_OG
3NTWH|Fungi	626	612.2220481842377	J	Belongs to the universal ribosomal protein uS5 family	MHS587	fungi_OG
3NTWM|Fungi	2928	1818.7069333206643	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS587	fungi_OG
3NTWN|Fungi	477	441.4249133339574	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS587	fungi_OG
3NTWQ|Fungi	225	149.10536779324056	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS587	fungi_OG
3NTWS|Fungi	615	593.6075557014185	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS587	fungi_OG
3NTWU|Fungi	746	894.19576491369	T	serine threonine-protein phosphatase	MHS587	fungi_OG
3NTWV|Fungi	229	434.9900748205833	P	Phosphate transporter	MHS587	fungi_OG
3NTWW|Fungi	334	744.1462453882936	S	Mitochondrial protein	MHS587	fungi_OG
3NTWY|Fungi	569	507.30312832394424	T	STE STE20 PAKA protein kinase	MHS587	fungi_OG
3NTX1|Fungi	1094	607.3020896005886	K	phd transcription factor	MHS587	fungi_OG
3NTX5|Fungi	19	25.032938076416336	E	Prephenate dehydratase	MHS587	fungi_OG
3NTX6|Fungi	1383	1152.411552809672	UY	Nuclear pore complex	MHS587	fungi_OG
3NTX7|Fungi	932	532.2592685352973	UY	Importin 11	MHS587	fungi_OG
3NTXD|Fungi	680	339.31482995688384	L	Dna polymerase gamma	MHS587	fungi_OG
3NTXE|Fungi	109	134.7230254410289	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS587	fungi_OG
3NTXF|Fungi	4075	7248.143731683347	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS587	fungi_OG
3NTXG|Fungi	385	749.6276570321336	K	-phosphatase	MHS587	fungi_OG
3NTXH|Fungi	401	652.9564094693168	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS587	fungi_OG
3NTXI|Fungi	123	229.86244740316891	O	Deoxyhypusine synthase	MHS587	fungi_OG
3NTXM|Fungi	506	554.0884976116374	S	WD-repeat protein pop3	MHS587	fungi_OG
3NTXR|Fungi	73	81.9304152637486	A	factor SLT11	MHS587	fungi_OG
3NTXU|Fungi	279	372.09874456027904	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS587	fungi_OG
3NTXV|Fungi	202	187.31610763387363	O	Glycosyltransferase family 33 protein	MHS587	fungi_OG
3NTXX|Fungi	167	96.646580114441	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS587	fungi_OG
3NTXY|Fungi	44	88.35260599966483	E	nitrilase	MHS587	fungi_OG
3NTXZ|Fungi	407	509.8084150326797	KL	Transcription factor	MHS587	fungi_OG
3NTY0|Fungi	202	216.58191784774064	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS587	fungi_OG
