bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7QD|Bacteria	4	5.128205128205128	S	NA	MHS586	bacteria_OG
2Z7RS|Bacteria	2929	6351.484167485104	S	Protein of unknown function (DUF2891)	MHS586	bacteria_OG
2Z7SI|Bacteria	11	15.908712310511412	S	Protein of unknown function (DUF3388)	MHS586	bacteria_OG
2Z7U4|Bacteria	948	2149.9063886700287	S	succinate dehydrogenase	MHS586	bacteria_OG
2Z7VY|Bacteria	2491	1764.298782593446	S	Psort location Cytoplasmic, score	MHS586	bacteria_OG
2Z802|Bacteria	295	796.1289799477554	S	phage tail protein	MHS586	bacteria_OG
2Z80V|Bacteria	1198	1497.3415357516271	E	histidine decarboxylase	MHS586	bacteria_OG
2Z83I|Bacteria	6210	6291.321242159592	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS586	bacteria_OG
2Z854|Bacteria	12	13.157894736842104	S	membrane	MHS586	bacteria_OG
2Z88M|Bacteria	47	43.606353388962084	S	NA	MHS586	bacteria_OG
2Z89R|Bacteria	2044	1916.2291875406622	S	NA	MHS586	bacteria_OG
2Z8BZ|Bacteria	3	5.4945054945054945	S	Replication initiator protein A	MHS586	bacteria_OG
2Z8QS|Bacteria	28	55.906311785024656	S	NA	MHS586	bacteria_OG
2Z8UC|Bacteria	681	1131.3705429746078	S	NA	MHS586	bacteria_OG
2Z8XT|Bacteria	4	6.472491909385114	S	YwhD family	MHS586	bacteria_OG
2Z8YX|Bacteria	111	212.04688309231904	S	Protein of unknown function (DUF2815)	MHS586	bacteria_OG
2Z90C|Bacteria	2328	4828.251293218096	S	Protein of unknown function (DUF3710)	MHS586	bacteria_OG
2Z97R|Bacteria	181	286.9392562964219	S	Domain of unknown function (DUF4432)	MHS586	bacteria_OG
2Z980|Bacteria	163	407.30655774903556	S	NA	MHS586	bacteria_OG
2Z9GU|Bacteria	2347	2509.427921661881	S	Carotene biosynthesis associated membrane protein	MHS586	bacteria_OG
2Z9JM|Bacteria	826	3013.112491373361	S	NAD-specific glutamate dehydrogenase	MHS586	bacteria_OG
2Z9Q5|Bacteria	10	16.501650165016503	S	NA	MHS586	bacteria_OG
2Z9SP|Bacteria	32	62.745098039215684	S	Domain of unknown function (DUF4263)	MHS586	bacteria_OG
2Z9UW|Bacteria	412	563.5914782911627	S	NA	MHS586	bacteria_OG
2Z9X7|Bacteria	213	375.0383086710088	S	NA	MHS586	bacteria_OG
2Z9XI|Bacteria	22	31.636801455012353	S	Nuclease-related domain	MHS586	bacteria_OG
2ZA0R|Bacteria	20	13.020833333333334	S	Domain of unknown function (DUF4300)	MHS586	bacteria_OG
2ZA38|Bacteria	131	371.4965290170707	S	NA	MHS586	bacteria_OG
2ZA5I|Bacteria	2	4.357298474945534	S	NA	MHS586	bacteria_OG
2ZA62|Bacteria	30	40.48582995951417	S	Domain of unknown function (DUF4191)	MHS586	bacteria_OG
2ZAAY|Bacteria	103	361.40350877192986	S	NA	MHS586	bacteria_OG
2ZAIR|Bacteria	4630	4850.6467279873705	S	NA	MHS586	bacteria_OG
2ZAK5|Bacteria	14	8.922880815806247	S	Accessory Sec system protein Asp1	MHS586	bacteria_OG
2ZAQK|Bacteria	823	1148.1074079147306	S	NA	MHS586	bacteria_OG
2ZAV8|Bacteria	4852	13133.959910296087	S	EcsC protein family	MHS586	bacteria_OG
2ZAVY|Bacteria	468	2363.6363636363635	S	NA	MHS586	bacteria_OG
2ZAWR|Bacteria	62	89.37834437651996	S	NA	MHS586	bacteria_OG
2ZBEI|Bacteria	333	531.1004784688995	S	NA	MHS586	bacteria_OG
2ZBMK|Bacteria	18	16.216216216216214	S	NA	MHS586	bacteria_OG
2ZBSK|Bacteria	1	5.291005291005291	S	NA	MHS586	bacteria_OG
2ZBU7|Bacteria	3995	5654.307116104869	S	Protein of unknown function (DUF3027)	MHS586	bacteria_OG
2ZBVG|Bacteria	12	32.27005172721327	S	Protein of unknown function (DUF2992)	MHS586	bacteria_OG
2ZBVN|Bacteria	23	55.63566450372507	S	Belongs to the UPF0403 family	MHS586	bacteria_OG
2ZBXF|Bacteria	2	4.47427293064877	S	PFAM MerC mercury resistance protein	MHS586	bacteria_OG
2ZC0F|Bacteria	4	8.94854586129754	S	Integrating conjugative element protein	MHS586	bacteria_OG
2ZC43|Bacteria	2150	4078.6448291107686	S	NA	MHS586	bacteria_OG
2ZCCT|Bacteria	1312	2467.116766769946	S	Glyoxalase-like domain	MHS586	bacteria_OG
2ZCCY|Bacteria	37	57.36434108527131	S	NA	MHS586	bacteria_OG
2ZCEC|Bacteria	1	5.05050505050505	S	NA	MHS586	bacteria_OG
2ZCFK|Bacteria	2779	4655.396355988128	S	Protein of unknown function (DUF3071)	MHS586	bacteria_OG
2ZCGZ|Bacteria	645	1656.608241513902	S	NA	MHS586	bacteria_OG
2ZD2Z|Bacteria	13	50.3875968992248	S	NA	MHS586	bacteria_OG
2ZDVV|Bacteria	545	1783.095411600967	S	Protein of unknown function (DUF2530)	MHS586	bacteria_OG
2ZE5P|Bacteria	6	15.267175572519083	S	NA	MHS586	bacteria_OG
2ZERP|Bacteria	307	476.32993798069157	S	NA	MHS586	bacteria_OG
2ZF6Y|Bacteria	114	587.661791769848	S	Staphylococcus haemolytic protein	MHS586	bacteria_OG
2ZF80|Bacteria	4	7.246376811594202	S	NA	MHS586	bacteria_OG
2ZFSE|Bacteria	92	340.7407407407407	S	Family of unknown function	MHS586	bacteria_OG
2ZFWE|Bacteria	11	32.27382426543236	S	NA	MHS586	bacteria_OG
2ZFXT|Bacteria	33	86.17724867724868	H	NA	MHS586	bacteria_OG
2ZG34|Bacteria	2	9.66183574879227	S	Protein of unknown function (DUF1656)	MHS586	bacteria_OG
2ZGCU|Bacteria	674	1474.8471806387224	S	NA	MHS586	bacteria_OG
2ZGM1|Bacteria	63	184.68609229076867	S	NA	MHS586	bacteria_OG
2ZGWI|Bacteria	1016	2472.261557198335	S	NA	MHS586	bacteria_OG
2ZH0T|Bacteria	1	3.875968992248062	S	Family of unknown function (DUF5327)	MHS586	bacteria_OG
2ZH8X|Bacteria	387	1316.326530612245	S	NA	MHS586	bacteria_OG
2ZHDW|Bacteria	177	324.1758241758242	S	NA	MHS586	bacteria_OG
2ZHFY|Bacteria	325	892.3826961361291	S	NA	MHS586	bacteria_OG
2ZHHZ|Bacteria	2	5.74712643678161	S	NA	MHS586	bacteria_OG
2ZI2S|Bacteria	23	90.74074074074073	S	NA	MHS586	bacteria_OG
2ZICA|Bacteria	2417	2850.217270491393	S	NA	MHS586	bacteria_OG
2ZII8|Bacteria	1	4.62962962962963	S	NA	MHS586	bacteria_OG
2ZJ01|Bacteria	2439	14501.043083900226	S	NA	MHS586	bacteria_OG
2ZJ24|Bacteria	336	555.8301627691169	S	NA	MHS586	bacteria_OG
2ZJ7W|Bacteria	292	699.9309868875087	S	NA	MHS586	bacteria_OG
2ZJ86|Bacteria	147	376.9230769230769	S	NA	MHS586	bacteria_OG
2ZJBS|Bacteria	3	13.333333333333332	S	NA	MHS586	bacteria_OG
2ZJV9|Bacteria	5	20.5761316872428	S	NA	MHS586	bacteria_OG
2ZK5V|Bacteria	493	1304.2328042328043	S	NA	MHS586	bacteria_OG
2ZKEJ|Bacteria	13	69.89247311827957	S	NA	MHS586	bacteria_OG
2ZKT7|Bacteria	1	3.5087719298245617	S	NA	MHS586	bacteria_OG
2ZM4U|Bacteria	12	29.411764705882355	S	NA	MHS586	bacteria_OG
2ZMPZ|Bacteria	68	348.71794871794873	S	NA	MHS586	bacteria_OG
2ZMTW|Bacteria	2	7.575757575757575	S	NA	MHS586	bacteria_OG
2ZMUZ|Bacteria	23	15.425888665325283	S	NA	MHS586	bacteria_OG
2ZMZU|Bacteria	2	4.301075268817204	S	NA	MHS586	bacteria_OG
2ZNGD|Bacteria	4	16.260162601626018	S	NA	MHS586	bacteria_OG
2ZNPS|Bacteria	1	5.128205128205128	S	NA	MHS586	bacteria_OG
2ZNZ6|Bacteria	400	1410.8091242916864	S	NA	MHS586	bacteria_OG
2ZP1M|Bacteria	1	3.4722222222222223	S	NA	MHS586	bacteria_OG
2ZPNR|Bacteria	4354	6800.565238407826	S	NA	MHS586	bacteria_OG
2ZPT1|Bacteria	100	274.5406122198821	S	NA	MHS586	bacteria_OG
2ZPU3|Bacteria	67	366.120218579235	S	NA	MHS586	bacteria_OG
2ZQ2R|Bacteria	92	235.89743589743588	S	NA	MHS586	bacteria_OG
2ZQTA|Bacteria	6	24.056467876692594	S	NA	MHS586	bacteria_OG
2ZR3G|Bacteria	117	228.0701754385965	S	NA	MHS586	bacteria_OG
2ZR7K|Bacteria	1	3.4013605442176873	S	NA	MHS586	bacteria_OG
2ZRA9|Bacteria	4	12.820512820512821	S	Antitoxin Phd_YefM, type II toxin-antitoxin system	MHS586	bacteria_OG
2ZRKW|Bacteria	176	340.68883227715486	S	NA	MHS586	bacteria_OG
2ZRNR|Bacteria	324	685.0460757440876	S	NA	MHS586	bacteria_OG
2ZRP6|Bacteria	407	1395.2454148240568	S	NA	MHS586	bacteria_OG
2ZRSZ|Bacteria	656	3975.7575757575755	S	NA	MHS586	bacteria_OG
2ZRX2|Bacteria	4	11.204481792717088	S	NA	MHS586	bacteria_OG
2ZS8K|Bacteria	143	496.58048249223555	S	Acyl-CoA carboxylase epsilon subunit	MHS586	bacteria_OG
2ZS8U|Bacteria	1	5.649717514124294	S	NA	MHS586	bacteria_OG
2ZSBN|Bacteria	3	7.692307692307692	S	NA	MHS586	bacteria_OG
2ZSJ3|Bacteria	1119	1757.4540053268195	S	NA	MHS586	bacteria_OG
2ZTF8|Bacteria	1	4.694835680751174	S	NA	MHS586	bacteria_OG
2ZTUE|Bacteria	1	5.05050505050505	S	NA	MHS586	bacteria_OG
2ZTVJ|Bacteria	3304	8398.890537838757	S	Protein of unknown function (DUF3618)	MHS586	bacteria_OG
2ZTY3|Bacteria	11	20.833333333333332	S	Protein of unknown function (DUF3618)	MHS586	bacteria_OG
2ZU6B|Bacteria	2	9.00900900900901	S	NA	MHS586	bacteria_OG
2ZUXP|Bacteria	4	16.46090534979424	S	NA	MHS586	bacteria_OG
2ZVAX|Bacteria	563	1029.4518656639382	S	NA	MHS586	bacteria_OG
2ZVJF|Bacteria	9359	21770.330038176988	S	NA	MHS586	bacteria_OG
2ZW25|Bacteria	288	604.5851014118032	S	Protein of unknown function (DUF3090)	MHS586	bacteria_OG
2ZW9H|Bacteria	7	8.641975308641975	S	NA	MHS586	bacteria_OG
2ZWG9|Bacteria	2	9.950248756218905	S	NA	MHS586	bacteria_OG
2ZWGX|Bacteria	727	1433.322496035777	S	Protein of unknown function (DUF3145)	MHS586	bacteria_OG
2ZWUF|Bacteria	2	4.830917874396135	S	NA	MHS586	bacteria_OG
2ZWWZ|Bacteria	1357	1937.3805221897967	S	NA	MHS586	bacteria_OG
2ZYP7|Bacteria	132	228.8769581315992	S	NA	MHS586	bacteria_OG
2ZZ02|Bacteria	2	8.658008658008658	S	NA	MHS586	bacteria_OG
2ZZ1P|Bacteria	1	3.9682539682539684	S	NA	MHS586	bacteria_OG
3016R|Bacteria	4	16.666666666666668	S	NA	MHS586	bacteria_OG
301E5|Bacteria	18	48.642712864524036	S	biosynthesis protein	MHS586	bacteria_OG
301P8|Bacteria	5	18.939393939393938	S	NA	MHS586	bacteria_OG
302A8|Bacteria	2	6.172839506172839	S	NA	MHS586	bacteria_OG
302WR|Bacteria	105	286.4683602190406	S	NA	MHS586	bacteria_OG
3034C|Bacteria	2	7.4074074074074066	S	NA	MHS586	bacteria_OG
3036A|Bacteria	4	9.132420091324201	S	NA	MHS586	bacteria_OG
3041H|Bacteria	3	13.890675356042905	S	NA	MHS586	bacteria_OG
3042F|Bacteria	2	11.695906432748536	S	NA	MHS586	bacteria_OG
30437|Bacteria	4	12.820512820512821	S	NA	MHS586	bacteria_OG
3044Z|Bacteria	44	239.08832515389892	S	antibacterial protein	MHS586	bacteria_OG
30450|Bacteria	1	5.649717514124294	S	Transcriptional activator RinB	MHS586	bacteria_OG
30454|Bacteria	2	9.52575355514731	S	NA	MHS586	bacteria_OG
30455|Bacteria	4	15.879610395605411	S	NA	MHS586	bacteria_OG
3045W|Bacteria	1	5.376344086021505	S	NA	MHS586	bacteria_OG
3045X|Bacteria	3	14.088536079525138	S	NA	MHS586	bacteria_OG
3045Y|Bacteria	3	16.949152542372882	S	Staphylococcal AgrD protein	MHS586	bacteria_OG
30466|Bacteria	2	8.771929824561402	S	NA	MHS586	bacteria_OG
304B6|Bacteria	4	4.744958481613286	S	NA	MHS586	bacteria_OG
304GX|Bacteria	5	20.32520325203252	S	NA	MHS586	bacteria_OG
304HC|Bacteria	1	3.584229390681003	S	NA	MHS586	bacteria_OG
304IB|Bacteria	3	18.51851851851852	S	NA	MHS586	bacteria_OG
3050P|Bacteria	2	3.9682539682539684	S	NA	MHS586	bacteria_OG
3051Q|Bacteria	35	43.64825858937464	S	NA	MHS586	bacteria_OG
3052M|Bacteria	45	56.37222602433797	S	NA	MHS586	bacteria_OG
3052T|Bacteria	14	19.525801952580196	S	NA	MHS586	bacteria_OG
3053D|Bacteria	26	38.802184939524	S	ABC-2 family transporter protein	MHS586	bacteria_OG
3054N|Bacteria	18	28.846153846153847	S	NA	MHS586	bacteria_OG
3054P|Bacteria	17	31.741764814218822	S	Protein of unknown function (DUF2750)	MHS586	bacteria_OG
30561|Bacteria	23	53.951159657190715	S	NA	MHS586	bacteria_OG
3056J|Bacteria	100	215.1438701533866	S	NA	MHS586	bacteria_OG
3056Q|Bacteria	92	205.6742237124735	S	NA	MHS586	bacteria_OG
3056X|Bacteria	20	65.46810686938076	S	NA	MHS586	bacteria_OG
3057C|Bacteria	30	64.72580885161452	S	NA	MHS586	bacteria_OG
3057D|Bacteria	9	36.27249548185794	K	NA	MHS586	bacteria_OG
3057E|Bacteria	2	8.335922129025578	S	Domain of unknown function with cystatin-like fold (DUF4467)	MHS586	bacteria_OG
3057F|Bacteria	57	133.2054004943856	S	NA	MHS586	bacteria_OG
3057T|Bacteria	12	32.43360433604336	K	regulator	MHS586	bacteria_OG
3057Z|Bacteria	4	8.771929824561402	S	NA	MHS586	bacteria_OG
30589|Bacteria	2	7.751937984496124	S	Protein of unknown function (DUF3139)	MHS586	bacteria_OG
3058J|Bacteria	40	81.4243834262242	S	NA	MHS586	bacteria_OG
3058V|Bacteria	2	6.666666666666667	S	NA	MHS586	bacteria_OG
30590|Bacteria	2	5.649717514124294	S	NA	MHS586	bacteria_OG
30595|Bacteria	488	1878.1074481074481	S	Belongs to the UPF0346 family	MHS586	bacteria_OG
3059B|Bacteria	2	7.168458781362006	S	NA	MHS586	bacteria_OG
3059J|Bacteria	4	11.204481792717088	S	NA	MHS586	bacteria_OG
3059S|Bacteria	2	8.438818565400844	S	NA	MHS586	bacteria_OG
3059W|Bacteria	15	60.44546224812479	S	NA	MHS586	bacteria_OG
305A2|Bacteria	1	4.566210045662101	S	NA	MHS586	bacteria_OG
305A3|Bacteria	5	22.246941045606228	S	NA	MHS586	bacteria_OG
305AA|Bacteria	2	9.523809523809524	S	NA	MHS586	bacteria_OG
305AD|Bacteria	8	20.881491755278162	S	NA	MHS586	bacteria_OG
305AG|Bacteria	2	7.092198581560284	S	NA	MHS586	bacteria_OG
305AZ|Bacteria	4	7.751937984496124	S	NA	MHS586	bacteria_OG
305B4|Bacteria	3	11.994949494949495	N	NA	MHS586	bacteria_OG
305BG|Bacteria	3	12.53397765025672	S	NA	MHS586	bacteria_OG
305BI|Bacteria	10	23.11384893680084	S	NA	MHS586	bacteria_OG
305BV|Bacteria	2	8.658008658008658	S	regulation of RNA biosynthetic process	MHS586	bacteria_OG
305CC|Bacteria	4	13.919147906076011	S	NA	MHS586	bacteria_OG
305CH|Bacteria	27	48.83849121978109	S	NA	MHS586	bacteria_OG
305CQ|Bacteria	3	14.492753623188406	S	NA	MHS586	bacteria_OG
305CS|Bacteria	22	112.47685185185185	S	NA	MHS586	bacteria_OG
305CW|Bacteria	16	68.87254901960785	S	YozE SAM-like fold	MHS586	bacteria_OG
305D2|Bacteria	4	5.108556832694764	S	NA	MHS586	bacteria_OG
305DK|Bacteria	1	3.745318352059925	S	NA	MHS586	bacteria_OG
305DM|Bacteria	2	11.695906432748536	S	NA	MHS586	bacteria_OG
305DR|Bacteria	10	45.09803921568628	S	YozE SAM-like fold	MHS586	bacteria_OG
305DU|Bacteria	20	35.27336860670194	S	LPXTG cell wall anchor motif	MHS586	bacteria_OG
305DZ|Bacteria	4	19.607843137254903	S	NA	MHS586	bacteria_OG
305E0|Bacteria	3	14.705882352941178	S	NA	MHS586	bacteria_OG
305E8|Bacteria	32	115.81745324680597	S	NA	MHS586	bacteria_OG
305EU|Bacteria	6	9.70873786407767	S	NA	MHS586	bacteria_OG
305F1|Bacteria	7	15.350877192982455	S	NA	MHS586	bacteria_OG
305F4|Bacteria	2	9.25925925925926	S	NA	MHS586	bacteria_OG
305FF|Bacteria	20	79.76140934942433	S	NA	MHS586	bacteria_OG
305GF|Bacteria	2	8.130081300813009	S	NA	MHS586	bacteria_OG
305GJ|Bacteria	2	7.750896057347671	S	NA	MHS586	bacteria_OG
305GP|Bacteria	7	33.4998334998335	S	NA	MHS586	bacteria_OG
305HP|Bacteria	1	5.05050505050505	S	NA	MHS586	bacteria_OG
305KN|Bacteria	28	46.901172529313236	S	NA	MHS586	bacteria_OG
305PN|Bacteria	6	27.397260273972602	S	NA	MHS586	bacteria_OG
305QD|Bacteria	4	11.49425287356322	S	NA	MHS586	bacteria_OG
305SS|Bacteria	2	5.208333333333333	S	SdpI/YhfL protein family	MHS586	bacteria_OG
30606|Bacteria	2	9.00900900900901	S	NA	MHS586	bacteria_OG
3062Y|Bacteria	638	1398.4561667327957	S	NA	MHS586	bacteria_OG
3067M|Bacteria	4	10.498687664041995	S	NA	MHS586	bacteria_OG
3067W|Bacteria	501	599.9832411597117	S	NA	MHS586	bacteria_OG
306NC|Bacteria	4	12.047776857221763	S	NA	MHS586	bacteria_OG
306ST|Bacteria	12	15.56420233463035	S	Relaxase/Mobilisation nuclease domain	MHS586	bacteria_OG
307J2|Bacteria	6	12.048192771084338	S	NA	MHS586	bacteria_OG
30881|Bacteria	1	5.952380952380952	S	NA	MHS586	bacteria_OG
309I5|Bacteria	379	859.4104308390023	S	Psort location CytoplasmicMembrane, score 9.99	MHS586	bacteria_OG
30BEK|Bacteria	2	8.547008547008547	S	CRISPR system CASCADE complex protein CasE	MHS586	bacteria_OG
30D1S|Bacteria	29	83.21066121481138	S	NA	MHS586	bacteria_OG
30D4W|Bacteria	19	90.17543859649122	S	NA	MHS586	bacteria_OG
30DSN|Bacteria	1211	2989.8359432863313	S	NA	MHS586	bacteria_OG
30EVW|Bacteria	37	103.35508726235929	S	NA	MHS586	bacteria_OG
30EW4|Bacteria	2	4.796163069544365	S	NA	MHS586	bacteria_OG
30EWC|Bacteria	4	10.335917312661499	S	NA	MHS586	bacteria_OG
30F8J|Bacteria	17	42.7109440267335	S	Domain of unknown function (DUF4889)	MHS586	bacteria_OG
30FRW|Bacteria	6	26.666666666666664	S	NA	MHS586	bacteria_OG
30G8Z|Bacteria	2	8.547008547008547	S	NA	MHS586	bacteria_OG
30GEI|Bacteria	4	19.78021978021978	S	NA	MHS586	bacteria_OG
30GIT|Bacteria	6	12.121212121212121	S	NA	MHS586	bacteria_OG
30HKY|Bacteria	364	626.5908282971916	S	NA	MHS586	bacteria_OG
30HQ2|Bacteria	4	8.714596949891067	S	NA	MHS586	bacteria_OG
30J3Z|Bacteria	5	10.1010101010101	S	NA	MHS586	bacteria_OG
30J9Q|Bacteria	42	58.57740585774059	S	NA	MHS586	bacteria_OG
30JCA|Bacteria	2	12.121212121212121	S	NA	MHS586	bacteria_OG
30JE3|Bacteria	1	4.273504273504273	S	NA	MHS586	bacteria_OG
30JHR|Bacteria	2	3.898635477582846	S	NA	MHS586	bacteria_OG
30JKF|Bacteria	11	16.442451420029894	S	NA	MHS586	bacteria_OG
30NJG|Bacteria	2	7.936507936507937	S	NA	MHS586	bacteria_OG
30NUV|Bacteria	4	12.978868438991139	S	NA	MHS586	bacteria_OG
30NZ9|Bacteria	4	7.4074074074074066	S	Protein of unknown function (DUF3710)	MHS586	bacteria_OG
30PGV|Bacteria	12	27.181242867517376	S	mRNA processing	MHS586	bacteria_OG
30PRK|Bacteria	4	5.925925925925926	S	Domain of unknown function (DUF5079)	MHS586	bacteria_OG
30PU4|Bacteria	4	16.62305679544405	S	IDEAL domain protein	MHS586	bacteria_OG
30PVJ|Bacteria	7	33.2010582010582	S	NA	MHS586	bacteria_OG
30QI4|Bacteria	1	3.546099290780142	S	NA	MHS586	bacteria_OG
30QSJ|Bacteria	52	112.17597663380796	S	NA	MHS586	bacteria_OG
30R3A|Bacteria	104	372.75985663082434	S	NA	MHS586	bacteria_OG
30TJK|Bacteria	3	10.75268817204301	S	NA	MHS586	bacteria_OG
30TN1|Bacteria	4328	7831.501814139322	S	NA	MHS586	bacteria_OG
30TU7|Bacteria	1658	4072.2062075802637	S	NA	MHS586	bacteria_OG
30U67|Bacteria	200	496.82326262059547	S	NA	MHS586	bacteria_OG
30UAY|Bacteria	3349	5986.590775493975	S	succinate dehydrogenase	MHS586	bacteria_OG
30WW9|Bacteria	435	895.328534974017	S	Domain of unknown function (DUF929)	MHS586	bacteria_OG
30YIF|Bacteria	13	41.75452047792473	S	Belongs to the UPF0403 family	MHS586	bacteria_OG
30YR7|Bacteria	31	61.87624750499002	S	Putative amidoligase enzyme	MHS586	bacteria_OG
