fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	298	383.7673678473952	L	Dna repair helicase rad25	MHS423	fungi_OG
3NTVI|Fungi	173	122.67315782943943	I	cytomegalovirus gh-receptor family protein	MHS423	fungi_OG
3NTVK|Fungi	5820	4208.411125204196	I	Cral trio domain protein	MHS423	fungi_OG
3NTVM|Fungi	630	624.2686179853457	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS423	fungi_OG
3NTVQ|Fungi	499	550.0296867283533	S	mRNA processing protein	MHS423	fungi_OG
3NTVR|Fungi	284	484.68962003426975	F	Golgi to endosome transport protein	MHS423	fungi_OG
3NTVW|Fungi	186	476.3828872510573	U	snare protein	MHS423	fungi_OG
3NTVY|Fungi	417	676.9306929428217	G	Fructose-2,6-bisphosphatase	MHS423	fungi_OG
3NTVZ|Fungi	301	272.4399354162948	E	dioxygenase	MHS423	fungi_OG
3NTW3|Fungi	1736	1257.330329718896	T	transporter	MHS423	fungi_OG
3NTW4|Fungi	503	520.1328533572135	H	Thiamine biosynthetic bifunctional	MHS423	fungi_OG
3NTW5|Fungi	2646	1413.9413803800462	B	histone deacetylase	MHS423	fungi_OG
3NTW8|Fungi	826	434.6666628238457	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS423	fungi_OG
3NTW9|Fungi	9391	25771.82594115506	J	Belongs to the universal ribosomal protein uL5 family	MHS423	fungi_OG
3NTWB|Fungi	674	1017.9503897656739	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS423	fungi_OG
3NTWD|Fungi	430	429.7085168290643	T	serine threonine-protein kinase	MHS423	fungi_OG
3NTWE|Fungi	7426	9503.163126553469	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS423	fungi_OG
3NTWF|Fungi	256	325.47543565497085	B	histone deacetylase	MHS423	fungi_OG
3NTWG|Fungi	355	300.28093609810514	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS423	fungi_OG
3NTWH|Fungi	652	623.6234169811373	J	Belongs to the universal ribosomal protein uS5 family	MHS423	fungi_OG
3NTWM|Fungi	2188	1445.8277944537704	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS423	fungi_OG
3NTWN|Fungi	423	366.0421225388866	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS423	fungi_OG
3NTWQ|Fungi	215	142.47846255798544	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS423	fungi_OG
3NTWS|Fungi	761	488.87185179070707	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS423	fungi_OG
3NTWU|Fungi	597	695.215687750237	T	serine threonine-protein phosphatase	MHS423	fungi_OG
3NTWV|Fungi	509	959.1057158853769	P	Phosphate transporter	MHS423	fungi_OG
3NTWW|Fungi	443	1003.4490085843097	S	Mitochondrial protein	MHS423	fungi_OG
3NTWY|Fungi	592	218.28978921104863	T	STE STE20 PAKA protein kinase	MHS423	fungi_OG
3NTX1|Fungi	942	556.1232299834656	K	phd transcription factor	MHS423	fungi_OG
3NTX6|Fungi	1164	705.6121420725158	UY	Nuclear pore complex	MHS423	fungi_OG
3NTX7|Fungi	791	280.74026542834986	UY	Importin 11	MHS423	fungi_OG
3NTXD|Fungi	566	314.4943825888281	L	Dna polymerase gamma	MHS423	fungi_OG
3NTXE|Fungi	118	110.55706913027294	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS423	fungi_OG
3NTXF|Fungi	3446	5934.303004549366	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS423	fungi_OG
3NTXG|Fungi	325	597.5248349819167	K	-phosphatase	MHS423	fungi_OG
3NTXH|Fungi	587	957.2504176141697	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS423	fungi_OG
3NTXI|Fungi	188	295.9639998026108	O	Deoxyhypusine synthase	MHS423	fungi_OG
3NTXM|Fungi	802	810.705854285196	S	WD-repeat protein pop3	MHS423	fungi_OG
3NTXR|Fungi	48	49.53560371517028	A	factor SLT11	MHS423	fungi_OG
3NTXU|Fungi	473	626.274427148186	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS423	fungi_OG
3NTXV|Fungi	198	179.93930055162795	O	Glycosyltransferase family 33 protein	MHS423	fungi_OG
3NTXX|Fungi	311	189.3230972365348	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS423	fungi_OG
3NTXY|Fungi	120	260.1175512940219	E	nitrilase	MHS423	fungi_OG
3NTXZ|Fungi	465	635.7061914856033	KL	Transcription factor	MHS423	fungi_OG
3NTY0|Fungi	253	323.36542969454365	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS423	fungi_OG
3NTY2|Fungi	3452	3288.1528701588445	C	Fumarate hydratase	MHS423	fungi_OG
3NTY3|Fungi	2951	4834.180828391961	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS423	fungi_OG
3NTY4|Fungi	1456	1131.9518693310167	J	YdiU domain protein	MHS423	fungi_OG
3NTY6|Fungi	373	312.203206175926	S	Transcription factor	MHS423	fungi_OG
3NTY7|Fungi	1173	1116.4660463953487	J	phenylalanyl-tRNA synthetase alpha chain	MHS423	fungi_OG
3NTY8|Fungi	644	989.5459872237901	O	pre-rRNA-processing protein PNO1	MHS423	fungi_OG
3NTY9|Fungi	249	282.99752120687793	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS423	fungi_OG
3NTYA|Fungi	668	542.0693542983884	T	cmgc dyrk yak protein kinase	MHS423	fungi_OG
3NTYD|Fungi	1831	2353.066705137035	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS423	fungi_OG
3NTYE|Fungi	224	181.20174623313267	S	NA	MHS423	fungi_OG
3NTYH|Fungi	1353	988.4621706046454	BD	Structural maintenance of chromosomes protein	MHS423	fungi_OG
3NTYI|Fungi	125	116.06313834726092	H	Lipoate-protein ligase	MHS423	fungi_OG
3NTYJ|Fungi	222	202.35546278840113	G	Belongs to the PI3 PI4-kinase family	MHS423	fungi_OG
3NTYK|Fungi	5502	3474.8750096477856	M	Chitin Synthase	MHS423	fungi_OG
3NTYM|Fungi	1049	1276.6113792803837	I	carbamoylphosphate synthase	MHS423	fungi_OG
3NTYN|Fungi	211	242.72576511382482	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS423	fungi_OG
3NTYP|Fungi	266	267.69698654608993	IJT	acetamidase	MHS423	fungi_OG
3NTYR|Fungi	278	188.22109207439047	L	DNA repair helicase	MHS423	fungi_OG
3NTYS|Fungi	1611	1592.1707822350481	C	Belongs to the cytochrome b5 family	MHS423	fungi_OG
3NTYU|Fungi	754	488.4869593475639	U	Signal transduction protein	MHS423	fungi_OG
3NTYW|Fungi	983	1493.299001214058	P	transporter	MHS423	fungi_OG
3NTYX|Fungi	386	620.8491201828859	E	Xaa-pro dipeptidase	MHS423	fungi_OG
3NTYZ|Fungi	914	459.76647963760604	O	IQ and HECT domain protein	MHS423	fungi_OG
3NTZ0|Fungi	1665	4285.430924337887	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS423	fungi_OG
3NTZ4|Fungi	1514	1153.1253827758583	J	Glycyl-trna synthetase	MHS423	fungi_OG
3NTZ9|Fungi	243	241.44185813122803	A	SNF2 family	MHS423	fungi_OG
3NTZB|Fungi	1038	3011.991642661958	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS423	fungi_OG
3NTZC|Fungi	598	568.8537861593633	M	dolichyl-phosphate beta-glucosyltransferase	MHS423	fungi_OG
3NTZE|Fungi	11085	5173.962219195116	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS423	fungi_OG
3NTZF|Fungi	133	113.98607381666929	G	Belongs to the ALG6 ALG8 glucosyltransferase family	MHS423	fungi_OG
3NTZH|Fungi	825	1338.3491805837878	O	proteasome subunit alpha	MHS423	fungi_OG
3NTZI|Fungi	1486	766.4994707293197	S	cell polarity protein	MHS423	fungi_OG
3NTZJ|Fungi	435	812.5757520876365	O	Glutathione S-transferase	MHS423	fungi_OG
3NTZK|Fungi	1411	1825.9887822904611	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS423	fungi_OG
3NTZP|Fungi	203	285.98381953445545	J	Tyrosyl-trna synthetase	MHS423	fungi_OG
3NTZQ|Fungi	2435	5869.761431908394	J	60S ribosomal protein L7	MHS423	fungi_OG
3NTZR|Fungi	149	320.1965101843403	U	vacuolar protein sorting-associated protein 74	MHS423	fungi_OG
3NTZT|Fungi	582	1068.5217358245025	O	gpi-anchor transamidase	MHS423	fungi_OG
3NTZU|Fungi	1073	1466.0244509791319	A	Branchpoint-bridging protein	MHS423	fungi_OG
3NTZV|Fungi	138	149.28378635111693	G	NADH kinase	MHS423	fungi_OG
3NTZW|Fungi	105	186.49056603773585	O	Beta subunit	MHS423	fungi_OG
