bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7IA|Bacteria	6	12.903225806451612	S	Domain of unknown function (DUF1852)	MHS405	bacteria_OG
2Z7RS|Bacteria	41	76.35009310986965	S	Protein of unknown function (DUF2891)	MHS405	bacteria_OG
2Z83G|Bacteria	4	15.503875968992247	S	NA	MHS405	bacteria_OG
2Z83I|Bacteria	27	53.89221556886228	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS405	bacteria_OG
2Z85C|Bacteria	17	36.09341825902336	C	protein-chromophore linkage	MHS405	bacteria_OG
2Z87P|Bacteria	29	136.15023474178403	C	photosynthetic electron transport in photosystem II	MHS405	bacteria_OG
2Z8GZ|Bacteria	3	10.204081632653061	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors	MHS405	bacteria_OG
2Z90C|Bacteria	3	13.838013838013838	S	Protein of unknown function (DUF3710)	MHS405	bacteria_OG
2Z97R|Bacteria	5	15.015015015015015	S	Domain of unknown function (DUF4432)	MHS405	bacteria_OG
2Z980|Bacteria	222	515.0362391382693	S	NA	MHS405	bacteria_OG
2Z9JM|Bacteria	30	108.48861283643892	S	NAD-specific glutamate dehydrogenase	MHS405	bacteria_OG
2Z9SP|Bacteria	133	260.78431372549016	S	Domain of unknown function (DUF4263)	MHS405	bacteria_OG
2Z9VM|Bacteria	4	7.0546737213403885	S	mannose-ethanolamine phosphotransferase activity	MHS405	bacteria_OG
2ZARS|Bacteria	31	102.97717760404328	S	NA	MHS405	bacteria_OG
2ZAVY|Bacteria	12	60.6060606060606	S	NA	MHS405	bacteria_OG
2ZBU7|Bacteria	8	29.629629629629626	S	Protein of unknown function (DUF3027)	MHS405	bacteria_OG
2ZBVN|Bacteria	36	89.4430235862461	S	Belongs to the UPF0403 family	MHS405	bacteria_OG
2ZC43|Bacteria	3497	6458.895829658507	S	NA	MHS405	bacteria_OG
2ZCFK|Bacteria	13	52.208835341365464	S	Protein of unknown function (DUF3071)	MHS405	bacteria_OG
2ZCGZ|Bacteria	657	1377.3584905660377	S	NA	MHS405	bacteria_OG
2ZCRG|Bacteria	1	5.208333333333333	S	Domain of unknown function (DUF4397)	MHS405	bacteria_OG
2ZDB5|Bacteria	19	65.97222222222223	S	NA	MHS405	bacteria_OG
2ZDTD|Bacteria	26	90.27777777777779	S	NA	MHS405	bacteria_OG
2ZF6Y|Bacteria	7	37.84722222222222	S	Staphylococcus haemolytic protein	MHS405	bacteria_OG
2ZFSE|Bacteria	21	77.77777777777777	S	Family of unknown function	MHS405	bacteria_OG
2ZFWE|Bacteria	31	82.45400432900433	S	NA	MHS405	bacteria_OG
2ZFXT|Bacteria	47	124.33862433862434	H	NA	MHS405	bacteria_OG
2ZG5Q|Bacteria	72	130.15379366018044	S	NA	MHS405	bacteria_OG
2ZI0B|Bacteria	1	4.975124378109452	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	MHS405	bacteria_OG
2ZICA|Bacteria	84	91.63761508894254	S	NA	MHS405	bacteria_OG
2ZII8|Bacteria	150	732.570806100218	S	NA	MHS405	bacteria_OG
2ZJ01|Bacteria	102	494.8979591836735	S	NA	MHS405	bacteria_OG
2ZJQX|Bacteria	25	31.92848020434227	S	NA	MHS405	bacteria_OG
2ZJV9|Bacteria	22	84.82405307802134	S	NA	MHS405	bacteria_OG
2ZNE6|Bacteria	73	149.28425357873212	S	NA	MHS405	bacteria_OG
2ZNPS|Bacteria	21	70.70707070707071	S	NA	MHS405	bacteria_OG
2ZNZ6|Bacteria	29	76.01442485163415	S	NA	MHS405	bacteria_OG
2ZRSZ|Bacteria	5	30.3030303030303	S	NA	MHS405	bacteria_OG
2ZWGX|Bacteria	25	48.16955684007707	S	Protein of unknown function (DUF3145)	MHS405	bacteria_OG
2ZWJV|Bacteria	146	267.79714055526983	S	NA	MHS405	bacteria_OG
2ZWUI|Bacteria	20	116.95906432748536	S	NA	MHS405	bacteria_OG
2ZWWN|Bacteria	14	63.926940639269404	S	NA	MHS405	bacteria_OG
300R1|Bacteria	1	4.830917874396135	S	NA	MHS405	bacteria_OG
301R2|Bacteria	4	14.652014652014651	S	NA	MHS405	bacteria_OG
3022T|Bacteria	20	35.650623885918	S	NA	MHS405	bacteria_OG
30348|Bacteria	14	26.070763500931097	S	NA	MHS405	bacteria_OG
3041H|Bacteria	9	38.52265877582333	S	NA	MHS405	bacteria_OG
3042F|Bacteria	4	22.98850574712644	S	NA	MHS405	bacteria_OG
3044Z|Bacteria	9	66.89536878216123	S	antibacterial protein	MHS405	bacteria_OG
30466|Bacteria	13	57.01754385964912	S	NA	MHS405	bacteria_OG
304GR|Bacteria	13	37.03703703703704	S	NA	MHS405	bacteria_OG
304HR|Bacteria	1	6.802721088435375	S	Prokaryotic metallothionein	MHS405	bacteria_OG
304I7|Bacteria	2	7.768744354110208	S	NA	MHS405	bacteria_OG
304PJ|Bacteria	30	138.88888888888889	S	NA	MHS405	bacteria_OG
3056X|Bacteria	2	8.130081300813009	S	NA	MHS405	bacteria_OG
3057F|Bacteria	5	17.54385964912281	S	NA	MHS405	bacteria_OG
3057Z|Bacteria	1	3.7037037037037033	S	NA	MHS405	bacteria_OG
30595|Bacteria	29	117.59518259518259	S	Belongs to the UPF0346 family	MHS405	bacteria_OG
30599|Bacteria	5	18.939393939393938	S	NA	MHS405	bacteria_OG
3059W|Bacteria	2	8.438818565400844	S	NA	MHS405	bacteria_OG
305BU|Bacteria	11	47.008547008547005	S	NA	MHS405	bacteria_OG
305C1|Bacteria	8	30.3030303030303	S	NA	MHS405	bacteria_OG
305DR|Bacteria	6	28.18003913894325	S	YozE SAM-like fold	MHS405	bacteria_OG
305DV|Bacteria	8	43.71584699453552	S	NA	MHS405	bacteria_OG
305EA|Bacteria	1	3.4722222222222223	S	NA	MHS405	bacteria_OG
305HA|Bacteria	1	4.694835680751174	S	NA	MHS405	bacteria_OG
305MS|Bacteria	2	5.291005291005291	S	Protein of unknown function (DUF3139)	MHS405	bacteria_OG
305PN|Bacteria	7	31.963470319634702	S	NA	MHS405	bacteria_OG
3096V|Bacteria	1	4.62962962962963	S	NA	MHS405	bacteria_OG
30DSN|Bacteria	9	23.71177209886887	S	NA	MHS405	bacteria_OG
30FP2|Bacteria	26	114.03508771929825	S	NA	MHS405	bacteria_OG
30GEI|Bacteria	19	108.57648099027409	S	NA	MHS405	bacteria_OG
30H6Z|Bacteria	22	97.77777777777777	S	Two-component Enterococcus faecalis cytolysin (EFC)	MHS405	bacteria_OG
30HGX|Bacteria	2	8.771929824561402	S	NA	MHS405	bacteria_OG
30J84|Bacteria	54	72.87449392712551	S	NA	MHS405	bacteria_OG
30NUV|Bacteria	20	52.085280174020085	S	NA	MHS405	bacteria_OG
30PMU|Bacteria	12	37.24747474747475	S	NA	MHS405	bacteria_OG
30PVJ|Bacteria	9	37.9746835443038	S	NA	MHS405	bacteria_OG
30RT4|Bacteria	11	48.24561403508772	S	NA	MHS405	bacteria_OG
30UG6|Bacteria	16	80.8080808080808	S	MT0933-like antitoxin protein	MHS405	bacteria_OG
30ZFX|Bacteria	10	32.362459546925564	S	NA	MHS405	bacteria_OG
310IY|Bacteria	3	12.345679012345679	S	NA	MHS405	bacteria_OG
3164Z|Bacteria	13	59.36073059360731	S	NA	MHS405	bacteria_OG
31685|Bacteria	18	65.93406593406593	S	NA	MHS405	bacteria_OG
316ME|Bacteria	25	45.289855072463766	L	IS66 Orf2 like protein	MHS405	bacteria_OG
318WM|Bacteria	14	34.03590944574551	S	Protein of unknown function (DUF3000)	MHS405	bacteria_OG
319IH|Bacteria	14	89.74358974358974	S	NA	MHS405	bacteria_OG
31CPI|Bacteria	22	48.888888888888886	M	Plays a role in the repair and or biogenesis of the calcium-manganese-oxide cluster on the lumenal face of the thylakoid membrane. Its presence in a photosystem II (PSII) preparation prevents binding of some small extrinsic subunits and thus assembly of calcium-manganese-oxide cluster	MHS405	bacteria_OG
31D67|Bacteria	40	88.30022075055187	S	Protein of unknown function (DUF3043)	MHS405	bacteria_OG
31DID|Bacteria	107	229.94924206786482	S	NA	MHS405	bacteria_OG
31DTS|Bacteria	20	59.52380952380952	S	NA	MHS405	bacteria_OG
31GEE|Bacteria	26	138.89760609041812	K	RNA polymerase-binding protein	MHS405	bacteria_OG
31GJC|Bacteria	35	44.42441411279938	S	Domain of unknown function (DUF4192)	MHS405	bacteria_OG
31H53|Bacteria	28	88.88888888888889	S	NA	MHS405	bacteria_OG
31I1E|Bacteria	26	52.525252525252526	S	Psort location CytoplasmicMembrane, score	MHS405	bacteria_OG
31I8G|Bacteria	18	39.2156862745098	S	NA	MHS405	bacteria_OG
31IBA|Bacteria	12	45.97701149425287	S	NA	MHS405	bacteria_OG
31IEG|Bacteria	2	11.49425287356322	S	Type-A lantibiotic	MHS405	bacteria_OG
31ISY|Bacteria	1	6.944444444444445	S	NA	MHS405	bacteria_OG
31JM1|Bacteria	28	135.75264483446722	S	NA	MHS405	bacteria_OG
31NU2|Bacteria	32	130.08130081300814	S	NA	MHS405	bacteria_OG
31QCK|Bacteria	18	87.97399783315277	S	NA	MHS405	bacteria_OG
31R2F|Bacteria	27	89.10891089108911	S	NA	MHS405	bacteria_OG
31R6J|Bacteria	26	166.66666666666666	S	NA	MHS405	bacteria_OG
31RGC|Bacteria	48	123.07692307692307	S	NA	MHS405	bacteria_OG
31S28|Bacteria	6	23.80952380952381	S	NA	MHS405	bacteria_OG
31UDV|Bacteria	1	5.05050505050505	S	NA	MHS405	bacteria_OG
31V86|Bacteria	29	89.95612090539899	S	NA	MHS405	bacteria_OG
31WG6|Bacteria	20	74.9063670411985	S	NA	MHS405	bacteria_OG
31WMX|Bacteria	2	8.486190174994729	S	NA	MHS405	bacteria_OG
31X67|Bacteria	22	39.2156862745098	S	NA	MHS405	bacteria_OG
31XZ9|Bacteria	39	146.06741573033707	S	NA	MHS405	bacteria_OG
31Y1M|Bacteria	37	86.34099938447764	S	Protein of unknown function (DUF3052)	MHS405	bacteria_OG
31YKI|Bacteria	2	7.575757575757575	S	NA	MHS405	bacteria_OG
3207R|Bacteria	30	128.2051282051282	S	NA	MHS405	bacteria_OG
321E0|Bacteria	28	106.06060606060606	S	NA	MHS405	bacteria_OG
321Y4|Bacteria	24	88.88888888888889	S	NA	MHS405	bacteria_OG
