other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	257	285.55555555555554	S	Source PGD	MHS593	other_OG
1MBRQ|Others	78	270.83333333333337	S	Source PGD	MHS593	other_OG
1MC7T|Others	24	41.949930823911075	I	Fatty acyl-CoA reductase. Source PGD	MHS593	other_OG
1MCT4|Others	6	27.027027027027028	L	DNA mismatch repair protein Msh6. Source PGD	MHS593	other_OG
1MDJP|Others	82	68.50459482038428	J	Exosome complex exonuclease MTR3. Source PGD	MHS593	other_OG
1MDM3|Others	16	27.072758037225043	S	DUF185 family protein. Source PGD	MHS593	other_OG
1MEH9|Others	2434	10332.065595223488	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS593	other_OG
1MFAQ|Others	2762	8687.277411532925	S	Source PGD	MHS593	other_OG
1MI1Z|Others	97	363.2958801498127	S	function. Source PGD	MHS593	other_OG
23U59|Others	127	407.05128205128204	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS593	other_OG
2EWTI|Others	4	13.21750979390223	-	-	MHS593	other_OG
2F9WG|Others	12	51.13636363636363	S	Pfam:GVQW	MHS593	other_OG
2FC0B|Others	4	16.54320987654321	-	-	MHS593	other_OG
2FDWY|Others	1021	3403.3333333333335	-	-	MHS593	other_OG
2RZGN|Others	2051	1045.361875637105	S	plant mutator transposase zinc finger	MHS593	other_OG
2S5UM|Others	1179	2200.692148808569	C	LAGLIDADG endonuclease	MHS593	other_OG
2S6XN|Others	54	216.86746987951807	-	-	MHS593	other_OG
2S6ZE|Others	62	183.8452195037307	-	-	MHS593	other_OG
2S75Z|Others	1	5.05050505050505	-	-	MHS593	other_OG
2SCCX|Others	25	39.682539682539684	-	-	MHS593	other_OG
2SF6P|Others	8	34.63203463203463	-	-	MHS593	other_OG
2SI06|Others	107	259.50292397660814	-	-	MHS593	other_OG
2SJYH|Others	2	11.695906432748536	G	Glycosyl hydrolases family 43	MHS593	other_OG
2SR5E|Others	1600	5031.446540880503	-	-	MHS593	other_OG
2SRBY|Others	7	14.8619957537155	-	-	MHS593	other_OG
2SW5Y|Others	24	72.99361072152097	-	-	MHS593	other_OG
2SWXZ|Others	920	3533.2186106564177	-	-	MHS593	other_OG
2SXZZ|Others	69	172.67783025619008	-	-	MHS593	other_OG
2SZSZ|Others	409	1696.5813648293963	-	-	MHS593	other_OG
2T0F6|Others	1054	3094.418879056047	-	-	MHS593	other_OG
2T20Q|Others	16	18.45444059976932	-	-	MHS593	other_OG
2XAJK|Others	3	10.416666666666668	A	bromo domain	MHS593	other_OG
2XAWD|Others	20	34.59560542309491	O	Belongs to the peptidase A1 family	MHS593	other_OG
2XCNM|Others	5	10.482180293501049	P	Cation efflux family	MHS593	other_OG
2XE16|Others	3581	8776.960784313726	H	Biotin/lipoate A/B protein ligase family	MHS593	other_OG
2XECK|Others	2	6.734006734006734	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS593	other_OG
2XED7|Others	3	5.747126436781609	O	Eukaryotic aspartyl protease	MHS593	other_OG
2XETC|Others	23	139.39393939393938	Q	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	MHS593	other_OG
34GS8|Others	3	17.857142857142858	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	MHS593	other_OG
34GSN|Others	18	62.50000000000001	O	Belongs to the AAA ATPase family	MHS593	other_OG
34HDP|Others	269	753.5014005602242	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS593	other_OG
34HEA|Others	21	83.33333333333333	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS593	other_OG
34IBW|Others	5	24.50980392156863	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	MHS593	other_OG
34IZP|Others	96	135.0210970464135	O	Belongs to the peptidase C19 family	MHS593	other_OG
34J5Z|Others	91	177.38791423001948	O	Domain Homologous to E6-AP Carboxyl Terminus with	MHS593	other_OG
34J6J|Others	101	431.6239316239316	U	Rab subfamily of small GTPases	MHS593	other_OG
34KBX|Others	95	255.3763440860215	DZ	Regulator of chromosome condensation (RCC1) repeat	MHS593	other_OG
34KCG|Others	745	2365.0793650793653	E	Belongs to the peroxidase family	MHS593	other_OG
34KHD|Others	19	82.25108225108225	A	RNA recognition motif	MHS593	other_OG
34KUY|Others	191	535.0140056022409	S	Protein of unknown function (DUF1749)	MHS593	other_OG
34MTJ|Others	323	1346.3666197843413	S	Acetyltransferase (GNAT) family	MHS593	other_OG
37HHJ|Others	5	20.833333333333336	H	Belongs to the glutamyl-tRNA reductase family	MHS593	other_OG
37I8J|Others	9	29.702970297029704	Z	Belongs to the actin family	MHS593	other_OG
37IAA|Others	8	32.31498285944747	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS593	other_OG
37N6E|Others	6	14.285714285714286	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS593	other_OG
37PTM|Others	32	164.1025641025641	U	Belongs to the small GTPase superfamily. Arf family	MHS593	other_OG
37RRH|Others	132	207.54716981132074	P	DNA RNA polymerases superfamily protein	MHS593	other_OG
381XB|Others	27	67.16417910447761	-	-	MHS593	other_OG
389ZI|Others	91	252.7777777777778	-	-	MHS593	other_OG
38BS8|Others	506	786.3843558838025	Z	heavy chain	MHS593	other_OG
38C4R|Others	964	1434.5238095238094	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS593	other_OG
38CMS|Others	635	450.35460992907804	IQ	vacuolar fusion protein MON1	MHS593	other_OG
38CV6|Others	24	86.02150537634408	IT	delta14-sterol reductase activity	MHS593	other_OG
38CWK|Others	480	1159.4202898550725	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS593	other_OG
38D0T|Others	5	29.23976608187134	A	spliceosomal complex assembly	MHS593	other_OG
38D42|Others	95	81.40531276778063	O	aspartic-type endopeptidase activity	MHS593	other_OG
38D6P|Others	17200	9438.788604288628	I	phosphopantetheine binding	MHS593	other_OG
38DBC|Others	32	102.56410256410257	E	protein-cysteine S-acyltransferase activity	MHS593	other_OG
38DZP|Others	7	28.11244979919679	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS593	other_OG
38EEA|Others	13	55.55555555555555	E	Histidinol-phosphatase	MHS593	other_OG
38EJ9|Others	58	84.7953216374269	S	Domain of unknown function (DUF814)	MHS593	other_OG
38EJA|Others	73	262.6666896722511	O	Belongs to the heat shock protein 70 family	MHS593	other_OG
38FV5|Others	1257	2756.578947368421	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS593	other_OG
38FYH|Others	9	15.075376884422111	F	Belongs to the GDA1 CD39 NTPase family	MHS593	other_OG
38H1C|Others	8	20.51282051282051	G	carnosine N-methyltransferase activity	MHS593	other_OG
38HND|Others	1080	975.609756097561	U	cytoplasmic mRNA processing body assembly	MHS593	other_OG
39K0E|Others	73	240.92409240924093	U	GTP binding	MHS593	other_OG
39N4Q|Others	35	23.194168323392976	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS593	other_OG
39TZY|Others	10	52.91005291005291	I	queuine tRNA-ribosyltransferase activity	MHS593	other_OG
39V1V|Others	121	227.8719397363465	V	NiCotinamidase	MHS593	other_OG
39VXI|Others	1	4.62962962962963	M	reverse transcriptase	MHS593	other_OG
39Y50|Others	20	28.490028490028493	S	Podospora anserina S mat genomic DNA chromosome	MHS593	other_OG
39ZU5|Others	66	220	J	structural constituent of ribosome	MHS593	other_OG
39ZVS|Others	17	82.1256038647343	J	mRNA 5'-UTR binding	MHS593	other_OG
3A15D|Others	351	448.2758620689655	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	MHS593	other_OG
3A3FA|Others	8	30.11695906432749	A	regulation of alternative mRNA splicing, via spliceosome	MHS593	other_OG
3A63N|Others	3	11.904761904761905	J	ribosomal small subunit assembly	MHS593	other_OG
3A8FK|Others	4	20.2020202020202	J	Ribosomal protein	MHS593	other_OG
3B99X|Others	2	8.547008547008547	C	Belongs to the peptidase M16 family	MHS593	other_OG
3B9AY|Others	1	3.7037037037037033	J	embryonic brain development	MHS593	other_OG
3B9G3|Others	16257	16672.37702123241	J	translation release factor activity	MHS593	other_OG
3B9HV|Others	18	49.18032786885246	DO	protein modification by small protein conjugation	MHS593	other_OG
3B9M5|Others	1	3.7037037037037033	J	structural constituent of ribosome	MHS593	other_OG
3B9N0|Others	1	4.761904761904762	A	RNA secondary structure unwinding	MHS593	other_OG
3B9P9|Others	102	325.024449832634	S	RNA trimethylguanosine synthase activity	MHS593	other_OG
3B9QZ|Others	1	5.05050505050505	TZ	homologous chromosome movement towards spindle pole involved in homologous chromosome segregation	MHS593	other_OG
3B9S0|Others	10	39.682539682539684	T	positive regulation of microtubule binding	MHS593	other_OG
3B9TF|Others	2	4.62962962962963	T	inflammatory response	MHS593	other_OG
3B9UW|Others	1	3.875968992248062	O	threonine-type endopeptidase activity	MHS593	other_OG
3B9WN|Others	221	222.82059578506872	L	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS593	other_OG
3B9XE|Others	68	149.12280701754386	JO	La ribonucleoprotein domain family member	MHS593	other_OG
3B9Y1|Others	8	35.55555555555556	B	histone acetyltransferase activity	MHS593	other_OG
3B9YY|Others	1	4.761904761904762	E	scavenger receptor activity	MHS593	other_OG
3B9Z8|Others	4	15.873015873015873	I	choline transmembrane transporter activity	MHS593	other_OG
3BA18|Others	3	12.943323069905349	O	heat shock	MHS593	other_OG
3BA19|Others	192	351.64835164835165	Q	ATPase activity, coupled to transmembrane movement of substances	MHS593	other_OG
3BA65|Others	65	180.55555555555557	Z	barbed-end actin filament capping	MHS593	other_OG
3BA8A|Others	210	305.67685589519647	DZ	chromatin organization	MHS593	other_OG
3BA9A|Others	2	10.624841892233746	K	nucleic acid binding	MHS593	other_OG
3BAB7|Others	1	4.901960784313726	U	snRNA import into nucleus	MHS593	other_OG
3BADS|Others	2	9.25925925925926	C	quinone binding	MHS593	other_OG
3BAJ2|Others	42	72.53886010362694	T	magnesium ion binding	MHS593	other_OG
3BAUV|Others	298	1282.520326616712	Z	structural constituent of cytoskeleton	MHS593	other_OG
3BAVX|Others	1	4.385964912280701	Z	cytoskeletal anchoring at plasma membrane	MHS593	other_OG
3BAZF|Others	1	3.546099290780142	V	e3 ubiquitin-protein ligase	MHS593	other_OG
3BAZR|Others	62	142.5287356321839	F	non-membrane spanning protein tyrosine kinase activity	MHS593	other_OG
3BB3B|Others	15	27.932960893854748	S	developmental process involved in reproduction	MHS593	other_OG
3BB5I|Others	106	288.39039936769154	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	MHS593	other_OG
3BB95|Others	1	6.666666666666667	K	positive regulation of nuclear receptor transcription coactivator activity	MHS593	other_OG
3BBAU|Others	1	3.4722222222222223	E	diamine N-acetyltransferase activity	MHS593	other_OG
3BBD0|Others	1	5.208333333333333	J	Sodium potassium-transporting ATPase subunit beta-1-interacting protein 3	MHS593	other_OG
3BBE3|Others	350	1060.6060606060605	O	Belongs to the peptidase A1 family	MHS593	other_OG
3BBFA|Others	5	21.367521367521366	U	Rho GDP-dissociation inhibitor binding	MHS593	other_OG
3BBGP|Others	388	1893.6441913435829	Z	ATP binding	MHS593	other_OG
3BBIY|Others	1	4.975124378109452	T	activation of MAPKK activity	MHS593	other_OG
3BBSN|Others	225	531.9148936170213	C	quinone binding	MHS593	other_OG
3BBUN|Others	11	58.2010582010582	F	NADPH-adrenodoxin reductase activity	MHS593	other_OG
3BBWM|Others	37	51.17565698478562	K	lung ciliated cell differentiation	MHS593	other_OG
3BBWP|Others	241	692.528735632184	S	ATPase activity	MHS593	other_OG
3BC0T|Others	519	2064.5876723388965	U	GTP binding	MHS593	other_OG
3BC1N|Others	298	571.9105002196699	K	SAP30 binding protein	MHS593	other_OG
3BC5R|Others	14	40.57971014492754	S	tRNA guanylyltransferase activity	MHS593	other_OG
3BC5W|Others	1	4.016064257028113	E	2-amino-3-ketobutyrate coenzyme a ligase	MHS593	other_OG
3BCB4|Others	102	264.713124846097	U	negative regulation of centriole elongation	MHS593	other_OG
3BCDV|Others	10	60.6060606060606	O	unfolded protein binding	MHS593	other_OG
3BCJW|Others	380	692.167577413479	H	Coenzyme A synthase	MHS593	other_OG
3BCM0|Others	33	93.22033898305085	L	helicase	MHS593	other_OG
3BCMY|Others	10	38.07588075880759	D	cell division	MHS593	other_OG
3BCRT|Others	3	14.084507042253522	A	endoribonuclease inhibitor activity	MHS593	other_OG
3BCT8|Others	3	10.989010989010989	Z	capping protein (actin filament) muscle Z-line, beta	MHS593	other_OG
3BCV2|Others	2	9.389671361502348	T	positive regulation of protein dephosphorylation	MHS593	other_OG
3BCWE|Others	205	663.4304207119741	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS593	other_OG
3BCX1|Others	987	2246.1423014265374	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	MHS593	other_OG
3BD0F|Others	36	42.704626334519574	EF	bis(5'-adenosyl)-triphosphatase activity	MHS593	other_OG
3BD82|Others	1	4.385964912280701	S	negative regulation of collateral sprouting in absence of injury	MHS593	other_OG
3BD87|Others	10	13.123359580052494	J	ribosomal protein	MHS593	other_OG
3BD95|Others	4	19.607843137254903	U	activation of phospholipase D activity	MHS593	other_OG
3BDEW|Others	2	11.0562865497076	C	mitochondrial electron transport, NADH to ubiquinone	MHS593	other_OG
3BDFW|Others	1	3.9215686274509802	O	plasminogen activation	MHS593	other_OG
3BDI4|Others	257	569.7034653468065	I	O-acyltransferase	MHS593	other_OG
3BDPN|Others	335	557.0774579476874	J	SCF complex assembly	MHS593	other_OG
3BDQF|Others	192	721.6486696823774	Z	structural constituent of cytoskeleton	MHS593	other_OG
3BDTF|Others	1	3.584229390681003	J	ribosomal protein	MHS593	other_OG
3BE1F|Others	185	286.8217054263566	S	Vacuolar protein sorting-associated protein VTA1 homolog	MHS593	other_OG
3BE59|Others	9	14.925373134328359	G	phosphoglycerate kinase activity	MHS593	other_OG
3BE5I|Others	336	264.77541371158395	K	snRNA transcription by RNA polymerase III	MHS593	other_OG
3BE5W|Others	40	156.90158465387822	U	Ras-related C3 botulinum toxin substrate	MHS593	other_OG
3BE84|Others	2	5.797101449275363	C	cellular response to menadione	MHS593	other_OG
3BEBX|Others	1	6.289308176100628	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	MHS593	other_OG
3BEGN|Others	132	110.58438243264736	S	mannose metabolic process	MHS593	other_OG
3BEI0|Others	4	14.248366013071896	K	positive regulation of transcription involved in exit from mitosis	MHS593	other_OG
3BEKQ|Others	10	39.084209254560825	K	negative regulation of RIG-I signaling pathway	MHS593	other_OG
3BEMT|Others	1	5.847953216374268	K	Zinc finger protein 467	MHS593	other_OG
3BESP|Others	22	110.86300741032198	U	imaginal disc-derived wing hair outgrowth	MHS593	other_OG
3BEXM|Others	5	21.05263157894737	T	macrophage fusion	MHS593	other_OG
3BEZ1|Others	12	45.45454545454545	S	quercetin 2,3-dioxygenase activity	MHS593	other_OG
3BF1N|Others	1	3.5087719298245617	TZ	formin homology 2 domain containing	MHS593	other_OG
3BF2A|Others	86	275.28344671201813	J	small ribosomal subunit rRNA binding	MHS593	other_OG
3BF46|Others	64	113.47517730496455	O	Peptidyl-prolyl cis-trans isomerase	MHS593	other_OG
3BF51|Others	3	12.987012987012987	Y	Nuclear prelamin A recognition factor	MHS593	other_OG
3BF9J|Others	1	4.11522633744856	C	aerobic electron transport chain	MHS593	other_OG
3BFA8|Others	26	100.7751937984496	S	ER membrane protein complex subunit	MHS593	other_OG
3BFFD|Others	145	164.1509433962264	L	KRAB-A domain containing 2	MHS593	other_OG
3BFHH|Others	3	14.084507042253522	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone	MHS593	other_OG
3BFQ0|Others	11	65.47619047619047	S	Uncharacterized conserved protein (DUF2347)	MHS593	other_OG
3BFS7|Others	1	3.4013605442176873	S	protein localization to plasma membrane	MHS593	other_OG
3BFTN|Others	97	197.15447154471545	S	minichromosome maintenance	MHS593	other_OG
3BG2Z|Others	2	3.766478342749529	O	tubulin-specific chaperone E	MHS593	other_OG
3BG87|Others	39	141.30434782608694	U	Belongs to the small GTPase superfamily. Rho family	MHS593	other_OG
3BG93|Others	410	675.3694581280789	O	26S proteasome non-ATPase regulatory subunit	MHS593	other_OG
3BG9B|Others	31	58.052434456928836	U	protein complex 3, delta 1 subunit	MHS593	other_OG
3BGCQ|Others	275	571.9655057918051	S	methylated histone binding	MHS593	other_OG
3BGCX|Others	4	12.232415902140673	C	electron transport coupled proton transport	MHS593	other_OG
3BGD1|Others	126	482.7586206896552	E	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	MHS593	other_OG
3BGE7|Others	5	24.898785425101213	J	structural constituent of ribosome	MHS593	other_OG
3BGHW|Others	106	429.2767462870556	OT	cop9 signalosome complex subunit	MHS593	other_OG
3BGMC|Others	2	7.064364207221351	J	rRNA binding	MHS593	other_OG
3BGSE|Others	3	12.306640869406182	C	NADH dehydrogenase (quinone) activity	MHS593	other_OG
3BGSS|Others	100	476.1904761904762	S	kinetochore assembly	MHS593	other_OG
3BGVX|Others	4	13.60544217687075	T	sperm capacitation	MHS593	other_OG
3BGVY|Others	1	3.7037037037037033	O	dolichyl-phosphate-mannose-protein mannosyltransferase activity	MHS593	other_OG
3BGZW|Others	106	706.6666666666667	J	ribosomal large subunit assembly	MHS593	other_OG
3BH3A|Others	1	4.11522633744856	C	Sulfide quinone	MHS593	other_OG
3BH6U|Others	4	15.32567049808429	S	mitochondrial protein catabolic process	MHS593	other_OG
3BH8C|Others	2	8.032128514056225	S	GTPase activity	MHS593	other_OG
3BH8J|Others	5	14.61988304093567	Z	structural constituent of cytoskeleton	MHS593	other_OG
3BHBM|Others	1	3.4013605442176873	VW	binding of sperm to zona pellucida	MHS593	other_OG
