other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBRQ|Others	9	31.250000000000004	S	Source PGD	MHS439	other_OG
1MDYW|Others	8	12.519561815336463	L	DNA repair protein XRCC3. Source PGD	MHS439	other_OG
1MEH9|Others	746	1302.2941970310392	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS439	other_OG
1MERW|Others	35	98.87005649717514	S	function. Source PGD	MHS439	other_OG
1MFAQ|Others	77	242.13836477987422	S	Source PGD	MHS439	other_OG
1MFKV|Others	168	448	L	Origin recognition complex subunit. Source PGD	MHS439	other_OG
1MFXH|Others	64	127.66215054544574	E	Urease. Source PGD	MHS439	other_OG
1MGDI|Others	50	32.29974160206718	L	DNA mismatch repair protein MLH3. Source PGD	MHS439	other_OG
1MH8V|Others	64	171.04377104377102	O	Source PGD	MHS439	other_OG
1MI1Z|Others	5	18.726591760299623	S	function. Source PGD	MHS439	other_OG
1MJPT|Others	48	225.35211267605635	-	-	MHS439	other_OG
1MK9K|Others	39	123.80952380952381	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS439	other_OG
23TA6|Others	4	11.019283746556475	P	COG3119 Arylsulfatase A and related enzymes	MHS439	other_OG
23WMZ|Others	17	60.283687943262414	-	-	MHS439	other_OG
2D0Q5|Others	5	22.52252252252252	S	RF-1 domain	MHS439	other_OG
2D971|Others	1	3.875968992248062	-	-	MHS439	other_OG
2EV12|Others	2	6.87358276643991	S	Pfam:GVQW	MHS439	other_OG
2EWTI|Others	12	50.36914182070456	-	-	MHS439	other_OG
2F9WG|Others	51	237.59457916772013	S	Pfam:GVQW	MHS439	other_OG
2FC0B|Others	48	185.03566530178253	-	-	MHS439	other_OG
2FDWY|Others	25	83.33333333333334	-	-	MHS439	other_OG
2NBM6|Others	35	41.37115839243499	E	-	MHS439	other_OG
2RYBC|Others	8	15.15151515151515	G	Acetyltransferase (GNAT) domain	MHS439	other_OG
2RZGN|Others	415	215.6465808100386	S	plant mutator transposase zinc finger	MHS439	other_OG
2RZRE|Others	316	675.2136752136752	-	-	MHS439	other_OG
2S5UM|Others	1574	2584.6455914751077	C	LAGLIDADG endonuclease	MHS439	other_OG
2S6ZE|Others	77	262.3242625845437	-	-	MHS439	other_OG
2S8FT|Others	30	43.29004329004329	K	transferase activity, transferring acyl groups	MHS439	other_OG
2SCCX|Others	52	82.53968253968254	-	-	MHS439	other_OG
2SEYV|Others	15	40	-	-	MHS439	other_OG
2SF6P|Others	880	3809.523809523809	-	-	MHS439	other_OG
2SI06|Others	11	27.160493827160494	-	-	MHS439	other_OG
2SR5E|Others	27	84.90566037735849	-	-	MHS439	other_OG
2SR8F|Others	6	22.988505747126435	-	-	MHS439	other_OG
2SW5Y|Others	361	1293.9068100358422	-	-	MHS439	other_OG
2SWXZ|Others	249	1139.6578705952188	-	-	MHS439	other_OG
2SXZZ|Others	4	11.204481792717088	-	-	MHS439	other_OG
2SZSZ|Others	1385	2310.8679312813174	-	-	MHS439	other_OG
2T0F6|Others	233	557.5068988486059	-	-	MHS439	other_OG
2XAWD|Others	591	986.4451133992405	O	Belongs to the peptidase A1 family	MHS439	other_OG
2XBEW|Others	2	12.578616352201257	S	Fcf1	MHS439	other_OG
2XBPB|Others	2	11.299435028248588	G	ALG6, ALG8 glycosyltransferase family	MHS439	other_OG
2XDMK|Others	6	33.333333333333336	A	LSM domain	MHS439	other_OG
2XE16|Others	123	301.47058823529414	H	Biotin/lipoate A/B protein ligase family	MHS439	other_OG
34GN9|Others	3	14.705882352941178	A	Splicing factor 3B subunit 1	MHS439	other_OG
34GTW|Others	114	175.69260890846795	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS439	other_OG
34GZY|Others	51	162.38741865246544	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS439	other_OG
34HBH|Others	2	10.75268817204301	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS439	other_OG
34I4X|Others	32	131.6872427983539	G	Lipase (class 3)	MHS439	other_OG
34IGT|Others	2	6.410256410256411	I	Acyl CoA binding protein	MHS439	other_OG
34J6J|Others	11	50.80052967376911	U	Rab subfamily of small GTPases	MHS439	other_OG
34JC7|Others	216	193.84057971014494	S	Predicted ATPase of the ABC class	MHS439	other_OG
34K08|Others	1	4.975124378109452	C	response to herbicide	MHS439	other_OG
34KCG|Others	58	184.12698412698413	E	Belongs to the peroxidase family	MHS439	other_OG
34KN9|Others	4	11.11111111111111	O	Belongs to the ubiquitin-conjugating enzyme family	MHS439	other_OG
34KUY|Others	7	19.607843137254903	S	Protein of unknown function (DUF1749)	MHS439	other_OG
37I7Y|Others	4	12.232415902140673	J	60s ribosomal protein	MHS439	other_OG
37JFH|Others	8	24.922118380062305	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS439	other_OG
37PTM|Others	32	164.1025641025641	U	Belongs to the small GTPase superfamily. Arf family	MHS439	other_OG
37RKH|Others	14	27.944111776447105	J	transposition, RNA-mediated	MHS439	other_OG
37SN7|Others	6	38.46153846153846	T	Protein phosphatase 1 regulatory subunit	MHS439	other_OG
37UE8|Others	2	9.1765873015873	B	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	MHS439	other_OG
381XB|Others	12	71.42857142857143	-	-	MHS439	other_OG
389ZI|Others	196	544.4444444444445	-	-	MHS439	other_OG
38B7D|Others	74	53.85735080058224	O	post-chaperonin tubulin folding pathway	MHS439	other_OG
38B7J|Others	10	36.23188405797101	P	calcium-transporting ATPase activity	MHS439	other_OG
38BDM|Others	19	85.25733525733526	U	GTP binding	MHS439	other_OG
38BS8|Others	22	45.833333333333336	Z	heavy chain	MHS439	other_OG
38C4R|Others	80	121.49504471839498	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS439	other_OG
38CHF|Others	28	73.49081364829397	BK	negative regulation of oligodendrocyte progenitor proliferation	MHS439	other_OG
38CWK|Others	7	16.908212560386474	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS439	other_OG
38D0T|Others	2	11.695906432748536	A	spliceosomal complex assembly	MHS439	other_OG
38D42|Others	25	85.03401360544218	O	aspartic-type endopeptidase activity	MHS439	other_OG
38D6P|Others	1346	2219.9489143471787	I	phosphopantetheine binding	MHS439	other_OG
38DJE|Others	58	212.636165577342	O	protein N-linked glycosylation via asparagine	MHS439	other_OG
38EJA|Others	1042	3639.117413230935	O	Belongs to the heat shock protein 70 family	MHS439	other_OG
38EME|Others	34	74.56140350877193	U	ras-related GTP-binding protein	MHS439	other_OG
38FV5|Others	32	70.17543859649122	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS439	other_OG
38GS1|Others	44	62.577835221573736	T	Camp-dependent protein kinase	MHS439	other_OG
38HND|Others	57	51.490514905149055	U	cytoplasmic mRNA processing body assembly	MHS439	other_OG
397N0|Others	67	129.84496124031008	BK	internal peptidyl-lysine acetylation	MHS439	other_OG
39JZ8|Others	5	15.723270440251572	A	RNA recognition motif	MHS439	other_OG
39N4Q|Others	32	21.206096752816435	IQ	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS439	other_OG
39T86|Others	40	126.98412698412699	J	U1 snRNA 3'-end processing	MHS439	other_OG
39V1V|Others	21	39.548022598870055	V	NiCotinamidase	MHS439	other_OG
39ZU5|Others	80	266.6666666666667	J	structural constituent of ribosome	MHS439	other_OG
39ZVS|Others	5	20.32520325203252	J	mRNA 5'-UTR binding	MHS439	other_OG
3A15D|Others	17	21.711366538952745	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	MHS439	other_OG
3A1NV|Others	21	91.97324414715719	Z	Belongs to the ATG8 family	MHS439	other_OG
3A1PZ|Others	32	190.47619047619045	-	-	MHS439	other_OG
3A3FA|Others	66	219.8830409356725	A	regulation of alternative mRNA splicing, via spliceosome	MHS439	other_OG
3A5W5|Others	8	25.641025641025642	K	helix-loop-helix dna-binding domain-containing protein	MHS439	other_OG
3B95P|Others	149	180.0599058622165	B	Belongs to the histone deacetylase family. HD Type 1 subfamily	MHS439	other_OG
3B965|Others	1	3.9215686274509802	O	WW and C2 domain containing	MHS439	other_OG
3B97W|Others	1	6.289308176100628	K	DNA-directed 5'-3' RNA polymerase activity	MHS439	other_OG
3B984|Others	2	10.75268817204301	T	Cell adhesion molecule	MHS439	other_OG
3B9A2|Others	2	5.899705014749262	S	attachment of GPI anchor to protein	MHS439	other_OG
3B9FE|Others	81	275.51020408163265	J	methionyl-tRNA aminoacylation	MHS439	other_OG
3B9G3|Others	2000	3436.3658797416756	J	translation release factor activity	MHS439	other_OG
3B9I2|Others	15	43.49425287356322	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS439	other_OG
3B9IR|Others	34	62.61510128913444	T	myosin light chain kinase activity	MHS439	other_OG
3B9NH|Others	2	10.921912624699	A	factor 6	MHS439	other_OG
3B9P0|Others	14	44.0251572327044	C	phosphoenolpyruvate carboxykinase activity	MHS439	other_OG
3B9P9|Others	17	73.12706630902626	S	RNA trimethylguanosine synthase activity	MHS439	other_OG
3B9ST|Others	3	12.195121951219512	U	clathrin light chain binding	MHS439	other_OG
3B9V5|Others	1	5.291005291005291	T	Rho guanine nucleotide exchange factor	MHS439	other_OG
3B9W0|Others	1	5.74712643678161	E	homogentisate 1,2-dioxygenase activity	MHS439	other_OG
3B9WN|Others	143	130.33715136219504	S	Reverse transcriptase (RNA-dependent DNA polymerase)	MHS439	other_OG
3B9XE|Others	20	56.80088198638673	JO	La ribonucleoprotein domain family member	MHS439	other_OG
3B9XU|Others	2	9.389671361502348	D	hippo signaling	MHS439	other_OG
3B9ZF|Others	2	13.60544217687075	K	post-anal tail morphogenesis	MHS439	other_OG
3BA18|Others	111	98.48882568888601	O	heat shock	MHS439	other_OG
3BA19|Others	2	3.663003663003663	Q	ATPase activity, coupled to transmembrane movement of substances	MHS439	other_OG
3BA1R|Others	14	26.217228464419474	K	regulation of cardiac muscle myoblast proliferation	MHS439	other_OG
3BA2S|Others	1	3.5087719298245617	Z	microtubule motor activity	MHS439	other_OG
3BA3F|Others	15	33.78378378378378	I	medium-chain fatty acid-CoA ligase activity	MHS439	other_OG
3BA6J|Others	24	42.10526315789474	J	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	MHS439	other_OG
3BA8A|Others	179	169.99050332383666	DZ	chromatin organization	MHS439	other_OG
3BA9A|Others	2	10.749914000687994	K	nucleic acid binding	MHS439	other_OG
3BAB7|Others	10	49.01960784313726	U	snRNA import into nucleus	MHS439	other_OG
3BABE|Others	7	18.97018970189702	O	26S proteasome non-ATPase regulatory subunit	MHS439	other_OG
3BACX|Others	9	33.434769038701624	T	positive regulation of endothelial cell chemotaxis	MHS439	other_OG
3BAEQ|Others	11	56.64954337899544	T	calcium ion binding	MHS439	other_OG
3BAEW|Others	18	75.9493670886076	T	Growth factor receptor-bound protein	MHS439	other_OG
3BAEX|Others	32	58.287795992714024	J	translation elongation factor activity	MHS439	other_OG
3BAGG|Others	3	18.29805996472663	A	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	MHS439	other_OG
3BAHK|Others	9	32.60869565217391	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	MHS439	other_OG
3BAKS|Others	3	13.157894736842104	KLO	ankyrin repeats	MHS439	other_OG
3BAM2|Others	21	41.20617944147356	P	manganese-transporting ATPase activity	MHS439	other_OG
3BANS|Others	74	61.52167329762017	OT	protein deneddylation	MHS439	other_OG
3BARI|Others	2	8.130081300813009	A	helicase activity	MHS439	other_OG
3BATC|Others	21	66.02546653358739	O	positive regulation of translation initiation in response to endoplasmic reticulum stress	MHS439	other_OG
3BAU5|Others	39	78.78787878787878	U	anterograde synaptic vesicle transport	MHS439	other_OG
3BAUV|Others	107	359.7110280201265	Z	structural constituent of cytoskeleton	MHS439	other_OG
3BAW7|Others	1	3.367003367003367	UY	ribosomal protein import into nucleus	MHS439	other_OG
3BB01|Others	45	64.65517241379311	O	aspartic-type endopeptidase activity	MHS439	other_OG
